"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Adair","Adair","2638","442","248","8","186","0.167551175132676",2020-12-01
"Adams","Adams","1109","171","90","2","79","0.15419296663661",2020-12-01
"Allamakee","Allamakee","4302","831","449","11","371","0.193165969316597",2020-12-01
"Appanoose","Appanoose","4276","799","322","12","465","0.186856875584659",2020-12-01
"Audubon","Audubon","1823","300","211","2","87","0.164563905650027",2020-12-01
"Benton","Benton","9424","1719","795","21","903","0.18240662139219",2020-12-01
"Black Hawk","Black Hawk","52170","10974","6844","137","3993","0.210350776308223",2020-12-01
"Boone","Boone","9459","1383","836","11","536","0.146209958769426",2020-12-01
"Bremer","Bremer","8625","1967","914","12","1041","0.228057971014493",2020-12-01
"Buchanan","Buchanan","6965","1188","593","10","585","0.17056712132089",2020-12-01
"Buena Vista","Buena Vista","11814","3074","2380","14","680","0.260199762993059",2020-12-01
"Butler","Butler","5088","1026","503","6","517","0.201650943396226",2020-12-01
"Calhoun","Calhoun","4247","1076","382","7","687","0.253355309630327",2020-12-01
"Carroll","Carroll","8717","1997","1301","22","674","0.229092577721693",2020-12-01
"Cass","Cass","4524","819","515","23","281","0.181034482758621",2020-12-01
"Cedar","Cedar","6541","1101","578","13","510","0.168322886408806",2020-12-01
"Cerro Gordo","Cerro Gordo","17729","3591","1738","46","1807","0.202549495177393",2020-12-01
"Cherokee","Cherokee","4250","901","477","4","420","0.212",2020-12-01
"Chickasaw","Chickasaw","3934","866","720","4","142","0.220132180986274",2020-12-01
"Clarke","Clarke","3280","490","380","4","106","0.149390243902439",2020-12-01
"Clay","Clay","6031","1192","635","4","553","0.197645498258995",2020-12-01
"Clayton","Clayton","5054","1125","628","8","489","0.222595963593194",2020-12-01
"Clinton","Clinton","15791","3340","1772","44","1524","0.211512887087582",2020-12-01
"Crawford","Crawford","6847","1774","1428","16","330","0.259091572951658",2020-12-01
"Dallas","Dallas","38608","6429","3918","57","2454","0.166519892250311",2020-12-01
"Davis","Davis","2240","474","238","9","227","0.211607142857143",2020-12-01
"Decatur","Decatur","2397","320","190","0","130","0.133500208594076",2020-12-01
"Delaware","Delaware","5983","1449","930","21","498","0.242186194216948",2020-12-01
"Des Moines","Des Moines","15520","2916","1749","20","1147","0.187886597938144",2020-12-01
"Dickinson","Dickinson","7690","1403","870","11","522","0.182444733420026",2020-12-01
"Dubuque","Dubuque","44213","9275","6118","91","3066","0.209779928980164",2020-12-01
"Emmet","Emmet","3542","768","467","24","277","0.21682665160926",2020-12-01
"Fayette","Fayette","6571","1059","503","10","546","0.161162684522904",2020-12-01
"Floyd","Floyd","5730","1065","499","16","550","0.18586387434555",2020-12-01
"Franklin","Franklin","3731","743","417","21","305","0.199142321093541",2020-12-01
"Fremont","Fremont","1961","366","236","3","127","0.186639469658338",2020-12-01
"Greene","Greene","3151","532","235","0","297","0.168835290384005",2020-12-01
"Grundy","Grundy","4215","871","415","11","445","0.206642941874259",2020-12-01
"Guthrie","Guthrie","4134","763","455","15","293","0.184567005321722",2020-12-01
"Hamilton","Hamilton","5489","1144","529","9","606","0.208416833667335",2020-12-01
"Hancock","Hancock","4261","873","458","7","408","0.204881483219901",2020-12-01
"Hardin","Hardin","6124","1171","604","10","557","0.191214892227302",2020-12-01
"Harrison","Harrison","4665","1087","748","30","309","0.233011789924973",2020-12-01
"Henry","Henry","7920","1840","1230","7","603","0.232323232323232",2020-12-01
"Howard","Howard","3128","564","286","9","269","0.180306905370844",2020-12-01
"Humboldt","Humboldt","3565","785","418","5","362","0.220196353436185",2020-12-01
"Ida","Ida","2293","502","259","13","230","0.218927169646751",2020-12-01
"Iowa","Iowa","6026","980","506","12","462","0.162628609359442",2020-12-01
"Jackson","Jackson","6499","1467","871","13","583","0.225727034928451",2020-12-01
"Jasper","Jasper","12614","2244","1368","44","832","0.177897574123989",2020-12-01
"Jefferson","Jefferson","5316","726","330","2","394","0.136568848758465",2020-12-01
"Johnson","Johnson","58754","9662","6389","37","3236","0.164448377982776",2020-12-01
"Jones","Jones","7603","2338","752","15","1571","0.307510193344732",2020-12-01
"Keokuk","Keokuk","2941","616","249","7","360","0.209452567154029",2020-12-01
"Kossuth","Kossuth","5577","1086","544","7","535","0.194728348574502",2020-12-01
"Lee","Lee","11331","2058","1152","17","889","0.181625628805931",2020-12-01
"Linn","Linn","86126","14357","7156","166","7035","0.166697629055105",2020-12-01
"Louisa","Louisa","4063","869","577","18","274","0.21388136844696",2020-12-01
"Lucas","Lucas","2541","329","222","6","101","0.129476584022039",2020-12-01
"Lyon","Lyon","3337","1053","617","8","428","0.315552891818999",2020-12-01
"Madison","Madison","5194","695","414","4","277","0.133808240277243",2020-12-01
"Mahaska","Mahaska","7370","1279","807","27","445","0.173541383989145",2020-12-01
"Marion","Marion","10848","2068","1236","21","811","0.190634218289086",2020-12-01
"Marshall","Marshall","15527","3512","2355","46","1111","0.226186642622528",2020-12-01
"Mills","Mills","5900","1064","522","7","535","0.180338983050847",2020-12-01
"Mitchell","Mitchell","4145","803","351","5","447","0.19372738238842",2020-12-01
"Monona","Monona","2747","440","285","2","153","0.160174736075719",2020-12-01
"Monroe","Monroe","2203","447","277","12","158","0.202905129369042",2020-12-01
"Montgomery","Montgomery","2993","484","231","11","242","0.161710658202472",2020-12-01
"Muscatine","Muscatine","15509","2939","1643","69","1227","0.189502869301696",2020-12-01
"O'Brien","O'Brien","4924","1305","866","31","408","0.265028432168968",2020-12-01
"Osceola","Osceola","1833","536","335","1","200","0.292416803055101",2020-12-01
"Page","Page","4569","1152","567","4","581","0.252133946158897",2020-12-01
"Palo Alto","Palo Alto","3365","657","364","4","289","0.195245170876672",2020-12-01
"Pending Investigation","Pending Investigation","8411","696","5","0","691","0.0827487813577458",2020-12-01
"Plymouth","Plymouth","10073","2772","1898","42","832","0.275191104933982",2020-12-01
"Pocahontas","Pocahontas","2720","564","282","4","278","0.207352941176471",2020-12-01
"Polk","Polk","197133","33938","21346","337","12255","0.172157883256482",2020-12-01
"Pottawattamie","Pottawattamie","34717","6445","3704","70","2671","0.185643920845695",2020-12-01
"Poweshiek","Poweshiek","6187","998","582","13","403","0.161305964118313",2020-12-01
"Ringgold","Ringgold","1721","220","110","2","108","0.127832655432888",2020-12-01
"Sac","Sac","4063","875","467","8","400","0.215358109771105",2020-12-01
"Scott","Scott","62333","11351","5685","87","5579","0.182102578088653",2020-12-01
"Shelby","Shelby","3750","773","458","11","304","0.206133333333333",2020-12-01
"Sioux","Sioux","11917","3728","2746","25","957","0.312830410338172",2020-12-01
"Story","Story","41701","6850","4378","22","2450","0.164264645931752",2020-12-01
"Tama","Tama","6381","1549","1058","40","451","0.242751919761793",2020-12-01
"Taylor","Taylor","1909","468","288","3","177","0.245154531168151",2020-12-01
"Union","Union","4972","782","311","6","465","0.15728077232502",2020-12-01
"Van Buren","Van Buren","1957","361","216","5","140","0.184466019417476",2020-12-01
"Wapello","Wapello","11987","2573","1665","72","836","0.214649203303579",2020-12-01
"Warren","Warren","19779","2841","1510","14","1317","0.143637190960109",2020-12-01
"Washington","Washington","8523","1465","773","15","677","0.17188783292268",2020-12-01
"Wayne","Wayne","1636","302","188","7","107","0.184596577017115",2020-12-01
"Webster","Webster","16925","3642","2166","36","1440","0.215184638109306",2020-12-01
"Winnebago","Winnebago","4572","933","550","24","359","0.204068241469816",2020-12-01
"Winneshiek","Winneshiek","6915","987","565","13","409","0.142733188720174",2020-12-01
"Woodbury","Woodbury","44950","10434","7946","129","2359","0.232124582869855",2020-12-01
"Worth","Worth","2620","370","182","0","188","0.141221374045802",2020-12-01
"Wright","Wright","6194","1270","854","6","410","0.205037132709073",2020-12-01
"Total","Totals","1215670","230898","137430","2427","91041","0.189934768481578",2020-12-01
