"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Pottawattamie",2021-05-15,"Pottawattamie",123215,12241,10625,168,148,20,49308,11123,330,2021-05-15
"Poweshiek",2021-05-15,"Poweshiek",46576,1623,1500,34,31,3,9213,1547,13,2021-05-15
"Ringgold",2021-05-15,"Ringgold",10329,575,532,24,18,6,2480,558,2,2021-05-15
"Sac",2021-05-15,"Sac",21009,1388,1256,19,19,0,5555,1303,28,2021-05-15
"Scott",2021-05-15,"Scott",219102,21477,18902,241,217,24,91159,20037,894,2021-05-15
"Shelby",2021-05-15,"Shelby",17845,1369,1252,37,33,4,5732,1310,21,2021-05-15
"Sioux",2021-05-15,"Sioux",47101,5324,4993,74,71,3,16717,5144,77,2021-05-15
"Story",2021-05-15,"Story",166249,11385,10257,48,42,6,58035,10616,311,2021-05-15
"Tama",2021-05-15,"Tama",33387,2224,1994,71,67,4,8737,2097,32,2021-05-15
"Taylor",2021-05-15,"Taylor",8956,683,645,12,10,2,2602,660,3,2021-05-15
"Union",2021-05-15,"Union",17741,1364,1203,33,26,7,6784,1283,47,2021-05-15
"Van Buren",2021-05-15,"Van Buren",8732,583,541,18,15,3,2858,558,-1,2021-05-15
"Wapello",2021-05-15,"Wapello",48283,4664,4132,122,118,4,19203,4300,46,2021-05-15
"Warren",2021-05-15,"Warren",79985,6276,5481,88,78,10,29242,5777,208,2021-05-15
"Washington",2021-05-15,"Washington",42765,2703,2448,50,46,4,12353,2537,39,2021-05-15
"Wayne",2021-05-15,"Wayne",7395,581,497,23,18,5,2603,539,19,2021-05-15
"Webster",2021-05-15,"Webster",70280,5414,4991,93,78,15,21902,5123,39,2021-05-15
"Winnebago",2021-05-15,"Winnebago",18111,1534,1332,31,26,5,6567,1424,61,2021-05-15
"Winneshiek",2021-05-15,"Winneshiek",41309,2049,1914,34,29,5,10714,1969,21,2021-05-15
"Woodbury",2021-05-15,"Woodbury",150356,16437,14710,228,209,19,62265,15130,192,2021-05-15
"Worth",2021-05-15,"Worth",13572,791,705,8,7,1,4005,747,34,2021-05-15
"Wright",2021-05-15,"Wright",21266,1920,1774,37,30,7,8093,1845,34,2021-05-15
"Total",2021-05-15,"Totals",4948485,399316,354531,5998,5310,688,1737999,369026,8497,2021-05-15
