"","County","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"58","Louisa",6945,1710,1574,52,84,0.24622030237581,2021-10-15
"59","Lucas",4964,1137,968,24,145,0.229049153908139,2021-10-15
"60","Lyon",5891,1929,1739,41,149,0.327448650483789,2021-10-15
"61","Madison",9836,2169,1984,25,160,0.220516470109801,2021-10-15
"62","Mahaska",13464,3228,2762,56,410,0.239750445632799,2021-10-15
"63","Marion",20594,5081,4570,91,420,0.246722346314461,2021-10-15
"64","Marshall",26713,6418,5826,85,507,0.240257552502527,2021-10-15
"65","Mills",9130,1999,1870,29,100,0.21894852135816,2021-10-15
"66","Mitchell",6578,1640,1442,43,155,0.249315901489815,2021-10-15
"67","Monona",4441,1087,960,38,89,0.244764692636794,2021-10-15
"68","Monroe",4471,1343,1152,35,156,0.300380228136882,2021-10-15
"69","Montgomery",5459,1423,1252,42,129,0.260670452463821,2021-10-15
"70","Muscatine",27211,6352,5892,113,347,0.233435007901216,2021-10-15
"71","O'Brien",7925,2275,2072,63,140,0.287066246056782,2021-10-15
"72","Osceola",3026,940,832,17,91,0.310641110376735,2021-10-15
"73","Page",8072,2493,2229,28,236,0.30884539147671,2021-10-15
"74","Palo Alto",5477,1420,1311,32,77,0.259266021544641,2021-10-15
"75","Plymouth",15398,4634,4342,87,205,0.300948175087674,2021-10-15
"76","Pocahontas",4200,1114,1002,23,89,0.265238095238095,2021-10-15
"77","Polk",348792,74657,68931,729,4997,0.214044473497099,2021-10-15
"78","Pottawattamie",58056,14276,13258,200,818,0.245900509852556,2021-10-15
"79","Poweshiek",11135,2117,1868,41,208,0.190121239335429,2021-10-15
"80","Ringgold",2866,677,610,27,40,0.236217725052338,2021-10-15
"81","Sac",6425,1579,1460,24,95,0.245758754863813,2021-10-15
"82","Scott",109314,24733,23269,274,1190,0.226256472181056,2021-10-15
"83","Shelby",6751,1784,1531,39,214,0.26425714708932,2021-10-15
"84","Sioux",19138,5656,5397,76,183,0.295537673738113,2021-10-15
"85","Story",67124,12885,12086,51,748,0.191958166974555,2021-10-15
"86","Tama",10288,2649,2401,76,172,0.257484447900467,2021-10-15
"87","Taylor",3097,797,734,13,50,0.257345818534065,2021-10-15
"88","Union",7925,1626,1477,37,112,0.205173501577287,2021-10-15
"89","Van Buren",3599,842,727,21,94,0.233953876076688,2021-10-15
"90","Wapello",23608,5936,5109,137,690,0.251440189766181,2021-10-15
"91","Warren",35023,7742,6988,96,658,0.221054735459555,2021-10-15
"92","Washington",15933,3668,3261,56,351,0.230214021213833,2021-10-15
"93","Wayne",3239,748,639,24,85,0.230935473911701,2021-10-15
"94","Webster",25875,6950,6390,111,449,0.268599033816425,2021-10-15
"95","Winnebago",7829,1866,1678,33,155,0.238344616170648,2021-10-15
"96","Winneshiek",12605,2333,2167,38,128,0.185085283617612,2021-10-15
"97","Woodbury",72895,19207,17314,244,1649,0.263488579463612,2021-10-15
"98","Worth",4855,1081,962,8,111,0.222657054582904,2021-10-15
"99","Wright",9451,2436,2187,45,204,0.257750502592318,2021-10-15
"101","Totals",2081486,476388,435609,6848,33931,0.228869182881845,2021-10-19
