"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Polk",2021-07-20,"Polk",756048,66010,57737,643,564,79,300287,58644,264,2021-07-20
"Pottawattamie",2021-07-20,"Pottawattamie",127487,12390,11042,177,153,24,50730,11257,38,2021-07-20
"Poweshiek",2021-07-20,"Poweshiek",48297,1664,1552,36,33,3,9547,1586,-2,2021-07-20
"Ringgold",2021-07-20,"Ringgold",10807,577,534,24,18,6,2551,564,6,2021-07-20
"Sac",2021-07-20,"Sac",22229,1411,1305,20,19,1,5736,1323,-2,2021-07-20
"Scott",2021-07-20,"Scott",235836,21781,20049,250,226,24,95456,20344,45,2021-07-20
"Shelby",2021-07-20,"Shelby",18285,1364,1268,37,33,4,5861,1307,2,2021-07-20
"Sioux",2021-07-20,"Sioux",48816,5363,5101,74,71,3,17146,5185,10,2021-07-20
"Story",2021-07-20,"Story",171689,11531,10690,48,42,6,59728,10777,39,2021-07-20
"Tama",2021-07-20,"Tama",35118,2261,2050,72,68,4,9037,2130,8,2021-07-20
"Taylor",2021-07-20,"Taylor",9525,691,657,12,10,2,2702,669,0,2021-07-20
"Union",2021-07-20,"Union",18622,1373,1260,35,27,8,7060,1294,-1,2021-07-20
"Van Buren",2021-07-20,"Van Buren",9423,594,550,18,15,3,2993,567,-1,2021-07-20
"Wapello",2021-07-20,"Wapello",51143,4721,4212,122,118,4,19994,4353,19,2021-07-20
"Warren",2021-07-20,"Warren",84562,6408,5772,92,82,10,30368,5899,35,2021-07-20
"Washington",2021-07-20,"Washington",45168,2766,2539,51,47,4,12874,2594,4,2021-07-20
"Wayne",2021-07-20,"Wayne",7864,600,527,23,18,5,2742,560,10,2021-07-20
"Webster",2021-07-20,"Webster",73982,5522,5046,94,79,15,22542,5257,117,2021-07-20
"Winnebago",2021-07-20,"Winnebago",19372,1568,1414,31,26,5,6849,1453,8,2021-07-20
"Winneshiek",2021-07-20,"Winneshiek",42898,2076,1932,35,30,5,11135,2001,34,2021-07-20
"Woodbury",2021-07-20,"Woodbury",157265,16558,14988,230,211,19,64208,15247,29,2021-07-20
"Worth",2021-07-20,"Worth",14750,799,743,8,7,1,4198,755,4,2021-07-20
"Wright",2021-07-20,"Wright",21907,1939,1819,40,33,7,8291,1866,7,2021-07-20
"Total",2021-07-20,"Totals",5210042,405298,366566,6149,5427,722,1801351,374764,2049,2021-07-20
