"","County","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"35","Franklin",7013,1687,1574,28,85,0.240553258234707,2021-11-10
"36","Fremont",3621,907,800,11,96,0.250483291908313,2021-11-10
"37","Greene",5332,1204,1100,17,87,0.225806451612903,2021-11-10
"38","Grundy",7212,1724,1620,37,67,0.239046034387133,2021-11-10
"39","Guthrie",7481,1601,1480,34,87,0.214008822349953,2021-11-10
"40","Hamilton",9722,2448,2214,57,177,0.251800041143798,2021-11-10
"41","Hancock",7627,1949,1778,39,132,0.255539530614921,2021-11-10
"42","Hardin",11090,2743,2561,52,130,0.247339945897205,2021-11-10
"43","Harrison",7975,2237,2071,78,88,0.280501567398119,2021-11-10
"44","Henry",14237,3997,3722,51,224,0.280747348458243,2021-11-10
"45","Howard",5732,1343,1205,23,115,0.234298674110258,2021-11-10
"46","Humboldt",5936,1762,1589,28,145,0.296832884097035,2021-11-10
"47","Ida",4238,1219,1101,41,77,0.287635677206229,2021-11-10
"48","Iowa",10451,2157,1972,31,154,0.206391732848531,2021-11-10
"49","Jackson",11588,2815,2610,46,159,0.24292371418709,2021-11-10
"50","Jasper",23624,5915,5534,87,294,0.250380968506603,2021-11-10
"51","Jefferson",11243,2085,1906,41,138,0.185448723650271,2021-11-10
"52","Johnson",105181,18437,17491,101,845,0.175288312527928,2021-11-10
"53","Jones",12710,3796,3517,61,218,0.298662470495673,2021-11-10
"54","Keokuk",5771,1438,1318,37,83,0.249176919078149,2021-11-10
"55","Kossuth",9941,2783,2593,74,116,0.279951715119203,2021-11-10
"56","Lee",21265,5745,5466,100,179,0.270162238419939,2021-11-10
"57","Linn",152406,30234,27758,409,2067,0.198378016613519,2021-11-10
"58","Louisa",7059,1725,1631,52,42,0.244368890777731,2021-11-10
"59","Lucas",5051,1166,1071,24,71,0.230845377153039,2021-11-10
"60","Lyon",6034,1987,1833,42,112,0.329300629764667,2021-11-10
"61","Madison",10051,2234,2086,25,123,0.222266441150134,2021-11-10
"62","Mahaska",13733,3408,2974,59,375,0.248161363139882,2021-11-10
"63","Marion",21004,5263,4811,95,357,0.250571319748619,2021-11-10
"64","Marshall",27115,6526,6180,91,255,0.240678591185691,2021-11-10
"65","Mills",9313,2078,1925,29,124,0.223128959518952,2021-11-10
"66","Mitchell",6686,1703,1553,43,107,0.254711337122345,2021-11-10
"67","Monona",4524,1135,1028,39,68,0.250884173297966,2021-11-10
"68","Monroe",4551,1379,1254,38,87,0.303010327400571,2021-11-10
"69","Montgomery",5613,1525,1323,42,160,0.271690717976127,2021-11-10
"70","Muscatine",27567,6431,6127,117,187,0.233286175499692,2021-11-10
"71","O'Brien",8043,2327,2132,65,130,0.289319905507895,2021-11-10
"72","Osceola",3118,997,866,17,114,0.31975625400898,2021-11-10
"73","Page",8302,2623,2340,30,253,0.315947964345941,2021-11-10
"74","Palo Alto",5539,1450,1360,32,58,0.261780104712042,2021-11-10
"75","Plymouth",15573,4709,4455,88,166,0.302382328388878,2021-11-10
"76","Pocahontas",4247,1144,1045,24,75,0.269366611725924,2021-11-10
"77","Polk",355000,76659,71908,754,3997,0.215940845070423,2021-11-10
"78","Pottawattamie",59239,14839,13791,205,843,0.250493762555073,2021-11-10
"79","Poweshiek",11353,2214,1995,42,177,0.195014533603453,2021-11-10
"80","Ringgold",2914,699,632,29,38,0.239876458476321,2021-11-10
"81","Sac",6513,1618,1515,26,77,0.248426224474129,2021-11-10
"82","Scott",110957,25227,23980,282,965,0.227358346025938,2021-11-10
"83","Shelby",6888,1872,1658,41,173,0.271777003484321,2021-11-10
"84","Sioux",19458,5826,5492,77,257,0.299414122725871,2021-11-10
"85","Story",67982,13175,12544,53,578,0.193801300344209,2021-11-10
"86","Tama",10442,2709,2521,77,111,0.259433058800996,2021-11-10
"87","Taylor",3179,849,759,13,77,0.26706511481598,2021-11-10
"88","Union",8086,1703,1544,38,121,0.210610932475884,2021-11-10
"89","Van Buren",3652,865,790,21,54,0.236856516976999,2021-11-10
"90","Wapello",24139,6157,5515,139,503,0.255064418575749,2021-11-10
"91","Warren",35736,7989,7340,100,549,0.223556077904634,2021-11-10
"92","Washington",16350,3754,3502,59,193,0.22960244648318,2021-11-10
"93","Wayne",3329,790,683,24,83,0.237308501051367,2021-11-10
"94","Webster",26236,7085,6682,120,283,0.270048787924989,2021-11-10
"95","Winnebago",7990,1945,1804,34,107,0.24342928660826,2021-11-10
"96","Winneshiek",12800,2404,2239,39,126,0.1878125,2021-11-10
"97","Woodbury",73977,19737,18240,248,1249,0.266799140273328,2021-11-10
"98","Worth",4951,1126,1037,9,80,0.227428802262169,2021-11-10
"99","Wright",9578,2532,2320,48,164,0.264355815410315,2021-11-10
"101","Totals",2118603,490956,455871,7069,28016,0.231735723965273,2021-11-02
