"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Jackson","Jackson","5168","760","405","3","352","0.147058823529412",2020-11-01
"Jasper","Jasper","10094","1301","880","34","387","0.128888448583317",2020-11-01
"Jefferson","Jefferson","3713","281","151","1","129","0.0756800430918395",2020-11-01
"Johnson","Johnson","47741","6231","5240","31","960","0.130516746611927",2020-11-01
"Jones","Jones","5146","573","319","4","250","0.111348620287602",2020-11-01
"Keokuk","Keokuk","2144","211","126","1","84","0.0984141791044776",2020-11-01
"Kossuth","Kossuth","4463","518","343","0","175","0.116065426842931",2020-11-01
"Lee","Lee","8847","1088","686","12","390","0.122979541087374",2020-11-01
"Linn","Linn","66046","6611","4292","134","2185","0.100096902159101",2020-11-01
"Louisa","Louisa","3268","562","433","15","114","0.171970624235006",2020-11-01
"Lucas","Lucas","2082","218","155","6","57","0.104707012487992",2020-11-01
"Lyon","Lyon","2602","597","427","8","162","0.229438893159108",2020-11-01
"Madison","Madison","4331","396","273","3","120","0.091433848995613",2020-11-01
"Mahaska","Mahaska","6217","782","463","25","294","0.125784140260576",2020-11-01
"Marion","Marion","8608","1137","936","11","190","0.132086431226766",2020-11-01
"Marshall","Marshall","13267","2240","1790","36","414","0.168839978895003",2020-11-01
"Mills","Mills","4702","469","224","3","242","0.0997447894512973",2020-11-01
"Mitchell","Mitchell","3327","319","202","1","116","0.0958821761346558",2020-11-01
"Monona","Monona","2326","271","185","2","84","0.116509028374893",2020-11-01
"Monroe","Monroe","1825","278","156","12","110","0.152328767123288",2020-11-01
"Montgomery","Montgomery","2429","210","157","7","46","0.0864553314121038",2020-11-01
"Muscatine","Muscatine","12144","1596","1115","58","423","0.131422924901186",2020-11-01
"O'Brien","O'Brien","3960","817","455","14","348","0.206313131313131",2020-11-01
"Osceola","Osceola","1431","318","196","0","122","0.222222222222222",2020-11-01
"Page","Page","3577","441","356","0","85","0.123287671232877",2020-11-01
"Palo Alto","Palo Alto","2663","352","246","2","104","0.132181749906121",2020-11-01
"Pending Investigation","Pending Investigation","5691","39","0","0","39","0.00685292567211386",2020-11-01
"Plymouth","Plymouth","8410","1836","1248","31","557","0.218311533888228",2020-11-01
"Pocahontas","Pocahontas","2161","265","178","2","85","0.122628412771865",2020-11-01
"Polk","Polk","160137","20645","16247","290","4108","0.12892086151233",2020-11-01
"Pottawattamie","Pottawattamie","27681","3553","2546","45","962","0.128355189480149",2020-11-01
"Poweshiek","Poweshiek","4923","524","372","11","141","0.106439163111924",2020-11-01
"Ringgold","Ringgold","1436","104","81","2","21","0.0724233983286908",2020-11-01
"Sac","Sac","3337","430","291","4","135","0.12885825591849",2020-11-01
"Scott","Scott","48215","5215","3332","43","1840","0.108161360572436",2020-11-01
"Shelby","Shelby","3046","426","360","2","64","0.139855548260013",2020-11-01
"Sioux","Sioux","9951","2651","1883","17","751","0.266405386393327",2020-11-01
"Story","Story","34379","4247","3558","18","671","0.123534715960325",2020-11-01
"Tama","Tama","5396","1046","755","38","253","0.193847294292068",2020-11-01
"Taylor","Taylor","1584","271","191","2","78","0.171085858585859",2020-11-01
"Union","Union","3959","292","232","5","55","0.0737559989896439",2020-11-01
"Van Buren","Van Buren","1532","200","122","2","76","0.130548302872063",2020-11-01
"Wapello","Wapello","9840","1646","1412","62","172","0.167276422764228",2020-11-01
"Warren","Warren","15686","1416","990","7","419","0.0902715797526457",2020-11-01
"Washington","Washington","6651","724","516","12","196","0.108855811156217",2020-11-01
"Wayne","Wayne","1391","161","104","3","54","0.115744069015097",2020-11-01
"Webster","Webster","14435","2043","1443","15","585","0.141531001039141",2020-11-01
"Winnebago","Winnebago","3731","539","329","19","191","0.144465290806754",2020-11-01
"Winneshiek","Winneshiek","5574","543","384","9","150","0.0974165769644779",2020-11-01
"Woodbury","Woodbury","38586","7673","5913","100","1660","0.198854506815944",2020-11-01
"Worth","Worth","2051","160","114","0","46","0.0780107264748903",2020-11-01
"Wright","Wright","5217","802","620","1","181","0.153728196281388",2020-11-01
"Total","Totals","979817","130042","93507","1716","34819","0.132720701926992",2020-11-01
