"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Sioux","Sioux","9370","2349","1637","16","696","0.250693703308431",2020-10-23
"Story","Story","33044","3919","3423","18","478","0.118599443166687",2020-10-23
"Tama","Tama","5115","924","717","37","170","0.180645161290323",2020-10-23
"Taylor","Taylor","1500","230","155","2","73","0.153333333333333",2020-10-23
"Union","Union","3721","221","199","4","18","0.0593926363880677",2020-10-23
"Van Buren","Van Buren","1435","167","110","2","55","0.116376306620209",2020-10-23
"Wapello","Wapello","9390","1499","1384","62","53","0.159637912673056",2020-10-23
"Warren","Warren","14779","1194","956","7","231","0.080790310575817",2020-10-23
"Washington","Washington","6175","629","461","11","157","0.101862348178138",2020-10-23
"Wayne","Wayne","1322","113","95","3","15","0.0854765506807867",2020-10-23
"Webster","Webster","13912","1796","1275","14","507","0.129097182288672",2020-10-23
"Winnebago","Winnebago","3518","459","301","19","139","0.130471859010802",2020-10-23
"Winneshiek","Winneshiek","5175","459","363","9","87","0.088695652173913",2020-10-23
"Woodbury","Woodbury","36799","7003","5419","94","1490","0.190304084350118",2020-10-23
"Worth","Worth","1941","134","108","0","26","0.0690365790829469",2020-10-23
"Wright","Wright","5006","709","592","1","116","0.141630043947263",2020-10-23
"Total","Totals","923998","112346","86520","1617","24209","0.121586843261566",2020-10-23
