"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Des Moines",2021-03-26,"Des Moines",51928,4670,4207,63,53,10,20677,4341,71,2021-03-26
"Dickinson",2021-03-26,"Dickinson",23983,2386,1975,41,35,6,10088,2203,187,2021-03-26
"Dubuque",2021-03-26,"Dubuque",172983,13838,12156,200,186,14,55618,12627,271,2021-03-26
"Emmet",2021-03-26,"Emmet",15333,1279,1099,40,38,2,4907,1204,65,2021-03-26
"Fayette",2021-03-26,"Fayette",32529,1889,1732,38,33,5,9036,1813,43,2021-03-26
"Floyd",2021-03-26,"Floyd",23464,1675,1428,41,31,10,7520,1512,43,2021-03-26
"Franklin",2021-03-26,"Franklin",18326,1205,1063,21,19,2,5147,1107,23,2021-03-26
"Fremont",2021-03-26,"Fremont",6750,608,541,10,8,2,2581,579,28,2021-03-26
"Greene",2021-03-26,"Greene",13773,801,714,10,10,0,4018,751,27,2021-03-26
"Grundy",2021-03-26,"Grundy",17999,1409,1284,31,26,5,5653,1333,18,2021-03-26
"Guthrie",2021-03-26,"Guthrie",16860,1212,1067,28,23,5,5515,1132,37,2021-03-26
"Hamilton",2021-03-26,"Hamilton",21967,1941,1693,44,42,2,7375,1755,18,2021-03-26
"Hancock",2021-03-26,"Hancock",19606,1498,1340,33,27,6,5843,1400,27,2021-03-26
"Hardin",2021-03-26,"Hardin",31771,1873,1649,40,33,7,8191,1746,57,2021-03-26
"Harrison",2021-03-26,"Harrison",19616,1833,1595,71,67,4,6279,1704,38,2021-03-26
"Henry",2021-03-26,"Henry",33714,2963,2757,37,36,1,10738,2821,27,2021-03-26
"Howard",2021-03-26,"Howard",15723,1058,967,22,18,4,4509,1018,29,2021-03-26
"Humboldt",2021-03-26,"Humboldt",14423,1218,1101,26,23,3,4641,1167,40,2021-03-26
"Ida",2021-03-26,"Ida",11359,979,768,32,30,2,3254,870,70,2021-03-26
"Iowa",2021-03-26,"Iowa",27386,1495,1363,23,21,2,7930,1434,48,2021-03-26
"Jackson",2021-03-26,"Jackson",23624,2265,2055,40,37,3,8907,2134,39,2021-03-26
"Jasper",2021-03-26,"Jasper",47400,4327,3796,69,64,5,17785,3985,120,2021-03-26
"Jefferson",2021-03-26,"Jefferson",18968,1411,1255,35,29,6,7512,1298,8,2021-03-26
"Johnson",2021-03-26,"Johnson",192886,14238,12963,78,73,5,77607,13409,368,2021-03-26
"Jones",2021-03-26,"Jones",23820,2989,2790,55,51,4,9687,2885,40,2021-03-26
"Keokuk",2021-03-26,"Keokuk",14520,1000,889,30,30,0,4101,932,13,2021-03-26
"Kossuth",2021-03-26,"Kossuth",23855,2172,1919,58,51,7,7724,2051,74,2021-03-26
"Lee",2021-03-26,"Lee",50193,3863,3565,55,42,13,15480,3556,-64,2021-03-26
"Linn",2021-03-26,"Linn",266341,21077,19037,324,291,33,113936,19787,426,2021-03-26
"Louisa",2021-03-26,"Louisa",16043,1304,1180,48,41,7,5303,1241,13,2021-03-26
"Lucas",2021-03-26,"Lucas",8613,773,680,22,18,4,3714,745,43,2021-03-26
"Lyon",2021-03-26,"Lyon",14207,1497,1415,41,37,4,4487,1492,36,2021-03-26
"Madison",2021-03-26,"Madison",18944,1631,1418,19,15,4,7545,1493,56,2021-03-26
"Mahaska",2021-03-26,"Mahaska",28569,2292,2080,49,44,5,10188,2188,59,2021-03-26
"Marion",2021-03-26,"Marion",38654,3696,3330,74,64,10,15654,3491,87,2021-03-26
"Marshall",2021-03-26,"Marshall",75882,5077,4541,74,66,8,20884,4718,103,2021-03-26
"Mills",2021-03-26,"Mills",19964,1697,1459,20,17,3,7509,1532,53,2021-03-26
"Mitchell",2021-03-26,"Mitchell",16287,1346,1166,41,38,3,5358,1233,26,2021-03-26
"Monona",2021-03-26,"Monona",16827,841,737,30,28,2,3684,787,20,2021-03-26
"Monroe",2021-03-26,"Monroe",9028,954,863,28,21,7,3397,913,22,2021-03-26
"Montgomery",2021-03-26,"Montgomery",13214,1053,929,36,34,2,4179,975,10,2021-03-26
"Muscatine",2021-03-26,"Muscatine",49881,4711,4114,94,85,9,20899,4391,183,2021-03-26
"O'Brien",2021-03-26,"O'Brien",23886,2053,1737,58,54,4,6542,1904,109,2021-03-26
"Osceola",2021-03-26,"Osceola",7717,733,665,16,13,3,2396,702,21,2021-03-26
"Page",2021-03-26,"Page",19660,1907,1776,19,18,1,6207,1842,47,2021-03-26
"Palo Alto",2021-03-26,"Palo Alto",16815,1102,980,22,20,2,4367,1046,44,2021-03-26
"Pending Investigation",2021-03-26,"Pending Investigation",12108,1024,926,0,0,0,6200,997,71,2021-03-26
"Plymouth",2021-03-26,"Plymouth",35154,4104,3578,79,71,8,12976,3804,147,2021-03-26
"Pocahontas",2021-03-26,"Pocahontas",12037,869,791,19,19,0,3381,823,13,2021-03-26
"Polk",2021-03-26,"Polk",629670,60818,50866,578,514,64,268002,53823,2379,2021-03-26
"Pottawattamie",2021-03-26,"Pottawattamie",109775,11211,9652,152,134,18,46204,10180,376,2021-03-26
"Poweshiek",2021-03-26,"Poweshiek",38625,1581,1445,32,29,3,8557,1507,30,2021-03-26
"Ringgold",2021-03-26,"Ringgold",9052,545,485,22,18,4,2334,524,17,2021-03-26
"Sac",2021-03-26,"Sac",18325,1304,1160,18,18,0,5240,1223,45,2021-03-26
"Scott",2021-03-26,"Scott",190693,19098,16897,225,206,19,83383,17672,550,2021-03-26
"Shelby",2021-03-26,"Shelby",15474,1280,1108,34,31,3,5276,1222,80,2021-03-26
"Sioux",2021-03-26,"Sioux",40475,5099,4697,69,66,3,15598,4928,162,2021-03-26
"Story",2021-03-26,"Story",149739,10647,9451,46,40,6,54868,9917,420,2021-03-26
"Tama",2021-03-26,"Tama",30363,2172,1937,68,65,3,8255,2051,46,2021-03-26
"Taylor",2021-03-26,"Taylor",7881,668,627,12,10,2,2456,643,4,2021-03-26
"Union",2021-03-26,"Union",15820,1291,1162,31,26,5,6386,1212,19,2021-03-26
"Van Buren",2021-03-26,"Van Buren",7818,566,520,18,15,3,2687,540,2,2021-03-26
"Wapello",2021-03-26,"Wapello",43367,4548,3879,115,111,4,17949,4198,204,2021-03-26
"Warren",2021-03-26,"Warren",69653,5806,4995,80,71,9,27181,5315,240,2021-03-26
"Washington",2021-03-26,"Washington",37840,2604,2345,49,45,4,11599,2432,38,2021-03-26
"Wayne",2021-03-26,"Wayne",6070,549,428,22,17,5,2344,509,59,2021-03-26
"Webster",2021-03-26,"Webster",64373,5294,4835,88,74,14,20964,5023,100,2021-03-26
"Winnebago",2021-03-26,"Winnebago",16180,1429,1259,31,26,5,6079,1335,45,2021-03-26
"Winneshiek",2021-03-26,"Winneshiek",35002,1955,1784,31,26,5,10012,1876,61,2021-03-26
"Woodbury",2021-03-26,"Woodbury",133548,15633,13513,217,199,18,58376,14360,630,2021-03-26
"Worth",2021-03-26,"Worth",11681,715,651,8,7,1,3655,677,18,2021-03-26
"Wright",2021-03-26,"Wright",19587,1829,1703,33,27,6,7727,1761,25,2021-03-26
"Total",2021-03-26,"Totals",4389556,376830,330816,5708,5087,621,1623723,347702,11178,2021-03-26
