"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Iowa",2021-05-08,"Iowa",30193,1545,1426,24,22,2,8428,1481,31,2021-05-08
"Jackson",2021-05-08,"Jackson",26118,2338,2133,42,39,3,9451,2209,34,2021-05-08
"Jasper",2021-05-08,"Jasper",52897,4518,4033,71,66,5,18870,4143,39,2021-05-08
"Jefferson",2021-05-08,"Jefferson",20872,1441,1281,35,29,6,7903,1322,6,2021-05-08
"Johnson",2021-05-08,"Johnson",214527,15287,13739,83,77,6,83239,14424,602,2021-05-08
"Jones",2021-05-08,"Jones",27005,3095,2866,57,51,6,10387,2972,49,2021-05-08
"Keokuk",2021-05-08,"Keokuk",16008,1024,917,31,31,0,4393,954,6,2021-05-08
"Kossuth",2021-05-08,"Kossuth",26690,2271,2055,64,56,8,8200,2152,33,2021-05-08
"Lee",2021-05-08,"Lee",54686,3979,3627,55,42,13,16399,3736,54,2021-05-08
"Linn",2021-05-08,"Linn",297064,22136,19807,334,298,36,121743,20753,612,2021-05-08
"Louisa",2021-05-08,"Louisa",17611,1341,1217,49,42,7,5574,1278,12,2021-05-08
"Lucas",2021-05-08,"Lucas",9545,800,728,23,18,5,3958,771,20,2021-05-08
"Lyon",2021-05-08,"Lyon",16800,1583,1496,41,37,4,4858,1575,38,2021-05-08
"Madison",2021-05-08,"Madison",21134,1752,1506,19,15,4,8076,1607,82,2021-05-08
"Mahaska",2021-05-08,"Mahaska",31909,2405,2175,51,46,5,10809,2293,67,2021-05-08
"Marion",2021-05-08,"Marion",43064,3812,3482,75,64,11,16609,3605,48,2021-05-08
"Marshall",2021-05-08,"Marshall",83715,5180,4693,75,67,8,22093,4812,44,2021-05-08
"Mills",2021-05-08,"Mills",21618,1784,1559,22,19,3,7819,1614,33,2021-05-08
"Mitchell",2021-05-08,"Mitchell",18184,1368,1220,42,39,3,5597,1257,-5,2021-05-08
"Monona",2021-05-08,"Monona",18414,885,778,30,28,2,3892,828,20,2021-05-08
"Monroe",2021-05-08,"Monroe",9906,994,905,29,22,7,3622,950,16,2021-05-08
"Montgomery",2021-05-08,"Montgomery",14596,1111,963,38,36,2,4422,1028,27,2021-05-08
"Muscatine",2021-05-08,"Muscatine",56687,5086,4463,99,90,9,22287,4751,189,2021-05-08
"O'Brien",2021-05-08,"O'Brien",26603,2147,1893,60,55,5,6851,1993,40,2021-05-08
"Osceola",2021-05-08,"Osceola",9235,809,722,16,13,3,2609,779,41,2021-05-08
"Page",2021-05-08,"Page",21788,1992,1872,22,20,2,6539,1924,30,2021-05-08
"Palo Alto",2021-05-08,"Palo Alto",19201,1181,1073,23,22,1,4628,1123,27,2021-05-08
"Pending Investigation",2021-05-08,"Pending Investigation",9692,1002,930,0,0,0,5226,1011,81,2021-05-08
"Plymouth",2021-05-08,"Plymouth",38943,4306,3868,80,72,8,13630,4004,56,2021-05-08
"Pocahontas",2021-05-08,"Pocahontas",13518,895,817,22,22,0,3533,854,15,2021-05-08
"Polk",2021-05-08,"Polk",706016,64630,54948,622,548,74,285933,57329,1759,2021-05-08
"Pottawattamie",2021-05-08,"Pottawattamie",121919,12178,10481,168,148,20,49021,11057,408,2021-05-08
"Poweshiek",2021-05-08,"Poweshiek",45735,1622,1495,33,30,3,9151,1547,19,2021-05-08
"Ringgold",2021-05-08,"Ringgold",10111,574,527,24,18,6,2465,555,4,2021-05-08
"Sac",2021-05-08,"Sac",20658,1384,1241,19,19,0,5522,1300,40,2021-05-08
"Scott",2021-05-08,"Scott",215274,21277,18499,240,217,23,90296,19839,1100,2021-05-08
"Shelby",2021-05-08,"Shelby",17704,1364,1237,37,33,4,5696,1305,31,2021-05-08
"Sioux",2021-05-08,"Sioux",46656,5312,4956,74,70,4,16562,5129,99,2021-05-08
"Story",2021-05-08,"Story",164250,11330,10186,48,42,6,57541,10563,329,2021-05-08
"Tama",2021-05-08,"Tama",33120,2215,1990,71,67,4,8669,2090,29,2021-05-08
"Taylor",2021-05-08,"Taylor",8846,680,640,12,10,2,2584,656,4,2021-05-08
"Union",2021-05-08,"Union",17542,1362,1201,33,26,7,6729,1280,46,2021-05-08
"Van Buren",2021-05-08,"Van Buren",8622,583,537,18,15,3,2829,556,1,2021-05-08
"Wapello",2021-05-08,"Wapello",47829,4650,4124,122,118,4,19070,4287,41,2021-05-08
"Warren",2021-05-08,"Warren",78714,6240,5407,88,78,10,28963,5740,245,2021-05-08
"Washington",2021-05-08,"Washington",42129,2705,2430,50,46,4,12257,2535,55,2021-05-08
"Wayne",2021-05-08,"Wayne",7275,577,492,23,18,5,2570,534,19,2021-05-08
"Webster",2021-05-08,"Webster",69449,5395,4969,93,78,15,21752,5111,49,2021-05-08
"Winnebago",2021-05-08,"Winnebago",17865,1521,1323,31,26,5,6504,1412,58,2021-05-08
"Winneshiek",2021-05-08,"Winneshiek",40801,2047,1894,33,28,5,10622,1966,39,2021-05-08
"Woodbury",2021-05-08,"Woodbury",148786,16389,14587,228,209,19,61895,15096,281,2021-05-08
"Worth",2021-05-08,"Worth",13389,785,696,8,7,1,3963,738,34,2021-05-08
"Wright",2021-05-08,"Wright",21039,1907,1755,36,29,7,8032,1834,43,2021-05-08
"Total",2021-05-08,"Totals",4886421,397443,351341,5983,5299,684,1724642,367240,9916,2021-05-08
