"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Delaware",2021-04-21,"Delaware",27763,2077,1874,39,35,4,8175,2034,121,2021-04-21
"Des Moines",2021-04-21,"Des Moines",54849,4766,4287,65,54,11,21336,4419,67,2021-04-21
"Dickinson",2021-04-21,"Dickinson",26322,2620,2162,43,37,6,10593,2429,224,2021-04-21
"Dubuque",2021-04-21,"Dubuque",185969,14451,12407,203,189,14,57730,13183,573,2021-04-21
"Emmet",2021-04-21,"Emmet",16715,1369,1160,40,38,2,5206,1294,94,2021-04-21
"Fayette",2021-04-21,"Fayette",35248,1912,1774,41,36,5,9404,1832,17,2021-04-21
"Floyd",2021-04-21,"Floyd",25038,1729,1472,42,32,10,7776,1558,44,2021-04-21
"Franklin",2021-04-21,"Franklin",19173,1230,1083,21,19,2,5333,1129,25,2021-04-21
"Fremont",2021-04-21,"Fremont",7173,654,574,9,7,2,2690,615,32,2021-04-21
"Greene",2021-04-21,"Greene",14668,814,742,10,10,0,4172,767,15,2021-04-21
"Grundy",2021-04-21,"Grundy",19015,1431,1303,32,27,5,5841,1355,20,2021-04-21
"Guthrie",2021-04-21,"Guthrie",18215,1267,1111,29,24,5,5757,1180,40,2021-04-21
"Hamilton",2021-04-21,"Hamilton",23035,1969,1714,49,45,4,7621,1783,20,2021-04-21
"Hancock",2021-04-21,"Hancock",20845,1537,1364,34,27,7,6061,1437,39,2021-04-21
"Hardin",2021-04-21,"Hardin",34170,1942,1705,42,34,8,8542,1801,54,2021-04-21
"Harrison",2021-04-21,"Harrison",20868,1897,1632,73,69,4,6536,1766,61,2021-04-21
"Henry",2021-04-21,"Henry",35530,3005,2785,37,36,1,11071,2866,44,2021-04-21
"Howard",2021-04-21,"Howard",16579,1077,995,22,18,4,4654,1028,11,2021-04-21
"Humboldt",2021-04-21,"Humboldt",15252,1232,1142,26,23,3,4779,1183,15,2021-04-21
"Ida",2021-04-21,"Ida",12317,1006,829,33,31,2,3377,896,34,2021-04-21
"Iowa",2021-04-21,"Iowa",29226,1523,1412,24,22,2,8228,1460,24,2021-04-21
"Jackson",2021-04-21,"Jackson",25293,2313,2096,42,39,3,9253,2186,48,2021-04-21
"Jasper",2021-04-21,"Jasper",50681,4416,3931,70,65,5,18451,4078,77,2021-04-21
"Jefferson",2021-04-21,"Jefferson",20105,1424,1272,35,29,6,7741,1309,2,2021-04-21
"Johnson",2021-04-21,"Johnson",206536,14960,13303,81,76,5,81143,14111,727,2021-04-21
"Jones",2021-04-21,"Jones",25618,3050,2829,55,51,4,10078,2934,50,2021-04-21
"Keokuk",2021-04-21,"Keokuk",15404,1016,904,31,31,0,4279,948,13,2021-04-21
"Kossuth",2021-04-21,"Kossuth",25758,2250,1998,63,55,8,8032,2132,71,2021-04-21
"Lee",2021-04-21,"Lee",52873,3921,3589,55,42,13,16042,3685,41,2021-04-21
"Linn",2021-04-21,"Linn",284568,21713,19423,330,294,36,118685,20362,609,2021-04-21
"Louisa",2021-04-21,"Louisa",16996,1335,1199,49,42,7,5463,1272,24,2021-04-21
"Lucas",2021-04-21,"Lucas",9189,778,725,23,18,5,3861,750,2,2021-04-21
"Lyon",2021-04-21,"Lyon",15838,1556,1453,41,37,4,4700,1550,56,2021-04-21
"Madison",2021-04-21,"Madison",20218,1684,1479,19,15,4,7837,1543,45,2021-04-21
"Mahaska",2021-04-21,"Mahaska",30374,2363,2133,50,45,5,10542,2253,70,2021-04-21
"Marion",2021-04-21,"Marion",41671,3751,3438,75,64,11,16253,3551,38,2021-04-21
"Marshall",2021-04-21,"Marshall",81117,5134,4648,75,67,8,21637,4773,50,2021-04-21
"Mills",2021-04-21,"Mills",21072,1754,1525,20,17,3,7727,1589,44,2021-04-21
"Mitchell",2021-04-21,"Mitchell",17602,1365,1204,41,38,3,5517,1253,8,2021-04-21
"Monona",2021-04-21,"Monona",17829,870,761,30,28,2,3814,814,23,2021-04-21
"Monroe",2021-04-21,"Monroe",9587,987,886,28,21,7,3538,942,28,2021-04-21
"Montgomery",2021-04-21,"Montgomery",14144,1090,943,37,35,2,4323,1006,26,2021-04-21
"Muscatine",2021-04-21,"Muscatine",54160,4954,4314,97,88,9,21743,4621,210,2021-04-21
"O'Brien",2021-04-21,"O'Brien",25724,2120,1847,60,55,5,6742,1970,63,2021-04-21
"Osceola",2021-04-21,"Osceola",8696,798,685,16,13,3,2528,763,62,2021-04-21
"Page",2021-04-21,"Page",20945,1971,1824,21,19,2,6417,1904,59,2021-04-21
"Palo Alto",2021-04-21,"Palo Alto",18400,1168,1022,22,21,1,4546,1111,67,2021-04-21
"Pending Investigation",2021-04-21,"Pending Investigation",10670,1029,947,0,0,0,5704,1008,61,2021-04-21
"Plymouth",2021-04-21,"Plymouth",37719,4286,3733,79,71,8,13444,3983,171,2021-04-21
"Pocahontas",2021-04-21,"Pocahontas",12657,884,807,21,21,0,3465,838,10,2021-04-21
"Polk",2021-04-21,"Polk",678070,63361,53362,607,539,68,279244,56138,2169,2021-04-21
"Pottawattamie",2021-04-21,"Pottawattamie",117241,11853,10051,162,143,19,47991,10781,568,2021-04-21
"Poweshiek",2021-04-21,"Poweshiek",42700,1604,1482,33,30,3,8991,1530,15,2021-04-21
"Ringgold",2021-04-21,"Ringgold",9527,555,507,24,18,6,2410,536,5,2021-04-21
"Sac",2021-04-21,"Sac",19630,1357,1208,19,19,0,5410,1278,51,2021-04-21
"Scott",2021-04-21,"Scott",205457,20602,17553,235,215,20,87698,19171,1383,2021-04-21
"Shelby",2021-04-21,"Shelby",16893,1348,1187,37,33,4,5559,1289,65,2021-04-21
"Sioux",2021-04-21,"Sioux",44111,5251,4850,73,70,3,16217,5072,149,2021-04-21
"Story",2021-04-21,"Story",159364,11096,9837,47,41,6,56586,10337,453,2021-04-21
"Tama",2021-04-21,"Tama",32265,2195,1979,71,67,4,8512,2068,18,2021-04-21
"Taylor",2021-04-21,"Taylor",8426,678,634,12,10,2,2529,654,8,2021-04-21
"Union",2021-04-21,"Union",16801,1314,1180,32,26,6,6545,1232,20,2021-04-21
"Van Buren",2021-04-21,"Van Buren",8281,580,526,18,15,3,2772,556,12,2021-04-21
"Wapello",2021-04-21,"Wapello",46326,4612,4082,120,116,4,18663,4254,52,2021-04-21
"Warren",2021-04-21,"Warren",75228,6067,5253,86,76,10,28307,5576,237,2021-04-21
"Washington",2021-04-21,"Washington",40437,2652,2386,50,46,4,11989,2491,55,2021-04-21
"Wayne",2021-04-21,"Wayne",6794,563,484,23,18,5,2493,521,14,2021-04-21
"Webster",2021-04-21,"Webster",67484,5374,4935,91,77,14,21481,5084,58,2021-04-21
"Winnebago",2021-04-21,"Winnebago",17127,1470,1307,31,26,5,6332,1365,27,2021-04-21
"Winneshiek",2021-04-21,"Winneshiek",38438,2027,1841,33,28,5,10415,1948,74,2021-04-21
"Woodbury",2021-04-21,"Woodbury",143262,16224,14157,221,203,18,60638,14923,545,2021-04-21
"Worth",2021-04-21,"Worth",12861,753,674,8,7,1,3846,711,29,2021-04-21
"Wright",2021-04-21,"Wright",20428,1875,1730,35,28,7,7895,1805,40,2021-04-21
"Total",2021-04-21,"Totals",4697243,390482,342399,5893,5236,657,1686688,360683,12391,2021-04-21
