"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Marshall",2021-03-17,"Marshall",74008,5047,4494,74,66,8,20575,4687,119,2021-03-17
"Mills",2021-03-17,"Mills",19621,1666,1440,20,17,3,7403,1507,47,2021-03-17
"Mitchell",2021-03-17,"Mitchell",15920,1336,1159,40,38,2,5300,1224,25,2021-03-17
"Monona",2021-03-17,"Monona",16435,833,734,29,27,2,3614,777,14,2021-03-17
"Monroe",2021-03-17,"Monroe",8796,946,847,28,21,7,3334,906,31,2021-03-17
"Montgomery",2021-03-17,"Montgomery",12930,1046,924,36,34,2,4253,971,11,2021-03-17
"Muscatine",2021-03-17,"Muscatine",48148,4626,4036,93,84,9,20540,4319,190,2021-03-17
"O'Brien",2021-03-17,"O'Brien",23039,2011,1716,58,54,4,6430,1864,90,2021-03-17
"Osceola",2021-03-17,"Osceola",7436,712,651,15,13,2,2350,686,20,2021-03-17
"Page",2021-03-17,"Page",19159,1880,1760,19,18,1,6157,1818,39,2021-03-17
"Palo Alto",2021-03-17,"Palo Alto",16248,1079,967,22,20,2,4303,1028,39,2021-03-17
"Pending Investigation",2021-03-17,"Pending Investigation",12459,1024,866,0,0,0,6353,1005,139,2021-03-17
"Plymouth",2021-03-17,"Plymouth",34200,4033,3551,79,71,8,12785,3739,109,2021-03-17
"Pocahontas",2021-03-17,"Pocahontas",11828,864,788,19,19,0,3348,818,11,2021-03-17
"Polk",2021-03-17,"Polk",611865,59786,49899,575,512,63,263885,52910,2436,2021-03-17
"Pottawattamie",2021-03-17,"Pottawattamie",107209,11012,9507,149,132,17,45582,10000,344,2021-03-17
"Poweshiek",2021-03-17,"Poweshiek",36791,1572,1431,31,28,3,8452,1498,36,2021-03-17
"Ringgold",2021-03-17,"Ringgold",8917,533,478,22,18,4,2294,514,14,2021-03-17
"Sac",2021-03-17,"Sac",17783,1286,1147,18,18,0,5159,1208,43,2021-03-17
"Scott",2021-03-17,"Scott",186238,18647,16638,219,202,17,82184,17350,493,2021-03-17
"Shelby",2021-03-17,"Shelby",14873,1260,1105,34,31,3,5180,1201,62,2021-03-17
"Sioux",2021-03-17,"Sioux",38872,5022,4643,69,66,3,15325,4848,136,2021-03-17
"Story",2021-03-17,"Story",146173,10485,9281,46,40,6,54253,9771,444,2021-03-17
"Tama",2021-03-17,"Tama",29650,2160,1911,68,65,3,8148,2038,59,2021-03-17
"Taylor",2021-03-17,"Taylor",7717,666,624,12,10,2,2432,641,5,2021-03-17
"Union",2021-03-17,"Union",15517,1281,1148,31,26,5,6326,1201,22,2021-03-17
"Van Buren",2021-03-17,"Van Buren",7659,561,519,18,15,3,2644,537,0,2021-03-17
"Wapello",2021-03-17,"Wapello",42339,4477,3760,114,110,4,17660,4132,258,2021-03-17
"Warren",2021-03-17,"Warren",67711,5719,4915,79,71,8,26791,5244,250,2021-03-17
"Washington",2021-03-17,"Washington",36916,2584,2328,48,44,4,11437,2415,39,2021-03-17
"Wayne",2021-03-17,"Wayne",5620,530,420,21,17,4,2256,490,49,2021-03-17
"Webster",2021-03-17,"Webster",62891,5262,4789,88,74,14,20745,4992,115,2021-03-17
"Winnebago",2021-03-17,"Winnebago",15769,1417,1246,31,26,5,5990,1325,48,2021-03-17
"Winneshiek",2021-03-17,"Winneshiek",33547,1926,1749,30,26,4,9844,1854,75,2021-03-17
"Woodbury",2021-03-17,"Woodbury",129315,15358,13344,215,198,17,57209,14091,532,2021-03-17
"Worth",2021-03-17,"Worth",11296,707,646,8,7,1,3617,669,15,2021-03-17
"Wright",2021-03-17,"Wright",19261,1820,1688,32,27,5,7673,1754,34,2021-03-17
"Total",2021-03-17,"Totals",4274844,371770,325936,5657,5054,603,1600580,343347,11754,2021-03-17
