"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Monroe",2021-04-03,"Monroe",9177,960,871,28,21,7,3432,917,18,2021-04-03
"Montgomery",2021-04-03,"Montgomery",13500,1065,933,37,35,2,4210,983,13,2021-04-03
"Muscatine",2021-04-03,"Muscatine",51104,4779,4180,96,87,9,21185,4464,188,2021-04-03
"O'Brien",2021-04-03,"O'Brien",24420,2082,1782,58,54,4,6604,1932,92,2021-04-03
"Osceola",2021-04-03,"Osceola",7999,748,669,16,13,3,2441,720,35,2021-04-03
"Page",2021-04-03,"Page",20094,1924,1792,19,18,1,6286,1862,51,2021-04-03
"Palo Alto",2021-04-03,"Palo Alto",17286,1129,994,22,20,2,4437,1076,60,2021-04-03
"Pending Investigation",2021-04-03,"Pending Investigation",11624,1042,936,0,0,0,5959,1019,83,2021-04-03
"Plymouth",2021-04-03,"Plymouth",35958,4179,3613,79,71,8,13137,3874,182,2021-04-03
"Pocahontas",2021-04-03,"Pocahontas",12212,876,793,20,20,0,3406,830,17,2021-04-03
"Polk",2021-04-03,"Polk",645261,61677,51603,582,517,65,271814,54707,2522,2021-04-03
"Pottawattamie",2021-04-03,"Pottawattamie",112089,11447,9766,154,136,18,46795,10370,450,2021-04-03
"Poweshiek",2021-04-03,"Poweshiek",39829,1586,1456,32,29,3,8841,1513,25,2021-04-03
"Ringgold",2021-04-03,"Ringgold",9190,545,491,22,18,4,2359,529,16,2021-04-03
"Sac",2021-04-03,"Sac",18703,1322,1177,19,19,0,5295,1243,47,2021-04-03
"Scott",2021-04-03,"Scott",194854,19553,17052,227,208,19,84686,18187,908,2021-04-03
"Shelby",2021-04-03,"Shelby",15890,1295,1135,34,31,3,5361,1241,72,2021-04-03
"Sioux",2021-04-03,"Sioux",41615,5147,4737,69,66,3,15854,4974,168,2021-04-03
"Story",2021-04-03,"Story",153245,10835,9593,46,40,6,55485,10110,471,2021-04-03
"Tama",2021-04-03,"Tama",30968,2174,1961,68,65,3,8338,2054,25,2021-04-03
"Taylor",2021-04-03,"Taylor",8050,668,631,12,10,2,2481,643,0,2021-04-03
"Union",2021-04-03,"Union",16217,1306,1168,32,26,6,6457,1224,24,2021-04-03
"Van Buren",2021-04-03,"Van Buren",7960,573,523,18,15,3,2712,546,5,2021-04-03
"Wapello",2021-04-03,"Wapello",44432,4580,3954,118,114,4,18163,4223,151,2021-04-03
"Warren",2021-04-03,"Warren",71298,5886,5085,81,71,10,27566,5400,234,2021-04-03
"Washington",2021-04-03,"Washington",38504,2616,2354,49,45,4,11729,2448,45,2021-04-03
"Wayne",2021-04-03,"Wayne",6329,553,450,23,18,5,2402,515,42,2021-04-03
"Webster",2021-04-03,"Webster",65495,5314,4871,89,75,14,21137,5045,85,2021-04-03
"Winnebago",2021-04-03,"Winnebago",16484,1439,1275,31,26,5,6175,1341,35,2021-04-03
"Winneshiek",2021-04-03,"Winneshiek",36184,1979,1806,32,27,5,10175,1899,61,2021-04-03
"Woodbury",2021-04-03,"Woodbury",136976,15867,13666,218,200,18,59245,14576,692,2021-04-03
"Worth",2021-04-03,"Worth",12018,723,662,8,7,1,3713,683,13,2021-04-03
"Wright",2021-04-03,"Wright",19876,1837,1714,35,28,7,7787,1771,22,2021-04-03
"Total",2021-04-03,"Totals",4488235,381343,334472,5754,5120,634,1644449,352261,12035,2021-04-03
