"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Adair",2021-03-03,"Adair",10872,921,693,28,22,6,3400,808,87,2021-03-03
"Adams",2021-03-03,"Adams",4668,327,310,4,4,0,1500,318,4,2021-03-03
"Allamakee",2021-03-03,"Allamakee",18226,1466,1300,47,39,8,5712,1412,65,2021-03-03
"Appanoose",2021-03-03,"Appanoose",15562,1391,1118,47,43,4,5695,1230,65,2021-03-03
"Audubon",2021-03-03,"Audubon",10275,488,427,9,8,1,2456,471,35,2021-03-03
"Benton",2021-03-03,"Benton",31588,2540,2150,54,44,10,11891,2383,179,2021-03-03
"Black Hawk",2021-03-03,"Black Hawk",185539,16261,14190,292,273,19,66474,14893,411,2021-03-03
"Boone",2021-03-03,"Boone",38456,2600,2280,30,28,2,12951,2419,109,2021-03-03
"Bremer",2021-03-03,"Bremer",32513,2808,2505,54,47,7,11491,2674,115,2021-03-03
"Buchanan",2021-03-03,"Buchanan",25910,1858,1648,29,25,4,8839,1759,82,2021-03-03
"Buena Vista",2021-03-03,"Buena Vista",39758,4743,3981,37,34,3,14130,4111,93,2021-03-03
"Butler",2021-03-03,"Butler",25190,1672,1514,31,28,3,6652,1583,38,2021-03-03
"Calhoun",2021-03-03,"Calhoun",16020,1340,1243,11,11,0,5013,1290,36,2021-03-03
"Carroll",2021-03-03,"Carroll",31619,2862,2560,49,41,8,10747,2660,51,2021-03-03
"Cass",2021-03-03,"Cass",18144,1355,1146,51,46,5,5956,1275,78,2021-03-03
"Cedar",2021-03-03,"Cedar",26075,1784,1580,23,21,2,8576,1705,102,2021-03-03
"Cerro Gordo",2021-03-03,"Cerro Gordo",66990,5337,4789,82,69,13,23314,4982,111,2021-03-03
"Cherokee",2021-03-03,"Cherokee",17627,1548,1378,36,29,7,5647,1448,34,2021-03-03
"Chickasaw",2021-03-03,"Chickasaw",15250,1252,1148,15,13,2,5118,1187,24,2021-03-03
"Clarke",2021-03-03,"Clarke",11719,1004,854,20,20,0,4593,946,72,2021-03-03
"Clay",2021-03-03,"Clay",25403,1936,1753,25,20,5,7810,1833,55,2021-03-03
"Clayton",2021-03-03,"Clayton",21280,1681,1523,54,46,8,6581,1597,20,2021-03-03
"Clinton",2021-03-03,"Clinton",53256,5438,4680,84,74,10,20988,4994,230,2021-03-03
"Crawford",2021-03-03,"Crawford",23663,2751,2376,35,31,4,8357,2517,106,2021-03-03
"Dallas",2021-03-03,"Dallas",110113,11392,9393,90,79,11,50634,10142,659,2021-03-03
"Davis",2021-03-03,"Davis",9354,831,707,23,22,1,3199,757,27,2021-03-03
"Decatur",2021-03-03,"Decatur",8860,582,522,9,9,0,3364,564,33,2021-03-03
"Delaware",2021-03-03,"Delaware",23340,1893,1768,40,35,5,7443,1852,44,2021-03-03
"Des Moines",2021-03-03,"Des Moines",47894,4587,4017,61,53,8,19980,4260,182,2021-03-03
"Dickinson",2021-03-03,"Dickinson",22257,2180,1886,40,34,6,9674,2018,92,2021-03-03
