"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Emmet",2021-04-10,"Emmet",16324,1341,1121,40,38,2,5085,1269,108,2021-04-10
"Fayette",2021-04-10,"Fayette",34218,1905,1763,41,36,5,9246,1825,21,2021-04-10
"Floyd",2021-04-10,"Floyd",24344,1710,1453,42,32,10,7683,1542,47,2021-04-10
"Franklin",2021-04-10,"Franklin",18846,1220,1076,21,19,2,5272,1123,26,2021-04-10
"Fremont",2021-04-10,"Fremont",7031,637,555,10,8,2,2641,601,36,2021-04-10
"Greene",2021-04-10,"Greene",14323,809,731,10,10,0,4104,762,21,2021-04-10
"Grundy",2021-04-10,"Grundy",18626,1424,1296,32,27,5,5754,1344,16,2021-04-10
"Guthrie",2021-04-10,"Guthrie",17615,1250,1085,28,23,5,5643,1165,52,2021-04-10
"Hamilton",2021-04-10,"Hamilton",22564,1953,1701,49,45,4,7511,1766,16,2021-04-10
"Hancock",2021-04-10,"Hancock",20233,1521,1355,34,27,7,5978,1423,34,2021-04-10
"Hardin",2021-04-10,"Hardin",33017,1905,1681,42,34,8,8399,1776,53,2021-04-10
"Harrison",2021-04-10,"Harrison",20394,1871,1612,73,69,4,6405,1740,55,2021-04-10
"Henry",2021-04-10,"Henry",34839,2988,2772,37,36,1,10933,2852,43,2021-04-10
"Howard",2021-04-10,"Howard",16242,1073,986,22,18,4,4600,1024,16,2021-04-10
"Humboldt",2021-04-10,"Humboldt",14894,1227,1120,26,23,3,4728,1178,32,2021-04-10
"Ida",2021-04-10,"Ida",12044,992,813,33,31,2,3331,882,36,2021-04-10
"Iowa",2021-04-10,"Iowa",28519,1507,1396,24,22,2,8099,1446,26,2021-04-10
"Jackson",2021-04-10,"Jackson",24643,2295,2072,42,39,3,9105,2168,54,2021-04-10
"Jasper",2021-04-10,"Jasper",49459,4394,3872,70,65,5,18190,4057,115,2021-04-10
"Jefferson",2021-04-10,"Jefferson",19725,1417,1267,35,29,6,7662,1305,3,2021-04-10
"Johnson",2021-04-10,"Johnson",201160,14635,13155,80,75,5,79680,13796,561,2021-04-10
"Jones",2021-04-10,"Jones",24914,3028,2809,55,51,4,9913,2917,53,2021-04-10
"Keokuk",2021-04-10,"Keokuk",14997,1010,901,30,30,0,4225,942,11,2021-04-10
"Kossuth",2021-04-10,"Kossuth",25098,2225,1955,61,54,7,7913,2109,93,2021-04-10
"Lee",2021-04-10,"Lee",51854,3893,3581,55,42,13,15857,3662,26,2021-04-10
"Linn",2021-04-10,"Linn",276819,21428,19250,328,293,35,116576,20084,506,2021-04-10
"Louisa",2021-04-10,"Louisa",16638,1324,1192,48,41,7,5401,1259,19,2021-04-10
"Lucas",2021-04-10,"Lucas",8971,776,714,22,18,4,3800,748,12,2021-04-10
"Lyon",2021-04-10,"Lyon",15145,1541,1437,41,37,4,4607,1529,51,2021-04-10
"Madison",2021-04-10,"Madison",19669,1653,1457,19,15,4,7703,1518,42,2021-04-10
"Mahaska",2021-04-10,"Mahaska",29605,2335,2119,49,44,5,10382,2222,54,2021-04-10
"Marion",2021-04-10,"Marion",40484,3735,3403,75,64,11,16001,3533,55,2021-04-10
"Marshall",2021-04-10,"Marshall",79265,5120,4617,74,66,8,21335,4759,68,2021-04-10
"Mills",2021-04-10,"Mills",20732,1732,1494,20,17,3,7639,1568,54,2021-04-10
"Mitchell",2021-04-10,"Mitchell",17174,1363,1195,41,38,3,5466,1252,16,2021-04-10
"Monona",2021-04-10,"Monona",17543,859,752,30,28,2,3766,804,22,2021-04-10
"Monroe",2021-04-10,"Monroe",9348,969,878,28,21,7,3482,927,21,2021-04-10
"Montgomery",2021-04-10,"Montgomery",13776,1072,934,37,35,2,4259,993,22,2021-04-10
"Muscatine",2021-04-10,"Muscatine",52477,4847,4221,96,87,9,21407,4523,206,2021-04-10
"O'Brien",2021-04-10,"O'Brien",24859,2092,1805,60,55,5,6664,1948,83,2021-04-10
"Osceola",2021-04-10,"Osceola",8295,762,672,16,13,3,2470,732,44,2021-04-10
"Page",2021-04-10,"Page",20538,1952,1798,20,18,2,6345,1882,64,2021-04-10
"Palo Alto",2021-04-10,"Palo Alto",17798,1146,1005,22,20,2,4483,1092,65,2021-04-10
"Pending Investigation",2021-04-10,"Pending Investigation",11343,1024,933,0,0,0,5795,1000,67,2021-04-10
"Plymouth",2021-04-10,"Plymouth",36721,4231,3658,79,71,8,13263,3933,196,2021-04-10
"Pocahontas",2021-04-10,"Pocahontas",12353,875,798,21,21,0,3430,830,11,2021-04-10
"Polk",2021-04-10,"Polk",658338,62380,52275,596,530,66,274672,55302,2431,2021-04-10
"Pottawattamie",2021-04-10,"Pottawattamie",114171,11625,9864,158,140,18,47260,10554,532,2021-04-10
"Poweshiek",2021-04-10,"Poweshiek",41120,1594,1473,33,30,3,8902,1520,14,2021-04-10
"Ringgold",2021-04-10,"Ringgold",9377,552,497,22,18,4,2377,533,14,2021-04-10
"Sac",2021-04-10,"Sac",19038,1332,1191,19,19,0,5338,1254,44,2021-04-10
"Scott",2021-04-10,"Scott",198927,19995,17205,234,214,20,85919,18581,1142,2021-04-10
"Shelby",2021-04-10,"Shelby",16292,1321,1159,37,33,4,5429,1257,61,2021-04-10
"Sioux",2021-04-10,"Sioux",42706,5197,4766,73,70,3,16013,5018,179,2021-04-10
"Story",2021-04-10,"Story",155915,10955,9688,47,41,6,55901,10218,483,2021-04-10
"Tama",2021-04-10,"Tama",31518,2186,1967,70,66,4,8410,2061,24,2021-04-10
"Taylor",2021-04-10,"Taylor",8287,672,632,12,10,2,2502,648,4,2021-04-10
"Union",2021-04-10,"Union",16497,1319,1173,32,26,6,6501,1237,32,2021-04-10
"Van Buren",2021-04-10,"Van Buren",8083,577,521,18,15,3,2738,552,13,2021-04-10
"Wapello",2021-04-10,"Wapello",45230,4599,4010,120,116,4,18382,4236,106,2021-04-10
"Warren",2021-04-10,"Warren",72660,5956,5157,86,76,10,27842,5460,217,2021-04-10
"Washington",2021-04-10,"Washington",39163,2640,2370,49,45,4,11828,2472,53,2021-04-10
"Wayne",2021-04-10,"Wayne",6502,555,467,23,18,5,2442,517,27,2021-04-10
"Webster",2021-04-10,"Webster",66271,5337,4904,91,77,14,21277,5060,65,2021-04-10
"Winnebago",2021-04-10,"Winnebago",16769,1454,1295,31,26,5,6236,1351,25,2021-04-10
"Winneshiek",2021-04-10,"Winneshiek",37131,1999,1820,33,28,5,10265,1917,64,2021-04-10
"Woodbury",2021-04-10,"Woodbury",139931,16034,13866,219,201,18,59804,14725,640,2021-04-10
"Worth",2021-04-10,"Worth",12366,737,664,8,7,1,3763,695,23,2021-04-10
"Wright",2021-04-10,"Wright",20073,1852,1722,35,28,7,7826,1784,27,2021-04-10
"Total",2021-04-10,"Totals",4574961,385278,337574,5849,5202,647,1661316,355845,12422,2021-04-10
