"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Adair","Adair","2660","449","261","9","179","0.168796992481203",2020-12-03
"Adams","Adams","1126","181","95","2","84","0.160746003552398",2020-12-03
"Allamakee","Allamakee","4373","873","477","13","383","0.19963411845415",2020-12-03
"Appanoose","Appanoose","4300","807","372","13","422","0.187674418604651",2020-12-03
"Audubon","Audubon","1835","306","217","2","87","0.166757493188011",2020-12-03
"Benton","Benton","9511","1749","910","23","816","0.183892335190832",2020-12-03
"Black Hawk","Black Hawk","52931","11221","7332","139","3750","0.211992971982392",2020-12-03
"Boone","Boone","9576","1430","891","12","527","0.149331662489557",2020-12-03
"Bremer","Bremer","8727","2007","1027","12","968","0.229975936748023",2020-12-03
"Buchanan","Buchanan","7039","1226","650","10","566","0.174172467680068",2020-12-03
"Buena Vista","Buena Vista","11926","3152","2450","14","688","0.264296495052826",2020-12-03
"Butler","Butler","5137","1062","546","6","510","0.20673544870547",2020-12-03
"Calhoun","Calhoun","4284","1092","610","7","475","0.254901960784314",2020-12-03
"Carroll","Carroll","8800","2036","1380","24","632","0.231363636363636",2020-12-03
"Cass","Cass","4593","840","535","24","281","0.182887001959504",2020-12-03
"Cedar","Cedar","6619","1134","627","13","494","0.171324973560961",2020-12-03
"Cerro Gordo","Cerro Gordo","17933","3694","1947","49","1698","0.205988958902582",2020-12-03
"Cherokee","Cherokee","4310","949","520","4","425","0.220185614849188",2020-12-03
"Chickasaw","Chickasaw","4001","910","732","4","174","0.227443139215196",2020-12-03
"Clarke","Clarke","3313","501","386","4","111","0.151222456987625",2020-12-03
"Clay","Clay","6115","1230","682","4","544","0.201144726083401",2020-12-03
"Clayton","Clayton","5106","1144","662","9","473","0.224050137093615",2020-12-03
"Clinton","Clinton","15960","3419","1920","44","1455","0.21422305764411",2020-12-03
"Crawford","Crawford","6908","1812","1466","16","330","0.262304574406485",2020-12-03
"Dallas","Dallas","39018","6577","4175","59","2343","0.168563227228459",2020-12-03
"Davis","Davis","2272","481","256","9","216","0.211707746478873",2020-12-03
"Decatur","Decatur","2429","329","215","0","114","0.135446685878963",2020-12-03
"Delaware","Delaware","6058","1471","972","21","478","0.242819412347309",2020-12-03
"Des Moines","Des Moines","15757","3000","1883","21","1096","0.190391571999746",2020-12-03
"Dickinson","Dickinson","7899","1445","908","11","526","0.182934548677048",2020-12-03
"Dubuque","Dubuque","44611","9435","6495","94","2846","0.211494922776894",2020-12-03
"Emmet","Emmet","3602","787","483","26","278","0.218489727928928",2020-12-03
"Fayette","Fayette","6632","1090","556","12","522","0.164354644149578",2020-12-03
"Floyd","Floyd","5791","1109","545","19","545","0.191504058021067",2020-12-03
"Franklin","Franklin","3779","761","443","21","297","0.201376025403546",2020-12-03
"Fremont","Fremont","1974","376","248","3","125","0.19047619047619",2020-12-03
"Greene","Greene","3172","540","262","1","277","0.170239596469105",2020-12-03
"Grundy","Grundy","4262","892","472","11","409","0.209291412482403",2020-12-03
"Guthrie","Guthrie","4167","773","479","15","279","0.185505159587233",2020-12-03
"Hamilton","Hamilton","5560","1178","554","13","611","0.211870503597122",2020-12-03
"Hancock","Hancock","4325","904","500","8","396","0.209017341040462",2020-12-03
"Hardin","Hardin","6187","1210","650","11","549","0.195571359301762",2020-12-03
