"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Adair","Adair","2154","252","85","1","166","0.116991643454039",2020-11-04
"Adams","Adams","886","92","54","1","37","0.103837471783296",2020-11-04
"Allamakee","Allamakee","3529","450","278","9","163","0.127514876735619",2020-11-04
"Appanoose","Appanoose","3345","297","167","3","127","0.0887892376681614",2020-11-04
"Audubon","Audubon","1541","210","111","1","98","0.136275146009085",2020-11-04
"Benton","Benton","7343","778","379","5","394","0.105951246084707",2020-11-04
"Black Hawk","Black Hawk","43299","6725","4669","106","1950","0.15531536525093",2020-11-04
"Boone","Boone","7879","820","579","10","231","0.104074121081355",2020-11-04
"Bremer","Bremer","6703","876","532","9","335","0.130687751752946",2020-11-04
"Buchanan","Buchanan","5643","582","326","5","251","0.103136629452419",2020-11-04
"Buena Vista","Buena Vista","10550","2378","2097","12","269","0.225402843601896",2020-11-04
"Butler","Butler","4146","478","377","3","98","0.115291847563917",2020-11-04
"Calhoun","Calhoun","3261","387","281","5","101","0.11867525298988",2020-11-04
"Carroll","Carroll","7428","1322","818","13","491","0.177975228863759",2020-11-04
"Cass","Cass","3839","528","336","6","186","0.137535816618911",2020-11-04
"Cedar","Cedar","5234","569","288","8","273","0.108712265953382",2020-11-04
"Cerro Gordo","Cerro Gordo","14145","1707","1135","27","545","0.12067868504772",2020-11-04
"Cherokee","Cherokee","3491","470","318","3","149","0.134631910627327",2020-11-04
"Chickasaw","Chickasaw","3138","426","373","1","52","0.135755258126195",2020-11-04
"Clarke","Clarke","2861","376","277","3","96","0.131422579517651",2020-11-04
"Clay","Clay","4855","610","402","4","204","0.125643666323378",2020-11-04
"Clayton","Clayton","4185","615","368","3","244","0.146953405017921",2020-11-04
"Clinton","Clinton","12505","1711","1217","29","465","0.136825269892043",2020-11-04
"Crawford","Crawford","6203","1443","1173","15","255","0.232629372884088",2020-11-04
"Dallas","Dallas","31687","3889","2970","49","870","0.122731719632657",2020-11-04
"Davis","Davis","1711","223","136","4","83","0.130333138515488",2020-11-04
"Decatur","Decatur","2028","186","86","0","100","0.0917159763313609",2020-11-04
"Delaware","Delaware","4986","927","547","16","364","0.185920577617329",2020-11-04
"Des Moines","Des Moines","12433","1670","948","12","710","0.134319954958578",2020-11-04
"Dickinson","Dickinson","6483","855","605","9","241","0.131883387320685",2020-11-04
"Dubuque","Dubuque","37624","6109","3919","63","2127","0.162369763980438",2020-11-04
"Emmet","Emmet","2935","481","330","21","130","0.163884156729131",2020-11-04
"Fayette","Fayette","5219","497","275","6","216","0.0952289710672543",2020-11-04
"Floyd","Floyd","4639","507","429","11","67","0.10929079543005",2020-11-04
