"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Jasper",2021-05-28,"Jasper",54465,4552,4080,72,67,5,19313,4203,51,2021-05-28
"Jefferson",2021-05-28,"Jefferson",21667,1451,1295,35,29,6,8200,1333,3,2021-05-28
"Johnson",2021-05-28,"Johnson",221104,15432,14250,85,77,8,85056,14556,221,2021-05-28
"Jones",2021-05-28,"Jones",27934,3130,2901,57,51,6,10604,3002,44,2021-05-28
"Keokuk",2021-05-28,"Keokuk",16327,1029,924,31,31,0,4487,963,8,2021-05-28
"Kossuth",2021-05-28,"Kossuth",27351,2278,2089,65,56,9,8292,2157,3,2021-05-28
"Lee",2021-05-28,"Lee",56494,4036,3668,55,42,13,16723,3789,66,2021-05-28
"Linn",2021-05-28,"Linn",306671,22428,20289,337,301,36,124274,21035,409,2021-05-28
"Louisa",2021-05-28,"Louisa",18121,1355,1232,49,42,7,5695,1290,9,2021-05-28
"Lucas",2021-05-28,"Lucas",9891,807,747,23,18,5,4064,779,9,2021-05-28
"Lyon",2021-05-28,"Lyon",17248,1594,1530,41,37,4,4973,1586,15,2021-05-28
"Madison",2021-05-28,"Madison",22004,1781,1568,19,15,4,8250,1637,50,2021-05-28
"Mahaska",2021-05-28,"Mahaska",32813,2426,2224,51,46,5,11038,2316,41,2021-05-28
"Marion",2021-05-28,"Marion",44354,3849,3532,76,65,11,16949,3647,39,2021-05-28
"Marshall",2021-05-28,"Marshall",85718,5226,4730,76,68,8,22583,4854,48,2021-05-28
"Mills",2021-05-28,"Mills",21983,1795,1592,23,20,3,7914,1628,13,2021-05-28
"Mitchell",2021-05-28,"Mitchell",18737,1377,1225,42,39,3,5674,1265,-2,2021-05-28
"Monona",2021-05-28,"Monona",18724,885,800,31,29,2,3947,827,-4,2021-05-28
"Monroe",2021-05-28,"Monroe",10172,1003,922,29,22,7,3700,957,6,2021-05-28
"Montgomery",2021-05-28,"Montgomery",14880,1113,988,38,36,2,4465,1034,8,2021-05-28
"Muscatine",2021-05-28,"Muscatine",58938,5194,4639,104,95,9,22776,4853,110,2021-05-28
"O'Brien",2021-05-28,"O'Brien",27227,2151,1930,61,56,5,6941,1999,8,2021-05-28
"Osceola",2021-05-28,"Osceola",9514,815,762,16,13,3,2669,789,11,2021-05-28
"Page",2021-05-28,"Page",22456,2001,1896,22,20,2,6609,1934,16,2021-05-28
"Palo Alto",2021-05-28,"Palo Alto",19644,1191,1094,23,22,1,4696,1134,17,2021-05-28
"Pending Investigation",2021-05-28,"Pending Investigation",8230,992,936,0,0,0,4343,964,28,2021-05-28
"Plymouth",2021-05-28,"Plymouth",39960,4328,3916,80,72,8,13809,4022,26,2021-05-28
"Pocahontas",2021-05-28,"Pocahontas",14075,903,834,22,22,0,3588,858,2,2021-05-28
"Polk",2021-05-28,"Polk",729765,65328,56387,634,556,78,292032,57978,957,2021-05-28
"Pottawattamie",2021-05-28,"Pottawattamie",124929,12299,10841,171,149,22,49722,11174,162,2021-05-28
"Poweshiek",2021-05-28,"Poweshiek",47440,1640,1515,35,32,3,9311,1563,13,2021-05-28
"Ringgold",2021-05-28,"Ringgold",10436,578,538,24,18,6,2506,559,-3,2021-05-28
"Sac",2021-05-28,"Sac",21545,1393,1276,19,19,0,5609,1306,11,2021-05-28
"Scott",2021-05-28,"Scott",224755,21638,19398,244,220,24,92425,20200,558,2021-05-28
"Shelby",2021-05-28,"Shelby",18066,1372,1267,37,33,4,5765,1311,7,2021-05-28
"Sioux",2021-05-28,"Sioux",47815,5341,5034,74,71,3,16856,5159,51,2021-05-28
"Story",2021-05-28,"Story",168099,11446,10442,48,42,6,58581,10681,191,2021-05-28
"Tama",2021-05-28,"Tama",33746,2234,2013,71,67,4,8835,2109,25,2021-05-28
"Taylor",2021-05-28,"Taylor",9169,687,646,12,10,2,2645,663,5,2021-05-28
"Union",2021-05-28,"Union",18062,1371,1238,34,26,8,6870,1290,18,2021-05-28
"Van Buren",2021-05-28,"Van Buren",8898,587,541,18,15,3,2897,562,3,2021-05-28
"Wapello",2021-05-28,"Wapello",49339,4691,4149,122,118,4,19469,4327,56,2021-05-28
"Warren",2021-05-28,"Warren",81578,6312,5616,90,80,10,29623,5806,100,2021-05-28
"Washington",2021-05-28,"Washington",43592,2724,2474,51,47,4,12495,2552,27,2021-05-28
"Wayne",2021-05-28,"Wayne",7557,585,507,23,18,5,2642,543,13,2021-05-28
"Webster",2021-05-28,"Webster",71461,5419,5011,94,79,15,22069,5134,29,2021-05-28
"Winnebago",2021-05-28,"Winnebago",18583,1547,1372,31,26,5,6640,1433,30,2021-05-28
"Winneshiek",2021-05-28,"Winneshiek",41698,2051,1928,35,30,5,10807,1969,6,2021-05-28
"Woodbury",2021-05-28,"Woodbury",152677,16509,14847,228,209,19,62821,15198,123,2021-05-28
"Worth",2021-05-28,"Worth",13909,799,728,8,7,1,4057,755,19,2021-05-28
"Wright",2021-05-28,"Wright",21523,1922,1787,37,30,7,8161,1850,26,2021-05-28
"Total",2021-05-28,"Totals",5038460,401590,359580,6047,5346,701,1757753,371133,5506,2021-05-28
