"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Johnson",2021-05-23,"Johnson",219442,15395,14144,84,77,7,84677,14527,299,2021-05-23
"Jones",2021-05-23,"Jones",27804,3119,2890,57,51,6,10565,2995,48,2021-05-23
"Keokuk",2021-05-23,"Keokuk",16247,1029,923,31,31,0,4464,960,6,2021-05-23
"Kossuth",2021-05-23,"Kossuth",27189,2278,2085,65,56,9,8278,2156,6,2021-05-23
"Lee",2021-05-23,"Lee",56133,4021,3656,55,42,13,16669,3773,62,2021-05-23
"Linn",2021-05-23,"Linn",304569,22373,20152,336,300,36,123806,20983,495,2021-05-23
"Louisa",2021-05-23,"Louisa",18025,1352,1231,49,42,7,5673,1286,6,2021-05-23
"Lucas",2021-05-23,"Lucas",9804,805,742,23,18,5,4045,776,11,2021-05-23
"Lyon",2021-05-23,"Lyon",17153,1591,1525,41,37,4,4955,1585,19,2021-05-23
"Madison",2021-05-23,"Madison",21815,1776,1546,19,15,4,8215,1632,67,2021-05-23
"Mahaska",2021-05-23,"Mahaska",32637,2422,2209,51,46,5,10999,2310,50,2021-05-23
"Marion",2021-05-23,"Marion",44015,3843,3509,76,65,11,16890,3639,54,2021-05-23
"Marshall",2021-05-23,"Marshall",85338,5217,4716,76,68,8,22495,4849,57,2021-05-23
"Mills",2021-05-23,"Mills",21895,1796,1581,23,20,3,7899,1627,23,2021-05-23
"Mitchell",2021-05-23,"Mitchell",18604,1376,1225,42,39,3,5659,1264,-3,2021-05-23
"Monona",2021-05-23,"Monona",18663,885,794,31,29,2,3937,827,2,2021-05-23
"Monroe",2021-05-23,"Monroe",10096,999,921,29,22,7,3687,956,6,2021-05-23
"Montgomery",2021-05-23,"Montgomery",14807,1111,983,38,36,2,4459,1034,13,2021-05-23
"Muscatine",2021-05-23,"Muscatine",58443,5186,4598,103,94,9,22676,4844,143,2021-05-23
"O'Brien",2021-05-23,"O'Brien",26937,2148,1925,60,55,5,6922,1998,13,2021-05-23
"Osceola",2021-05-23,"Osceola",9456,815,760,16,13,3,2656,788,12,2021-05-23
"Page",2021-05-23,"Page",22135,1996,1889,22,20,2,6596,1929,18,2021-05-23
"Palo Alto",2021-05-23,"Palo Alto",19513,1193,1093,23,22,1,4685,1135,19,2021-05-23
"Pending Investigation",2021-05-23,"Pending Investigation",8226,988,924,0,0,0,4320,960,36,2021-05-23
"Plymouth",2021-05-23,"Plymouth",39707,4320,3912,80,72,8,13778,4014,22,2021-05-23
"Pocahontas",2021-05-23,"Pocahontas",13864,900,832,22,22,0,3572,856,2,2021-05-23
"Polk",2021-05-23,"Polk",724581,65234,56055,631,554,77,290774,57889,1203,2021-05-23
"Pottawattamie",2021-05-23,"Pottawattamie",124403,12290,10749,170,148,22,49620,11166,247,2021-05-23
"Poweshiek",2021-05-23,"Poweshiek",47154,1635,1509,35,32,3,9271,1557,13,2021-05-23
"Ringgold",2021-05-23,"Ringgold",10399,578,533,24,18,6,2492,558,1,2021-05-23
"Sac",2021-05-23,"Sac",21239,1390,1273,19,19,0,5593,1306,14,2021-05-23
"Scott",2021-05-23,"Scott",222600,21590,19175,243,219,24,92019,20159,741,2021-05-23
"Shelby",2021-05-23,"Shelby",18008,1372,1259,37,33,4,5757,1312,16,2021-05-23
"Sioux",2021-05-23,"Sioux",47556,5333,5021,74,71,3,16809,5151,56,2021-05-23
"Story",2021-05-23,"Story",167431,11426,10356,48,42,6,58453,10663,259,2021-05-23
"Tama",2021-05-23,"Tama",33626,2231,2005,71,67,4,8805,2105,29,2021-05-23
"Taylor",2021-05-23,"Taylor",9111,685,645,12,10,2,2633,662,5,2021-05-23
"Union",2021-05-23,"Union",17948,1367,1213,33,26,7,6836,1285,39,2021-05-23
"Van Buren",2021-05-23,"Van Buren",8830,586,541,18,15,3,2877,560,1,2021-05-23
"Wapello",2021-05-23,"Wapello",48907,4684,4139,122,118,4,19366,4319,58,2021-05-23
"Warren",2021-05-23,"Warren",81076,6294,5565,90,80,10,29487,5795,140,2021-05-23
"Washington",2021-05-23,"Washington",43260,2720,2461,51,47,4,12446,2549,37,2021-05-23
"Wayne",2021-05-23,"Wayne",7506,584,501,23,18,5,2631,542,18,2021-05-23
"Webster",2021-05-23,"Webster",70930,5417,5001,94,79,15,22006,5130,35,2021-05-23
"Winnebago",2021-05-23,"Winnebago",18399,1539,1356,31,26,5,6606,1429,42,2021-05-23
"Winneshiek",2021-05-23,"Winneshiek",41554,2050,1922,35,30,5,10778,1968,11,2021-05-23
"Woodbury",2021-05-23,"Woodbury",151886,16480,14804,228,209,19,62651,15175,143,2021-05-23
"Worth",2021-05-23,"Worth",13757,795,715,8,7,1,4033,752,29,2021-05-23
"Wright",2021-05-23,"Wright",21430,1921,1782,37,30,7,8146,1854,35,2021-05-23
"Total",2021-05-23,"Totals",5004754,400847,357533,6034,5336,698,1751144,370500,6933,2021-05-23
