"","date","County","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Active","positivity"
"Monroe",2021-01-26,"Monroe",2945,826,618,20,17,3,188,0.280475382003396
"Montgomery",2021-01-26,"Montgomery",3819,892,741,24,23,1,127,0.233568997119665
"Muscatine",2021-01-26,"Muscatine",18789,3966,3477,78,71,7,411,0.211080951620629
"O'Brien",2021-01-26,"O'Brien",5899,1715,1539,55,51,4,121,0.290727241905408
"Osceola",2021-01-26,"Osceola",2154,650,602,11,9,2,37,0.301764159702878
"Page",2021-01-26,"Page",5347,1481,1360,15,14,1,106,0.276977744529643
"Palo Alto",2021-01-26,"Palo Alto",3944,926,800,11,10,1,115,0.234787018255578
"Pending Investigation",2021-01-26,"Pending Investigation",8738,1022,629,0,0,0,393,0.116960402838178
"Plymouth",2021-01-26,"Plymouth",11875,3538,3275,70,63,7,193,0.297936842105263
"Pocahontas",2021-01-26,"Pocahontas",3141,787,698,11,11,0,78,0.250557147405285
"Polk",2021-01-26,"Polk",236762,46987,40831,465,419,46,5691,0.198456678014208
"Pottawattamie",2021-01-26,"Pottawattamie",42176,9186,8140,115,101,14,931,0.217801593323217
"Poweshiek",2021-01-26,"Poweshiek",7404,1355,1180,24,22,2,151,0.183009184224743
"Ringgold",2021-01-26,"Ringgold",2086,455,354,11,10,1,90,0.218120805369128
"Sac",2021-01-26,"Sac",4716,1128,1025,15,15,0,88,0.239185750636132
"Scott",2021-01-26,"Scott",75367,15909,14011,172,162,10,1726,0.211087080552496
"Shelby",2021-01-26,"Shelby",4645,1075,906,27,27,0,142,0.231431646932185
"Sioux",2021-01-26,"Sioux",14064,4606,4256,57,55,2,293,0.327502844141069
"Story",2021-01-26,"Story",48943,8839,7964,38,33,5,837,0.180597838301698
"Tama",2021-01-26,"Tama",7411,1910,1708,59,57,2,143,0.257725003373364
"Taylor",2021-01-26,"Taylor",2250,600,541,9,7,2,50,0.266666666666667
"Union",2021-01-26,"Union",5876,1118,1002,23,21,2,93,0.190265486725664
"Van Buren",2021-01-26,"Van Buren",2346,504,441,15,13,2,48,0.214833759590793
"Wapello",2021-01-26,"Wapello",14982,3521,3024,98,96,2,399,0.23501535175544
"Warren",2021-01-26,"Warren",24146,4615,3735,39,37,2,841,0.191128965460118
"Washington",2021-01-26,"Washington",10392,2238,1846,33,32,1,359,0.215357967667436
"Wayne",2021-01-26,"Wayne",1952,420,355,21,17,4,44,0.215163934426229
"Webster",2021-01-26,"Webster",19453,4734,4353,77,66,11,304,0.243355780599393
"Winnebago",2021-01-26,"Winnebago",5350,1226,1073,29,24,5,124,0.229158878504673
"Winneshiek",2021-01-26,"Winneshiek",8653,1613,1348,20,18,2,245,0.186409337801918
"Woodbury",2021-01-26,"Woodbury",52485,13148,12076,181,168,13,891,0.250509669429361
"Worth",2021-01-26,"Worth",3230,622,513,4,3,1,105,0.192569659442724
"Wright",2021-01-26,"Wright",7168,1676,1510,24,22,2,142,0.233816964285714
"Total",2021-01-26,"Totals",1451973,314058,276447,4488,4086,402,33123,0.216297410489038
