"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Adair","Adair","2034","178","74","1","103","0.0875122910521141",2020-10-28
"Adams","Adams","842","83","45","0","38","0.0985748218527316",2020-10-28
"Allamakee","Allamakee","3386","383","260","9","114","0.113112817483757",2020-10-28
"Appanoose","Appanoose","3205","234","147","3","84","0.0730109204368175",2020-10-28
"Audubon","Audubon","1468","154","90","1","63","0.104904632152589",2020-10-28
"Benton","Benton","6937","611","345","2","264","0.0880784200663111",2020-10-28
"Black Hawk","Black Hawk","41326","5756","4489","101","1166","0.139282775976383",2020-10-28
"Boone","Boone","7558","727","530","9","188","0.0961894681132575",2020-10-28
"Bremer","Bremer","6344","691","508","9","174","0.108921815889029",2020-10-28
"Buchanan","Buchanan","5345","464","301","5","158","0.0868101028999065",2020-10-28
"Buena Vista","Buena Vista","10327","2270","2013","12","245","0.21981214292631",2020-10-28
"Butler","Butler","3948","389","338","3","48","0.0985309017223911",2020-10-28
"Calhoun","Calhoun","3113","315","249","4","62","0.101188564086091",2020-10-28
"Carroll","Carroll","7068","1174","703","13","458","0.166100735710243",2020-10-28
"Cass","Cass","3600","404","284","3","117","0.112222222222222",2020-10-28
"Cedar","Cedar","4966","483","265","7","211","0.0972613773660894",2020-10-28
"Cerro Gordo","Cerro Gordo","13480","1419","1070","27","322","0.10526706231454",2020-10-28
"Cherokee","Cherokee","3348","408","279","2","127","0.121863799283154",2020-10-28
"Chickasaw","Chickasaw","3000","366","332","1","33","0.122",2020-10-28
"Clarke","Clarke","2766","358","263","3","92","0.1294287780188",2020-10-28
"Clay","Clay","4665","542","354","4","184","0.116184351554126",2020-10-28
"Clayton","Clayton","3916","454","320","3","131","0.115934627170582",2020-10-28
"Clinton","Clinton","11848","1509","1140","27","342","0.12736326806212",2020-10-28
"Crawford","Crawford","6047","1366","1105","14","247","0.225897139077228",2020-10-28
"Dallas","Dallas","30431","3500","2839","44","617","0.115014294633762",2020-10-28
"Davis","Davis","1613","182","128","4","50","0.1128332300062",2020-10-28
"Decatur","Decatur","1940","153","68","0","85","0.0788659793814433",2020-10-28
"Delaware","Delaware","4757","803","535","13","255","0.168803867984024",2020-10-28
"Des Moines","Des Moines","11667","1419","835","10","574","0.121625096425816",2020-10-28
"Dickinson","Dickinson","6233","759","549","9","201","0.121771217712177",2020-10-28
"Dubuque","Dubuque","36049","5328","3514","57","1757","0.147798829371134",2020-10-28
"Emmet","Emmet","2805","438","300","20","118","0.156149732620321",2020-10-28
"Fayette","Fayette","4962","385","241","4","140","0.0775896815800081",2020-10-28
"Floyd","Floyd","4464","443","398","11","34","0.0992383512544803",2020-10-28
"Franklin","Franklin","2852","385","343","18","24","0.134992987377279",2020-10-28
"Fremont","Fremont","1560","210","130","1","79","0.134615384615385",2020-10-28
"Greene","Greene","2506","188","112","0","76","0.0750199521149242",2020-10-28
"Grundy","Grundy","3268","321","233","6","82","0.0982252141982864",2020-10-28
"Guthrie","Guthrie","3252","408","262","15","131","0.125461254612546",2020-10-28
"Hamilton","Hamilton","4348","479","427","4","48","0.110165593376265",2020-10-28
"Hancock","Hancock","3110","336","258","4","74","0.108038585209003",2020-10-28
"Hardin","Hardin","4645","484","310","7","167","0.104198062432723",2020-10-28
"Harrison","Harrison","3736","675","316","15","344","0.180674518201285",2020-10-28
"Henry","Henry","6232","1080","782","5","293","0.173299101412067",2020-10-28
"Howard","Howard","2467","276","184","9","83","0.111876773408999",2020-10-28
"Humboldt","Humboldt","2818","347","248","3","96","0.123136976579134",2020-10-28
"Ida","Ida","1829","200","140","2","58","0.109349371241115",2020-10-28
"Iowa","Iowa","4726","419","228","9","182","0.0886584849767245",2020-10-28
"Jackson","Jackson","4953","650","379","3","268","0.131233595800525",2020-10-28
"Jasper","Jasper","9679","1128","862","34","232","0.116540964975721",2020-10-28
"Jefferson","Jefferson","3534","245","141","1","103","0.0693265421618563",2020-10-28
"Johnson","Johnson","46404","5923","5172","30","721","0.127639858632876",2020-10-28
"Jones","Jones","4882","458","301","4","153","0.0938140106513724",2020-10-28
"Keokuk","Keokuk","2050","165","124","1","40","0.0804878048780488",2020-10-28
"Kossuth","Kossuth","4309","478","311","0","167","0.110930610350429",2020-10-28
"Lee","Lee","8445","964","665","10","289","0.114150384843102",2020-10-28
"Linn","Linn","63442","5739","4118","132","1489","0.0904605781658838",2020-10-28
"Louisa","Louisa","3148","528","424","15","89","0.167725540025413",2020-10-28
"Lucas","Lucas","2036","207","152","6","49","0.101669941060904",2020-10-28
"Lyon","Lyon","2517","558","386","8","164","0.221692491060787",2020-10-28
"Madison","Madison","4225","366","260","3","103","0.0866272189349112",2020-10-28
"Mahaska","Mahaska","6050","715","452","24","239","0.118181818181818",2020-10-28
"Marion","Marion","8351","1036","903","11","122","0.124056999161777",2020-10-28
"Marshall","Marshall","12883","2053","1771","36","246","0.159357292556082",2020-10-28
"Mills","Mills","4558","406","207","3","196","0.0890741553312857",2020-10-28
"Mitchell","Mitchell","3234","288","200","1","87","0.0890538033395176",2020-10-28
"Monona","Monona","2253","246","176","2","68","0.109187749667111",2020-10-28
"Monroe","Monroe","1775","262","154","11","97","0.147605633802817",2020-10-28
"Montgomery","Montgomery","2313","183","152","7","24","0.0791180285343709",2020-10-28
"Muscatine","Muscatine","11754","1492","1087","58","347","0.126935511315297",2020-10-28
"O'Brien","O'Brien","3733","692","421","14","257","0.185373694079829",2020-10-28
"Osceola","Osceola","1373","289","191","0","98","0.210487982520029",2020-10-28
"Page","Page","3516","415","315","0","100","0.118031854379977",2020-10-28
"Palo Alto","Palo Alto","2561","317","231","2","84","0.123779773525966",2020-10-28
"Pending Investigation","Pending Investigation","5371","21","0","0","21","0.00390988642710855",2020-10-28
"Plymouth","Plymouth","8125","1686","1200","31","455","0.207507692307692",2020-10-28
"Pocahontas","Pocahontas","2098","234","172","2","60","0.111534795042898",2020-10-28
"Polk","Polk","154812","19265","15997","289","2979","0.124441257783634",2020-10-28
"Pottawattamie","Pottawattamie","26741","3278","2414","44","820","0.122583299053887",2020-10-28
"Poweshiek","Poweshiek","4757","463","344","11","108","0.0973302501576624",2020-10-28
"Ringgold","Ringgold","1399","92","72","2","18","0.0657612580414582",2020-10-28
"Sac","Sac","3265","405","277","4","124","0.124042879019908",2020-10-28
"Scott","Scott","46408","4695","3183","41","1471","0.101167902085847",2020-10-28
"Shelby","Shelby","2950","387","333","2","52","0.131186440677966",2020-10-28
"Sioux","Sioux","9655","2480","1789","17","674","0.256861729673744",2020-10-28
"Story","Story","33624","4054","3487","18","549","0.120568641446586",2020-10-28
"Tama","Tama","5229","965","743","37","185","0.184547714668197",2020-10-28
"Taylor","Taylor","1543","253","181","2","70","0.163966299416721",2020-10-28
"Union","Union","3843","260","210","4","46","0.0676554774915431",2020-10-28
"Van Buren","Van Buren","1475","182","118","2","62","0.123389830508475",2020-10-28
"Wapello","Wapello","9559","1543","1389","62","92","0.161418558426614",2020-10-28
"Warren","Warren","15165","1279","980","7","292","0.0843389383448731",2020-10-28
"Washington","Washington","6369","668","492","11","165","0.10488302716282",2020-10-28
"Wayne","Wayne","1362","133","95","3","35","0.0976505139500734",2020-10-28
"Webster","Webster","14186","1906","1382","15","509","0.134357817566615",2020-10-28
"Winnebago","Winnebago","3637","503","316","19","168","0.138300797360462",2020-10-28
"Winneshiek","Winneshiek","5339","488","373","9","106","0.0914028844352875",2020-10-28
"Woodbury","Woodbury","37701","7303","5703","97","1503","0.193708389697886",2020-10-28
"Worth","Worth","1988","146","111","0","35","0.0734406438631791",2020-10-28
"Wright","Wright","5104","739","606","1","132","0.144788401253919",2020-10-28
"Total","Totals","948490","119187","90406","1679","27102","0.125659732838512",2020-10-28
