"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Guthrie",2021-06-26,"Guthrie",20095,1318,1200,32,26,6,6169,1233,1,2021-06-26
"Hamilton",2021-06-26,"Hamilton",24713,2011,1765,51,46,5,8091,1820,4,2021-06-26
"Hancock",2021-06-26,"Hancock",23502,1602,1463,34,27,7,6547,1504,7,2021-06-26
"Hardin",2021-06-26,"Hardin",37854,2010,1829,44,34,10,9132,1876,3,2021-06-26
"Harrison",2021-06-26,"Harrison",22487,1937,1725,73,69,4,6804,1799,1,2021-06-26
"Henry",2021-06-26,"Henry",39108,3108,2903,37,36,1,11766,2951,11,2021-06-26
"Howard",2021-06-26,"Howard",17923,1101,1023,22,18,4,4901,1051,6,2021-06-26
"Humboldt",2021-06-26,"Humboldt",16286,1246,1170,26,23,3,4994,1196,0,2021-06-26
"Ida",2021-06-26,"Ida",13266,1029,874,35,32,3,3555,916,7,2021-06-26
"Iowa",2021-06-26,"Iowa",31684,1563,1478,24,22,2,8713,1499,-3,2021-06-26
"Jackson",2021-06-26,"Jackson",28072,2387,2208,42,39,3,9862,2252,2,2021-06-26
"Jasper",2021-06-26,"Jasper",55653,4564,4136,73,67,6,19687,4213,4,2021-06-26
"Jefferson",2021-06-26,"Jefferson",22737,1459,1306,35,29,6,8452,1336,-5,2021-06-26
"Johnson",2021-06-26,"Johnson",227893,15522,14488,85,77,8,87140,14626,53,2021-06-26
"Jones",2021-06-26,"Jones",28672,3140,2953,57,51,6,10764,3011,1,2021-06-26
"Keokuk",2021-06-26,"Keokuk",16713,1038,933,32,31,1,4568,968,3,2021-06-26
"Kossuth",2021-06-26,"Kossuth",28091,2286,2101,66,57,9,8460,2162,-5,2021-06-26
"Lee",2021-06-26,"Lee",58777,4087,3752,57,44,13,17112,3830,21,2021-06-26
"Linn",2021-06-26,"Linn",315852,22677,20722,340,304,36,126754,21260,198,2021-06-26
"Louisa",2021-06-26,"Louisa",18769,1365,1247,49,42,7,5798,1297,1,2021-06-26
"Lucas",2021-06-26,"Lucas",10191,808,759,23,18,5,4156,779,-3,2021-06-26
"Lyon",2021-06-26,"Lyon",17589,1602,1549,41,37,4,5050,1595,5,2021-06-26
"Madison",2021-06-26,"Madison",22652,1790,1625,19,15,4,8443,1647,3,2021-06-26
"Mahaska",2021-06-26,"Mahaska",33660,2438,2264,51,46,5,11243,2327,12,2021-06-26
"Marion",2021-06-26,"Marion",45495,3867,3589,76,65,11,17298,3661,-4,2021-06-26
"Marshall",2021-06-26,"Marshall",87721,5256,4787,76,68,8,22965,4879,16,2021-06-26
"Mills",2021-06-26,"Mills",22409,1809,1609,24,21,3,8016,1640,7,2021-06-26
"Mitchell",2021-06-26,"Mitchell",19366,1378,1232,43,40,3,5775,1267,-8,2021-06-26
"Monona",2021-06-26,"Monona",19015,898,808,31,29,2,3993,837,-2,2021-06-26
"Monroe",2021-06-26,"Monroe",10449,1011,928,31,23,8,3784,964,5,2021-06-26
"Montgomery",2021-06-26,"Montgomery",15115,1116,999,38,36,2,4520,1036,-1,2021-06-26
"Muscatine",2021-06-26,"Muscatine",60766,5229,4763,106,97,9,23228,4886,17,2021-06-26
"O'Brien",2021-06-26,"O'Brien",27607,2153,1941,61,56,5,7012,1997,-5,2021-06-26
"Osceola",2021-06-26,"Osceola",9788,816,774,17,14,3,2696,789,-2,2021-06-26
"Page",2021-06-26,"Page",22927,2012,1921,22,20,2,6666,1945,2,2021-06-26
"Palo Alto",2021-06-26,"Palo Alto",20075,1196,1110,23,22,1,4763,1135,2,2021-06-26
"Pending Investigation",2021-06-26,"Pending Investigation",8120,984,948,0,0,0,4326,960,12,2021-06-26
"Plymouth",2021-06-26,"Plymouth",40728,4343,3944,81,73,8,13995,4032,7,2021-06-26
"Pocahontas",2021-06-26,"Pocahontas",14465,902,839,22,22,0,3642,857,-4,2021-06-26
"Polk",2021-06-26,"Polk",749963,65696,57418,642,563,79,297761,58295,235,2021-06-26
"Pottawattamie",2021-06-26,"Pottawattamie",127257,12371,11028,174,151,23,50419,11235,33,2021-06-26
"Poweshiek",2021-06-26,"Poweshiek",48107,1651,1538,36,33,3,9463,1571,-3,2021-06-26
"Ringgold",2021-06-26,"Ringgold",10703,582,540,24,18,6,2537,564,0,2021-06-26
"Sac",2021-06-26,"Sac",21986,1396,1292,20,19,1,5680,1309,-3,2021-06-26
"Scott",2021-06-26,"Scott",234017,21754,20017,248,224,24,94629,20314,49,2021-06-26
"Shelby",2021-06-26,"Shelby",18318,1380,1281,37,33,4,5840,1317,-1,2021-06-26
"Sioux",2021-06-26,"Sioux",48553,5358,5091,74,71,3,17057,5178,13,2021-06-26
"Story",2021-06-26,"Story",171048,11489,10635,48,42,6,59372,10721,38,2021-06-26
"Tama",2021-06-26,"Tama",34814,2253,2036,71,67,4,8976,2123,16,2021-06-26
"Taylor",2021-06-26,"Taylor",9510,690,654,12,10,2,2689,668,2,2021-06-26
"Union",2021-06-26,"Union",18549,1383,1260,35,27,8,7014,1301,6,2021-06-26
"Van Buren",2021-06-26,"Van Buren",9224,591,545,18,15,3,2958,564,1,2021-06-26
"Wapello",2021-06-26,"Wapello",50802,4712,4203,122,118,4,19829,4340,15,2021-06-26
"Warren",2021-06-26,"Warren",83800,6353,5719,91,81,10,30133,5842,32,2021-06-26
"Washington",2021-06-26,"Washington",44720,2748,2506,51,47,4,12757,2573,16,2021-06-26
"Wayne",2021-06-26,"Wayne",7817,585,520,23,18,5,2702,544,1,2021-06-26
"Webster",2021-06-26,"Webster",73421,5470,5042,94,79,15,22365,5173,37,2021-06-26
"Winnebago",2021-06-26,"Winnebago",19191,1561,1406,31,26,5,6804,1446,9,2021-06-26
"Winneshiek",2021-06-26,"Winneshiek",42507,2073,1936,35,30,5,11040,1993,22,2021-06-26
"Woodbury",2021-06-26,"Woodbury",156504,16557,14993,230,211,19,63819,15242,19,2021-06-26
"Worth",2021-06-26,"Worth",14611,806,750,8,7,1,4165,762,4,2021-06-26
"Wright",2021-06-26,"Wright",21881,1934,1820,40,33,7,8259,1861,1,2021-06-26
"Total",2021-06-26,"Totals",5175891,404302,365744,6125,5407,718,1790826,373441,1572,2021-06-26
