"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Adair","Adair","1464","62","42","1","19","0.0423497267759563",2020-09-19
"Adams","Adams","581","27","23","0","4","0.0464716006884682",2020-09-19
"Allamakee","Allamakee","2725","238","162","5","71","0.0873394495412844",2020-09-19
"Appanoose","Appanoose","2407","119","102","3","14","0.0494391358537599",2020-09-19
"Audubon","Audubon","1011","55","35","1","19","0.0544015825914936",2020-09-19
"Benton","Benton","4780","278","180","1","97","0.0581589958158996",2020-09-19
"Black Hawk","Black Hawk","33101","4319","3439","86","794","0.13047944170871",2020-09-19
"Boone","Boone","5732","455","313","7","135","0.0793789253314724",2020-09-19
"Bremer","Bremer","4923","459","258","7","194","0.093235831809872",2020-09-19
"Buchanan","Buchanan","4097","229","162","1","66","0.0558945569929217",2020-09-19
"Buena Vista","Buena Vista","8960","1935","1802","12","121","0.215959821428571",2020-09-19
"Butler","Butler","3111","257","231","2","24","0.0826100932176149",2020-09-19
"Calhoun","Calhoun","2318","167","119","2","46","0.0720448662640207",2020-09-19
"Carroll","Carroll","5234","627","299","5","323","0.119793656858999",2020-09-19
"Cass","Cass","2388","128","114","2","12","0.0536013400335008",2020-09-19
"Cedar","Cedar","3543","217","145","1","71","0.0612475303415185",2020-09-19
"Cerro Gordo","Cerro Gordo","10781","986","707","21","258","0.0914571932102773",2020-09-19
"Cherokee","Cherokee","2398","180","133","2","45","0.0750625521267723",2020-09-19
"Chickasaw","Chickasaw","2419","203","177","0","26","0.0839189747829682",2020-09-19
"Clarke","Clarke","2141","253","214","3","36","0.11816907986922",2020-09-19
"Clay","Clay","3480","279","228","3","48","0.0801724137931034",2020-09-19
"Clayton","Clayton","3040","228","200","3","25","0.075",2020-09-19
"Clinton","Clinton","9155","1049","675","18","356","0.114582195521573",2020-09-19
"Crawford","Crawford","4774","985","787","4","194","0.206325932132384",2020-09-19
"Dallas","Dallas","24293","2666","2075","38","553","0.109743547523978",2020-09-19
"Davis","Davis","1183","113","74","4","35","0.095519864750634",2020-09-19
"Decatur","Decatur","1394","58","36","0","22","0.0416068866571019",2020-09-19
"Delaware","Delaware","3605","318","273","3","42","0.0882108183079057",2020-09-19
"Des Moines","Des Moines","8285","734","451","7","276","0.0885938442969221",2020-09-19
"Dickinson","Dickinson","4932","479","396","6","77","0.0971208434712084",2020-09-19
"Dubuque","Dubuque","27628","2682","1878","40","764","0.0970754307224555",2020-09-19
"Emmet","Emmet","2055","250","204","10","36","0.121654501216545",2020-09-19
"Fayette","Fayette","3757","178","123","1","54","0.0473782273090232",2020-09-19
"Floyd","Floyd","3660","291","237","3","51","0.0795081967213115",2020-09-19
"Franklin","Franklin","2398","331","281","17","33","0.138031693077565",2020-09-19
"Fremont","Fremont","1012","80","54","0","26","0.0790513833992095",2020-09-19
"Greene","Greene","1782","83","46","0","37","0.0465768799102132",2020-09-19
"Grundy","Grundy","2639","201","110","2","89","0.0761652140962486",2020-09-19
"Guthrie","Guthrie","2509","212","157","5","50","0.0844958150657633",2020-09-19
"Hamilton","Hamilton","3483","314","255","3","56","0.0901521676715475",2020-09-19
"Hancock","Hancock","2444","171","153","2","16","0.0699672667757774",2020-09-19
"Hardin","Hardin","3438","273","211","1","61","0.0794066317626527",2020-09-19
"Harrison","Harrison","2462","169","152","2","15","0.0686433793663688",2020-09-19
"Henry","Henry","4681","597","204","4","389","0.127536851100192",2020-09-19
"Howard","Howard","1908","180","101","5","74","0.0943396226415094",2020-09-19
"Humboldt","Humboldt","2106","170","103","3","64","0.0807217473884141",2020-09-19
"Ida","Ida","1384","86","36","0","50","0.0621387283236994",2020-09-19
"Iowa","Iowa","3617","179","106","1","72","0.0494885264030965",2020-09-19
"Jackson","Jackson","3628","294","181","3","110","0.0810363836824697",2020-09-19
"Jasper","Jasper","7268","748","499","32","217","0.102916895982389",2020-09-19
"Jefferson","Jefferson","2630","132","101","1","30","0.0501901140684411",2020-09-19
"Johnson","Johnson","37536","4965","2459","27","2479","0.132273017902813",2020-09-19
"Jones","Jones","3628","239","153","3","83","0.0658765159867696",2020-09-19
"Keokuk","Keokuk","1580","89","45","1","43","0.0563291139240506",2020-09-19
"Kossuth","Kossuth","3166","211","113","0","98","0.0666456096020215",2020-09-19
"Lee","Lee","5855","587","283","7","297","0.100256191289496",2020-09-19
"Linn","Linn","47347","3724","2925","105","694","0.0786533465689484",2020-09-19
"Louisa","Louisa","2376","421","367","15","39","0.177188552188552",2020-09-19
"Lucas","Lucas","1488","138","77","6","55","0.092741935483871",2020-09-19
"Lyon","Lyon","1611","233","161","3","69","0.144630664183737",2020-09-19
"Madison","Madison","3265","200","155","2","43","0.0612557427258806",2020-09-19
"Mahaska","Mahaska","4525","330","230","19","81","0.0729281767955801",2020-09-19
"Marion","Marion","6415","702","495","4","203","0.109431021044427",2020-09-19
"Marshall","Marshall","10537","1758","1535","34","189","0.166840656733416",2020-09-19
"Mills","Mills","3444","162","117","1","44","0.0470383275261324",2020-09-19
"Mitchell","Mitchell","2616","175","89","0","86","0.0668960244648318",2020-09-19
"Monona","Monona","1630","130","102","1","27","0.0797546012269939",2020-09-19
"Monroe","Monroe","1284","144","86","10","48","0.11214953271028",2020-09-19
"Montgomery","Montgomery","1786","85","79","5","1","0.0475923852183651",2020-09-19
"Muscatine","Muscatine","8929","1056","877","52","127","0.118266323216486",2020-09-19
"O'Brien","O'Brien","2730","292","168","9","115","0.106959706959707",2020-09-19
"Osceola","Osceola","859","122","92","0","30","0.142025611175786",2020-09-19
"Page","Page","2527","142","134","0","8","0.0561931143648595",2020-09-19
"Palo Alto","Palo Alto","1989","156","105","0","51","0.0784313725490196",2020-09-19
"Pending Investigation","Pending Investigation","1918","18","0","0","18","0.00938477580813347",2020-09-19
"Plymouth","Plymouth","6108","1018","608","20","390","0.166666666666667",2020-09-19
"Pocahontas","Pocahontas","1599","150","119","2","29","0.0938086303939962",2020-09-19
"Polk","Polk","124779","15149","11592","256","3301","0.121406646951811",2020-09-19
"Pottawattamie","Pottawattamie","20020","1952","1601","37","314","0.0975024975024975",2020-09-19
"Poweshiek","Poweshiek","3335","239","187","8","44","0.071664167916042",2020-09-19
"Ringgold","Ringgold","1050","41","33","2","6","0.039047619047619",2020-09-19
"Sac","Sac","2434","201","99","0","102","0.0825801150369762",2020-09-19
"Scott","Scott","34811","2723","2018","27","678","0.0782224009652121",2020-09-19
"Shelby","Shelby","2233","241","227","1","13","0.107926556202418",2020-09-19
"Sioux","Sioux","6681","1294","787","3","504","0.19368358030235",2020-09-19
"Story","Story","28684","3264","1585","17","1662","0.113791660856226",2020-09-19
"Tama","Tama","4185","685","579","31","75","0.163679808841099",2020-09-19
"Taylor","Taylor","1151","119","108","1","10","0.103388357949609",2020-09-19
"Union","Union","2908","119","85","3","31","0.0409215955983494",2020-09-19
"Van Buren","Van Buren","1142","109","45","1","63","0.095446584938704",2020-09-19
