"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Jasper","Jasper","8539","927","635","34","258","0.108560721395948",2020-10-07
"Jefferson","Jefferson","3035","158","123","1","34","0.0520593080724876",2020-10-07
"Johnson","Johnson","41563","5319","4647","28","644","0.127974400307966",2020-10-07
"Jones","Jones","4186","326","204","3","119","0.0778786430960344",2020-10-07
"Keokuk","Keokuk","1850","126","78","1","47","0.0681081081081081",2020-10-07
"Kossuth","Kossuth","3728","330","161","0","169","0.088519313304721",2020-10-07
"Lee","Lee","6808","717","536","8","173","0.105317273795535",2020-10-07
"Linn","Linn","54207","4484","3371","116","997","0.0827199439186821",2020-10-07
"Louisa","Louisa","2753","450","390","15","45","0.163458045768253",2020-10-07
"Lucas","Lucas","1723","162","112","6","44","0.094022054556007",2020-10-07
"Lyon","Lyon","2178","446","191","5","250","0.204775022956841",2020-10-07
"Madison","Madison","3723","273","189","2","82","0.0733279613215149",2020-10-07
"Mahaska","Mahaska","5278","467","334","21","112","0.0884804850322092",2020-10-07
"Marion","Marion","7341","819","758","9","52","0.111565181855333",2020-10-07
"Marshall","Marshall","11749","1841","1702","35","104","0.156694186739297",2020-10-07
"Mills","Mills","3944","239","144","1","94","0.0605983772819473",2020-10-07
"Mitchell","Mitchell","2925","203","151","0","52","0.0694017094017094",2020-10-07
"Monona","Monona","2013","180","115","1","64","0.0894187779433681",2020-10-07
"Monroe","Monroe","1449","171","115","11","45","0.118012422360248",2020-10-07
"Montgomery","Montgomery","2045","115","95","5","15","0.0562347188264059",2020-10-07
"Muscatine","Muscatine","10191","1175","976","56","143","0.115297811794721",2020-10-07
"O'Brien","O'Brien","3262","472","236","9","227","0.144696505211527",2020-10-07
"Osceola","Osceola","1152","189","106","0","83","0.1640625",2020-10-07
"Page","Page","3008","255","198","0","57","0.0847739361702128",2020-10-07
"Palo Alto","Palo Alto","2319","241","135","0","106","0.103924105217766",2020-10-07
"Pending Investigation","Pending Investigation","3515","8","0","0","8","0.00227596017069701",2020-10-07
"Plymouth","Plymouth","7109","1282","873","23","386","0.180334786889858",2020-10-07
"Pocahontas","Pocahontas","1858","180","142","2","36","0.0968783638320775",2020-10-07
"Polk","Polk","138283","16634","14149","271","2214","0.120289551137884",2020-10-07
"Pottawattamie","Pottawattamie","22694","2395","1863","41","491","0.105534502511677",2020-10-07
"Poweshiek","Poweshiek","4058","361","243","10","108","0.0889600788565796",2020-10-07
"Ringgold","Ringgold","1235","60","51","2","7","0.048582995951417",2020-10-07
"Sac","Sac","2870","298","134","0","164","0.10383275261324",2020-10-07
"Scott","Scott","39719","3375","2435","29","911","0.084971927792744",2020-10-07
"Shelby","Shelby","2545","291","265","1","25","0.11434184675835",2020-10-07
"Sioux","Sioux","8355","1913","1032","6","875","0.228964691801317",2020-10-07
"Story","Story","31015","3611","3008","17","586","0.116427535063679",2020-10-07
"Tama","Tama","4714","816","686","34","96","0.173101400084854",2020-10-07
"Taylor","Taylor","1328","167","118","1","48","0.125753012048193",2020-10-07
"Union","Union","3298","159","108","3","48","0.0482110369921164",2020-10-07
"Van Buren","Van Buren","1259","129","113","1","15","0.102462271644162",2020-10-07
"Wapello","Wapello","8677","1395","1281","58","56","0.160769851331105",2020-10-07
"Warren","Warren","13303","1008","878","6","124","0.0757723821694355",2020-10-07
"Washington","Washington","5515","532","382","11","139","0.0964641885766093",2020-10-07
"Wayne","Wayne","1166","95","83","3","9","0.08147512864494",2020-10-07
"Webster","Webster","12539","1400","1154","14","232","0.111651646861791",2020-10-07
"Winnebago","Winnebago","3133","347","211","14","122","0.110756463453559",2020-10-07
"Winneshiek","Winneshiek","4565","362","279","8","75","0.0792990142387733",2020-10-07
"Woodbury","Woodbury","33329","6037","4395","74","1568","0.181133547361157",2020-10-07
"Worth","Worth","1761","118","93","0","25","0.067007382169222",2020-10-07
"Wright","Wright","4693","625","539","1","85","0.133177072235244",2020-10-07
"Total","Totals","832909","94342","73237","1414","19691","0.113268076104352",2020-10-07
