"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Adair","Adair","1279","49","30","1","18","0.0383111806098514",2020-09-03
"Adams","Adams","502","22","17","0","5","0.0438247011952191",2020-09-03
"Allamakee","Allamakee","2395","184","149","5","30","0.0768267223382046",2020-09-03
"Appanoose","Appanoose","1974","88","66","3","19","0.0445795339412361",2020-09-03
"Audubon","Audubon","861","39","27","1","11","0.0452961672473868",2020-09-03
"Benton","Benton","4140","211","148","1","62","0.0509661835748792",2020-09-03
"Black Hawk","Black Hawk","29345","3846","3032","76","738","0.131061509626853",2020-09-03
"Boone","Boone","4927","351","245","4","102","0.0712401055408971",2020-09-03
"Bremer","Bremer","4298","355","211","7","137","0.0825965565379246",2020-09-03
"Buchanan","Buchanan","3574","176","122","1","53","0.0492445439283716",2020-09-03
"Buena Vista","Buena Vista","8385","1830","1777","12","41","0.21824686940966",2020-09-03
"Butler","Butler","2733","213","172","2","39","0.0779363336992316",2020-09-03
"Calhoun","Calhoun","1980","131","93","2","36","0.0661616161616162",2020-09-03
"Carroll","Carroll","4415","429","218","3","208","0.0971687429218573",2020-09-03
"Cass","Cass","2067","112","102","2","8","0.05418480890179",2020-09-03
"Cedar","Cedar","2962","156","129","1","26","0.0526671168129642",2020-09-03
"Cerro Gordo","Cerro Gordo","9644","850","579","20","251","0.088137702198258",2020-09-03
"Cherokee","Cherokee","2006","141","127","2","12","0.0702891326021934",2020-09-03
"Chickasaw","Chickasaw","2003","112","83","0","29","0.0559161258112831",2020-09-03
"Clarke","Clarke","1869","242","191","3","48","0.1294810058855",2020-09-03
"Clay","Clay","3046","238","182","3","53","0.0781352593565332",2020-09-03
"Clayton","Clayton","2749","185","153","3","29","0.0672971989814478",2020-09-03
"Clinton","Clinton","7867","859","375","13","471","0.109190288547095",2020-09-03
"Crawford","Crawford","4188","842","724","3","115","0.201050620821394",2020-09-03
"Dallas","Dallas","21308","2408","1848","38","522","0.113009198423127",2020-09-03
"Davis","Davis","1024","86","56","3","27","0.083984375",2020-09-03
"Decatur","Decatur","1169","47","24","0","23","0.0402053036783576",2020-09-03
"Delaware","Delaware","3124","231","173","3","55","0.073943661971831",2020-09-03
"Des Moines","Des Moines","6959","582","158","5","419","0.0836327058485415",2020-09-03
"Dickinson","Dickinson","4455","431","370","6","55","0.0967452300785634",2020-09-03
"Dubuque","Dubuque","24440","2067","1631","36","400","0.0845744680851064",2020-09-03
"Emmet","Emmet","1812","223","191","8","24","0.123068432671082",2020-09-03
"Fayette","Fayette","3303","147","84","1","62","0.0445049954586739",2020-09-03
"Floyd","Floyd","3250","220","183","3","34","0.0676923076923077",2020-09-03
"Franklin","Franklin","2182","303","255","17","31","0.138863428047663",2020-09-03
"Fremont","Fremont","863","61","37","0","24","0.0706836616454229",2020-09-03
"Greene","Greene","1522","59","39","0","20","0.0387647831800263",2020-09-03
"Grundy","Grundy","2265","133","79","1","53","0.058719646799117",2020-09-03
"Guthrie","Guthrie","2149","174","134","5","35","0.0809678920428106",2020-09-03
"Hamilton","Hamilton","3159","286","242","2","42","0.0905349794238683",2020-09-03
"Hancock","Hancock","2153","158","134","2","22","0.0733859730608453",2020-09-03
"Hardin","Hardin","3051","233","178","1","54","0.0763684038020321",2020-09-03
"Harrison","Harrison","2002","150","128","2","20","0.0749250749250749",2020-09-03
"Henry","Henry","3668","297","119","4","174","0.0809705561613959",2020-09-03
"Howard","Howard","1596","137","71","2","64","0.0858395989974937",2020-09-03
"Humboldt","Humboldt","1837","152","95","2","55","0.0827436037016875",2020-09-03
"Ida","Ida","1124","45","29","0","16","0.0400355871886121",2020-09-03
"Iowa","Iowa","3091","116","94","1","21","0.0375283079909414",2020-09-03
"Jackson","Jackson","3176","219","149","1","69","0.0689546599496222",2020-09-03
"Jasper","Jasper","6087","594","446","30","118","0.0975850172498768",2020-09-03
"Jefferson","Jefferson","2370","120","82","0","38","0.0506329113924051",2020-09-03
"Johnson","Johnson","32890","4184","2029","26","2129","0.127211918516266",2020-09-03
"Jones","Jones","3092","176","135","2","39","0.0569210866752911",2020-09-03
"Keokuk","Keokuk","1299","69","32","1","36","0.0531177829099307",2020-09-03
"Kossuth","Kossuth","2560","122","84","0","38","0.04765625",2020-09-03
"Lee","Lee","4859","450","105","5","340","0.0926116484873431",2020-09-03
"Linn","Linn","41822","3024","2504","94","426","0.0723064415857683",2020-09-03
"Louisa","Louisa","2135","397","363","14","20","0.185948477751756",2020-09-03
"Lucas","Lucas","1175","97","57","5","35","0.0825531914893617",2020-09-03
"Lyon","Lyon","1322","152","133","2","17","0.114977307110439",2020-09-03
"Madison","Madison","2843","167","120","2","45","0.0587407667956384",2020-09-03
"Mahaska","Mahaska","3758","232","158","18","56","0.0617349654071315",2020-09-03
"Marion","Marion","5292","512","211","2","299","0.0967498110355253",2020-09-03
"Marshall","Marshall","9619","1669","1414","32","223","0.173510759954257",2020-09-03
"Mills","Mills","3124","132","86","1","45","0.0422535211267606",2020-09-03
"Mitchell","Mitchell","2270","114","78","0","36","0.0502202643171806",2020-09-03
"Monona","Monona","1361","107","92","1","14","0.0786186627479794",2020-09-03
"Monroe","Monroe","1076","114","64","8","42","0.105947955390335",2020-09-03
"Montgomery","Montgomery","1578","82","66","5","11","0.0519645120405577",2020-09-03
"Muscatine","Muscatine","7976","978","798","52","128","0.122617853560682",2020-09-03
"O'Brien","O'Brien","2347","204","132","8","64","0.0869194716659565",2020-09-03
"Osceola","Osceola","758","99","83","0","16","0.130606860158311",2020-09-03
"Page","Page","2254","114","108","0","6","0.0505767524401065",2020-09-03
"Palo Alto","Palo Alto","1728","119","81","0","38","0.0688657407407407",2020-09-03
"Pending Investigation","Pending Investigation","8051","10","0","0","10","0.00124208172897777",2020-09-03
"Plymouth","Plymouth","5145","776","441","18","317","0.150826044703596",2020-09-03
"Pocahontas","Pocahontas","1409","131","112","2","17","0.0929737402413059",2020-09-03
"Polk","Polk","110183","13576","10042","227","3307","0.123213199858417",2020-09-03
"Pottawattamie","Pottawattamie","17847","1672","1406","34","232","0.0936852132010982",2020-09-03
"Poweshiek","Poweshiek","2826","185","164","8","13","0.0654635527246992",2020-09-03
"Ringgold","Ringgold","862","31","27","1","3","0.0359628770301624",2020-09-03
"Sac","Sac","2034","121","85","0","36","0.0594886922320551",2020-09-03
"Scott","Scott","30483","2260","1712","21","527","0.0741396844142637",2020-09-03
"Shelby","Shelby","1915","219","207","1","11","0.114360313315927",2020-09-03
"Sioux","Sioux","5636","919","619","3","297","0.16305890702626",2020-09-03
"Story","Story","25214","2610","1203","16","1391","0.10351392083763",2020-09-03
"Tama","Tama","3763","629","522","29","78","0.167153866595801",2020-09-03
"Taylor","Taylor","1036","113","102","1","10","0.109073359073359",2020-09-03
"Union","Union","2577","92","72","3","17","0.0357004268529298",2020-09-03
"Van Buren","Van Buren","973","103","33","1","69","0.105858170606372",2020-09-03
"Wapello","Wapello","6874","1097","948","51","98","0.159586848996218",2020-09-03
"Warren","Warren","10212","796","552","6","238","0.0779475127301214",2020-09-03
"Washington","Washington","3786","349","301","11","37","0.0921817221341786",2020-09-03
"Wayne","Wayne","746","54","33","2","19","0.0723860589812333",2020-09-03
"Webster","Webster","10392","1048","651","9","388","0.100846805234796",2020-09-03
"Winnebago","Winnebago","2433","166","82","10","74","0.0682285244554049",2020-09-03
"Winneshiek","Winneshiek","3180","224","115","4","105","0.070440251572327",2020-09-03
"Woodbury","Woodbury","24702","4182","3654","56","472","0.169298032547972",2020-09-03
"Worth","Worth","1337","81","66","0","15","0.0605833956619297",2020-09-03
"Wright","Wright","3802","520","446","1","73","0.136770120988953",2020-09-03
"Total","Totals","646904","66618","48509","1134","16975","0.102979731150217",2020-09-03
