"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Hancock",2021-03-07,"Hancock",18754,1474,1326,30,25,5,5684,1379,23,2021-03-07
"Hardin",2021-03-07,"Hardin",29942,1822,1600,39,33,6,7923,1698,59,2021-03-07
"Harrison",2021-03-07,"Harrison",18299,1800,1567,70,66,4,6115,1675,38,2021-03-07
"Henry",2021-03-07,"Henry",32016,2930,2703,37,36,1,10409,2798,58,2021-03-07
"Howard",2021-03-07,"Howard",14737,1039,921,22,18,4,4314,994,51,2021-03-07
"Humboldt",2021-03-07,"Humboldt",13659,1184,1075,25,22,3,4499,1136,36,2021-03-07
"Ida",2021-03-07,"Ida",10511,924,764,32,30,2,3096,814,18,2021-03-07
"Iowa",2021-03-07,"Iowa",25800,1464,1320,23,21,2,7685,1400,57,2021-03-07
"Jackson",2021-03-07,"Jackson",22535,2222,1995,39,36,3,8573,2099,65,2021-03-07
"Jasper",2021-03-07,"Jasper",44214,4202,3453,67,62,5,17140,3867,347,2021-03-07
"Jefferson",2021-03-07,"Jefferson",17964,1391,1235,34,28,6,7310,1284,15,2021-03-07
"Johnson",2021-03-07,"Johnson",184014,13927,12572,75,70,5,75135,13138,491,2021-03-07
"Jones",2021-03-07,"Jones",22564,2949,2759,55,51,4,9411,2850,36,2021-03-07
"Keokuk",2021-03-07,"Keokuk",13643,992,862,29,29,0,3959,923,32,2021-03-07
"Kossuth",2021-03-07,"Kossuth",22323,2094,1851,55,49,6,7467,1987,81,2021-03-07
"Lee",2021-03-07,"Lee",47553,3765,3392,53,40,13,15065,3544,99,2021-03-07
"Linn",2021-03-07,"Linn",253020,20742,18567,317,285,32,110341,19486,602,2021-03-07
"Louisa",2021-03-07,"Louisa",15182,1286,1149,44,37,7,5149,1223,30,2021-03-07
"Lucas",2021-03-07,"Lucas",8165,751,666,21,17,4,3605,718,31,2021-03-07
"Lyon",2021-03-07,"Lyon",13214,1463,1380,41,37,4,4357,1455,34,2021-03-07
"Madison",2021-03-07,"Madison",17571,1566,1336,18,14,4,7279,1425,71,2021-03-07
"Mahaska",2021-03-07,"Mahaska",26779,2254,2038,46,41,5,9889,2156,72,2021-03-07
"Marion",2021-03-07,"Marion",35880,3612,3207,71,61,10,15014,3407,129,2021-03-07
"Marshall",2021-03-07,"Marshall",71707,5005,4418,73,65,8,20171,4638,147,2021-03-07
"Mills",2021-03-07,"Mills",19262,1637,1415,20,17,3,7292,1481,46,2021-03-07
"Mitchell",2021-03-07,"Mitchell",15494,1318,1153,40,38,2,5221,1205,12,2021-03-07
"Monona",2021-03-07,"Monona",15907,819,720,27,26,1,3556,764,17,2021-03-07
"Monroe",2021-03-07,"Monroe",8529,941,834,28,21,7,3266,896,34,2021-03-07
"Montgomery",2021-03-07,"Montgomery",12558,1044,912,36,34,2,4207,968,20,2021-03-07
"Muscatine",2021-03-07,"Muscatine",46860,4566,3958,93,84,9,20171,4249,198,2021-03-07
"O'Brien",2021-03-07,"O'Brien",22354,1976,1699,58,54,4,6323,1831,74,2021-03-07
"Osceola",2021-03-07,"Osceola",7146,708,644,15,13,2,2314,683,24,2021-03-07
"Page",2021-03-07,"Page",17975,1842,1717,19,18,1,6016,1778,42,2021-03-07
"Palo Alto",2021-03-07,"Palo Alto",15912,1062,942,21,19,2,4248,1012,49,2021-03-07
"Pending Investigation",2021-03-07,"Pending Investigation",12812,997,841,0,0,0,6522,969,128,2021-03-07
"Plymouth",2021-03-07,"Plymouth",33508,3973,3519,78,70,8,12605,3682,85,2021-03-07
"Pocahontas",2021-03-07,"Pocahontas",11522,855,783,19,19,0,3299,809,7,2021-03-07
"Polk",2021-03-07,"Polk",590105,58707,48669,560,499,61,258669,51907,2678,2021-03-07
"Pottawattamie",2021-03-07,"Pottawattamie",104632,10877,9346,146,130,16,44806,9844,352,2021-03-07
"Poweshiek",2021-03-07,"Poweshiek",35695,1547,1416,30,28,2,8324,1480,34,2021-03-07
"Ringgold",2021-03-07,"Ringgold",8730,523,470,20,17,3,2264,505,15,2021-03-07
"Sac",2021-03-07,"Sac",17154,1256,1137,18,18,0,5043,1187,32,2021-03-07
"Scott",2021-03-07,"Scott",181076,18425,16330,212,196,16,80730,17123,581,2021-03-07
"Shelby",2021-03-07,"Shelby",14402,1230,1083,34,31,3,5071,1170,53,2021-03-07
"Sioux",2021-03-07,"Sioux",37819,4971,4598,69,66,3,15097,4794,127,2021-03-07
"Story",2021-03-07,"Story",141662,10338,9127,45,39,6,53446,9619,447,2021-03-07
"Tama",2021-03-07,"Tama",28760,2151,1896,65,63,2,8039,2026,65,2021-03-07
"Taylor",2021-03-07,"Taylor",7405,666,620,12,10,2,2409,641,9,2021-03-07
"Union",2021-03-07,"Union",15110,1271,1133,31,26,5,6252,1190,26,2021-03-07
"Van Buren",2021-03-07,"Van Buren",7433,561,513,18,15,3,2598,538,7,2021-03-07
"Wapello",2021-03-07,"Wapello",40554,4389,3637,110,106,4,17243,4040,293,2021-03-07
"Warren",2021-03-07,"Warren",65123,5612,4810,76,71,5,26271,5127,241,2021-03-07
"Washington",2021-03-07,"Washington",35948,2543,2273,47,43,4,11227,2390,70,2021-03-07
"Wayne",2021-03-07,"Wayne",5307,510,411,21,17,4,2130,464,32,2021-03-07
"Webster",2021-03-07,"Webster",61239,5223,4736,88,74,14,20528,4949,125,2021-03-07
"Winnebago",2021-03-07,"Winnebago",15341,1396,1231,31,26,5,5884,1305,43,2021-03-07
"Winneshiek",2021-03-07,"Winneshiek",32057,1906,1672,28,24,4,9653,1830,130,2021-03-07
"Woodbury",2021-03-07,"Woodbury",125457,15076,13209,214,198,16,56141,13810,387,2021-03-07
"Worth",2021-03-07,"Worth",11007,705,632,8,7,1,3545,667,27,2021-03-07
"Wright",2021-03-07,"Wright",18883,1811,1675,31,26,5,7605,1741,35,2021-03-07
"Total",2021-03-07,"Totals",4143401,367048,320055,5552,4976,576,1572477,338670,13063,2021-03-07
