"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Hamilton",2021-04-14,"Hamilton",22779,1961,1707,49,45,4,7544,1771,15,2021-04-14
"Hancock",2021-04-14,"Hancock",20429,1526,1356,34,27,7,6003,1428,38,2021-04-14
"Hardin",2021-04-14,"Hardin",33420,1917,1686,42,34,8,8442,1787,59,2021-04-14
"Harrison",2021-04-14,"Harrison",20506,1880,1620,73,69,4,6468,1751,58,2021-04-14
"Henry",2021-04-14,"Henry",35076,3000,2775,37,36,1,10969,2854,42,2021-04-14
"Howard",2021-04-14,"Howard",16358,1068,989,22,18,4,4622,1026,15,2021-04-14
"Humboldt",2021-04-14,"Humboldt",15034,1225,1123,26,23,3,4741,1179,30,2021-04-14
"Ida",2021-04-14,"Ida",12141,1000,820,33,31,2,3346,890,37,2021-04-14
"Iowa",2021-04-14,"Iowa",28679,1514,1402,24,22,2,8131,1450,24,2021-04-14
"Jackson",2021-04-14,"Jackson",24904,2305,2076,42,39,3,9154,2175,57,2021-04-14
"Jasper",2021-04-14,"Jasper",49827,4402,3877,70,65,5,18283,4067,120,2021-04-14
"Jefferson",2021-04-14,"Jefferson",19844,1416,1268,35,29,6,7690,1305,2,2021-04-14
"Johnson",2021-04-14,"Johnson",202729,14749,13178,80,75,5,80147,13897,639,2021-04-14
"Jones",2021-04-14,"Jones",25129,3044,2811,55,51,4,9965,2924,58,2021-04-14
"Keokuk",2021-04-14,"Keokuk",15126,1010,902,30,30,0,4239,943,11,2021-04-14
"Kossuth",2021-04-14,"Kossuth",25291,2236,1964,62,54,8,7944,2116,90,2021-04-14
"Lee",2021-04-14,"Lee",52122,3902,3583,55,42,13,15912,3668,30,2021-04-14
"Linn",2021-04-14,"Linn",278976,21516,19290,329,293,36,117250,20177,558,2021-04-14
"Louisa",2021-04-14,"Louisa",16730,1328,1191,49,42,7,5420,1263,23,2021-04-14
"Lucas",2021-04-14,"Lucas",9042,777,716,22,18,4,3822,748,10,2021-04-14
"Lyon",2021-04-14,"Lyon",15314,1543,1441,41,37,4,4648,1538,56,2021-04-14
"Madison",2021-04-14,"Madison",19856,1667,1461,19,15,4,7745,1523,43,2021-04-14
"Mahaska",2021-04-14,"Mahaska",29994,2345,2125,49,44,5,10437,2237,63,2021-04-14
"Marion",2021-04-14,"Marion",40897,3742,3409,75,64,11,16075,3541,57,2021-04-14
"Marshall",2021-04-14,"Marshall",79859,5124,4626,74,66,8,21426,4763,63,2021-04-14
"Mills",2021-04-14,"Mills",20824,1745,1503,20,17,3,7680,1578,55,2021-04-14
"Mitchell",2021-04-14,"Mitchell",17279,1363,1197,41,38,3,5485,1252,14,2021-04-14
"Monona",2021-04-14,"Monona",17634,861,754,30,28,2,3773,804,20,2021-04-14
"Monroe",2021-04-14,"Monroe",9426,977,879,28,21,7,3498,932,25,2021-04-14
"Montgomery",2021-04-14,"Montgomery",13881,1078,939,37,35,2,4286,998,22,2021-04-14
"Muscatine",2021-04-14,"Muscatine",53306,4882,4249,96,87,9,21523,4561,216,2021-04-14
"O'Brien",2021-04-14,"O'Brien",25184,2107,1814,60,55,5,6687,1954,80,2021-04-14
"Osceola",2021-04-14,"Osceola",8413,775,672,16,13,3,2485,742,54,2021-04-14
"Page",2021-04-14,"Page",20602,1964,1805,20,18,2,6383,1897,72,2021-04-14
"Palo Alto",2021-04-14,"Palo Alto",17993,1152,1008,21,20,1,4501,1097,68,2021-04-14
"Pending Investigation",2021-04-14,"Pending Investigation",11053,1024,931,0,0,0,5767,1002,71,2021-04-14
"Plymouth",2021-04-14,"Plymouth",37028,4250,3672,79,71,8,13310,3947,196,2021-04-14
"Pocahontas",2021-04-14,"Pocahontas",12423,877,802,21,21,0,3435,830,7,2021-04-14
"Polk",2021-04-14,"Polk",665252,62695,52532,598,532,66,276206,55606,2476,2021-04-14
"Pottawattamie",2021-04-14,"Pottawattamie",115096,11720,9899,160,141,19,47498,10634,575,2021-04-14
"Poweshiek",2021-04-14,"Poweshiek",41520,1596,1476,33,30,3,8937,1522,13,2021-04-14
"Ringgold",2021-04-14,"Ringgold",9427,554,498,22,18,4,2385,533,13,2021-04-14
"Sac",2021-04-14,"Sac",19258,1341,1196,19,19,0,5358,1260,45,2021-04-14
"Scott",2021-04-14,"Scott",200835,20196,17250,234,214,20,86461,18772,1288,2021-04-14
"Shelby",2021-04-14,"Shelby",16488,1326,1166,37,33,4,5459,1268,65,2021-04-14
"Sioux",2021-04-14,"Sioux",43053,5214,4783,73,70,3,16072,5037,181,2021-04-14
"Story",2021-04-14,"Story",157083,11003,9725,47,41,6,56117,10258,486,2021-04-14
"Tama",2021-04-14,"Tama",31797,2187,1969,71,67,4,8457,2063,23,2021-04-14
"Taylor",2021-04-14,"Taylor",8329,675,632,12,10,2,2511,650,6,2021-04-14
"Union",2021-04-14,"Union",16592,1322,1179,32,26,6,6525,1238,27,2021-04-14
"Van Buren",2021-04-14,"Van Buren",8128,581,522,18,15,3,2744,554,14,2021-04-14
"Wapello",2021-04-14,"Wapello",45644,4605,4026,120,116,4,18488,4247,101,2021-04-14
"Warren",2021-04-14,"Warren",73461,5988,5176,86,76,10,27992,5496,234,2021-04-14
"Washington",2021-04-14,"Washington",39644,2653,2371,49,45,4,11886,2486,66,2021-04-14
"Wayne",2021-04-14,"Wayne",6596,557,472,23,18,5,2458,518,23,2021-04-14
"Webster",2021-04-14,"Webster",66760,5350,4909,91,77,14,21341,5063,63,2021-04-14
"Winnebago",2021-04-14,"Winnebago",16889,1456,1297,31,26,5,6262,1353,25,2021-04-14
"Winneshiek",2021-04-14,"Winneshiek",37489,2011,1825,33,28,5,10320,1926,68,2021-04-14
"Woodbury",2021-04-14,"Woodbury",141041,16100,13943,219,201,18,60091,14795,633,2021-04-14
"Worth",2021-04-14,"Worth",12543,742,665,8,7,1,3789,701,28,2021-04-14
"Wright",2021-04-14,"Wright",20190,1857,1724,35,28,7,7845,1791,32,2021-04-14
"Total",2021-04-14,"Totals",4614018,387076,338577,5857,5208,649,1669550,357484,13050,2021-04-14
