"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Adair",2021-05-06,"Adair",12410,982,810,32,22,10,3706,860,18,2021-05-06
"Adams",2021-05-06,"Adams",5699,348,324,4,4,0,1635,337,9,2021-05-06
"Allamakee",2021-05-06,"Allamakee",21489,1556,1443,51,41,10,6337,1502,8,2021-05-06
"Appanoose",2021-05-06,"Appanoose",18184,1453,1211,47,43,4,6179,1278,20,2021-05-06
"Audubon",2021-05-06,"Audubon",12384,526,479,9,8,1,2738,500,12,2021-05-06
"Benton",2021-05-06,"Benton",37681,2710,2434,55,44,11,13197,2549,60,2021-05-06
"Black Hawk",2021-05-06,"Black Hawk",216625,17214,15140,307,284,23,72123,15734,287,2021-05-06
"Boone",2021-05-06,"Boone",44795,2808,2521,34,31,3,14280,2623,68,2021-05-06
"Bremer",2021-05-06,"Bremer",39757,2959,2718,60,51,9,12611,2823,45,2021-05-06
"Buchanan",2021-05-06,"Buchanan",31648,2006,1834,31,26,5,9754,1903,38,2021-05-06
"Buena Vista",2021-05-06,"Buena Vista",45494,4889,4165,40,36,4,15073,4239,34,2021-05-06
"Butler",2021-05-06,"Butler",29836,1732,1579,34,30,4,7249,1637,24,2021-05-06
"Calhoun",2021-05-06,"Calhoun",18650,1414,1319,13,12,1,5427,1353,21,2021-05-06
"Carroll",2021-05-06,"Carroll",37021,3060,2721,52,43,9,11665,2843,70,2021-05-06
"Cass",2021-05-06,"Cass",20952,1457,1287,54,48,6,6524,1376,35,2021-05-06
"Cedar",2021-05-06,"Cedar",31741,1978,1792,23,21,2,9449,1886,71,2021-05-06
"Cerro Gordo",2021-05-06,"Cerro Gordo",77318,5768,5080,89,74,15,25700,5346,177,2021-05-06
"Cherokee",2021-05-06,"Cherokee",21139,1685,1520,38,30,8,6150,1583,25,2021-05-06
"Chickasaw",2021-05-06,"Chickasaw",17747,1305,1210,15,13,2,5589,1235,10,2021-05-06
"Clarke",2021-05-06,"Clarke",13612,1056,957,24,22,2,4997,993,12,2021-05-06
"Clay",2021-05-06,"Clay",31109,2251,2049,25,20,5,8671,2146,72,2021-05-06
"Clayton",2021-05-06,"Clayton",25423,1777,1604,56,47,9,7353,1684,24,2021-05-06
"Clinton",2021-05-06,"Clinton",64310,5990,5204,92,79,13,23674,5507,211,2021-05-06
"Crawford",2021-05-06,"Crawford",28182,2884,2574,40,35,5,9010,2641,27,2021-05-06
"Dallas",2021-05-06,"Dallas",129525,12431,10710,97,84,13,55812,11087,280,2021-05-06
"Davis",2021-05-06,"Davis",11282,886,774,24,23,1,3582,813,15,2021-05-06
"Decatur",2021-05-06,"Decatur",10477,620,585,9,9,0,3631,605,11,2021-05-06
"Delaware",2021-05-06,"Delaware",29008,2124,1957,40,36,4,8323,2080,83,2021-05-06
"Des Moines",2021-05-06,"Des Moines",56809,4867,4328,66,55,11,21712,4503,109,2021-05-06
"Dickinson",2021-05-06,"Dickinson",27170,2662,2333,43,37,6,10776,2473,97,2021-05-06
