"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Howard",2021-03-06,"Howard",14703,1034,919,22,18,4,4314,994,53,2021-03-06
"Humboldt",2021-03-06,"Humboldt",13648,1185,1075,25,22,3,4499,1136,36,2021-03-06
"Ida",2021-03-06,"Ida",10483,920,764,32,30,2,3096,814,18,2021-03-06
"Iowa",2021-03-06,"Iowa",25773,1462,1320,23,21,2,7685,1400,57,2021-03-06
"Jackson",2021-03-06,"Jackson",22507,2220,1995,39,36,3,8573,2099,65,2021-03-06
"Jasper",2021-03-06,"Jasper",44170,4196,3447,67,62,5,17140,3867,353,2021-03-06
"Jefferson",2021-03-06,"Jefferson",17943,1392,1233,34,28,6,7310,1284,17,2021-03-06
"Johnson",2021-03-06,"Johnson",183612,13910,12555,75,70,5,75135,13138,508,2021-03-06
"Jones",2021-03-06,"Jones",22543,2947,2759,55,51,4,9411,2850,36,2021-03-06
"Keokuk",2021-03-06,"Keokuk",13627,991,861,29,29,0,3959,923,33,2021-03-06
"Kossuth",2021-03-06,"Kossuth",22291,2095,1848,55,48,7,7467,1987,84,2021-03-06
"Lee",2021-03-06,"Lee",47486,3762,3388,53,40,13,15065,3544,103,2021-03-06
"Linn",2021-03-06,"Linn",252331,20728,18552,317,285,32,110341,19486,617,2021-03-06
"Louisa",2021-03-06,"Louisa",15170,1288,1150,44,37,7,5149,1223,29,2021-03-06
"Lucas",2021-03-06,"Lucas",8151,750,665,21,17,4,3605,718,32,2021-03-06
"Lyon",2021-03-06,"Lyon",13203,1459,1380,41,37,4,4357,1455,34,2021-03-06
"Madison",2021-03-06,"Madison",17545,1562,1336,18,14,4,7279,1425,71,2021-03-06
"Mahaska",2021-03-06,"Mahaska",26696,2258,2029,46,41,5,9889,2156,81,2021-03-06
"Marion",2021-03-06,"Marion",35830,3606,3201,71,61,10,15014,3407,135,2021-03-06
"Marshall",2021-03-06,"Marshall",71622,4992,4416,73,65,8,20171,4638,149,2021-03-06
"Mills",2021-03-06,"Mills",19246,1634,1413,20,17,3,7292,1481,48,2021-03-06
"Mitchell",2021-03-06,"Mitchell",15459,1314,1153,40,38,2,5221,1205,12,2021-03-06
"Monona",2021-03-06,"Monona",15887,818,720,27,26,1,3556,764,17,2021-03-06
"Monroe",2021-03-06,"Monroe",8510,938,834,28,21,7,3266,896,34,2021-03-06
"Montgomery",2021-03-06,"Montgomery",12546,1044,909,36,34,2,4207,968,23,2021-03-06
"Muscatine",2021-03-06,"Muscatine",46806,4557,3955,93,84,9,20171,4249,201,2021-03-06
"O'Brien",2021-03-06,"O'Brien",22326,1972,1697,58,54,4,6323,1831,76,2021-03-06
"Osceola",2021-03-06,"Osceola",7140,709,644,15,13,2,2314,683,24,2021-03-06
"Page",2021-03-06,"Page",17961,1841,1715,19,18,1,6016,1778,44,2021-03-06
"Palo Alto",2021-03-06,"Palo Alto",15891,1059,942,21,19,2,4248,1012,49,2021-03-06
"Pending Investigation",2021-03-06,"Pending Investigation",12788,996,840,0,0,0,6522,969,129,2021-03-06
"Plymouth",2021-03-06,"Plymouth",33475,3968,3518,78,70,8,12605,3682,86,2021-03-06
"Pocahontas",2021-03-06,"Pocahontas",11517,854,783,19,19,0,3299,809,7,2021-03-06
"Polk",2021-03-06,"Polk",588539,58605,48606,559,499,60,258669,51907,2742,2021-03-06
"Pottawattamie",2021-03-06,"Pottawattamie",104477,10858,9343,146,130,16,44806,9844,355,2021-03-06
"Poweshiek",2021-03-06,"Poweshiek",35674,1551,1415,30,28,2,8324,1480,35,2021-03-06
"Ringgold",2021-03-06,"Ringgold",8727,524,470,20,17,3,2264,505,15,2021-03-06
"Sac",2021-03-06,"Sac",17141,1257,1137,18,18,0,5043,1187,32,2021-03-06
"Scott",2021-03-06,"Scott",180828,18413,16316,212,196,16,80730,17123,595,2021-03-06
"Shelby",2021-03-06,"Shelby",14388,1230,1083,33,30,3,5071,1170,54,2021-03-06
"Sioux",2021-03-06,"Sioux",37787,4969,4598,69,66,3,15097,4794,127,2021-03-06
"Story",2021-03-06,"Story",141485,10322,9118,45,39,6,53446,9619,456,2021-03-06
"Tama",2021-03-06,"Tama",28742,2148,1895,65,63,2,8039,2026,66,2021-03-06
"Taylor",2021-03-06,"Taylor",7397,666,619,12,10,2,2409,641,10,2021-03-06
"Union",2021-03-06,"Union",15093,1268,1133,31,26,5,6252,1190,26,2021-03-06
"Van Buren",2021-03-06,"Van Buren",7422,564,513,18,15,3,2598,538,7,2021-03-06
"Wapello",2021-03-06,"Wapello",40473,4377,3630,110,106,4,17243,4040,300,2021-03-06
"Warren",2021-03-06,"Warren",64919,5597,4801,76,71,5,26271,5127,250,2021-03-06
"Washington",2021-03-06,"Washington",35937,2548,2273,47,43,4,11227,2390,70,2021-03-06
"Wayne",2021-03-06,"Wayne",5295,509,411,21,17,4,2130,464,32,2021-03-06
"Webster",2021-03-06,"Webster",61210,5215,4732,88,74,14,20528,4949,129,2021-03-06
"Winnebago",2021-03-06,"Winnebago",15323,1394,1230,31,26,5,5884,1305,44,2021-03-06
"Winneshiek",2021-03-06,"Winneshiek",32026,1902,1672,28,24,4,9653,1830,130,2021-03-06
"Woodbury",2021-03-06,"Woodbury",125285,15058,13206,214,198,16,56141,13810,390,2021-03-06
"Worth",2021-03-06,"Worth",10996,705,630,8,7,1,3545,667,29,2021-03-06
"Wright",2021-03-06,"Wright",18865,1805,1675,31,26,5,7605,1741,35,2021-03-06
"Total",2021-03-06,"Totals",4136524,366630,319782,5549,4972,577,1572477,338670,13339,2021-03-06
