"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Mitchell",2021-04-25,"Mitchell",17775,1363,1214,41,38,3,5540,1254,-1,2021-04-25
"Monona",2021-04-25,"Monona",18049,876,764,30,28,2,3838,820,26,2021-04-25
"Monroe",2021-04-25,"Monroe",9640,989,887,28,21,7,3562,946,31,2021-04-25
"Montgomery",2021-04-25,"Montgomery",14300,1098,947,37,35,2,4363,1018,34,2021-04-25
"Muscatine",2021-04-25,"Muscatine",54758,4976,4345,98,89,9,21901,4653,210,2021-04-25
"O'Brien",2021-04-25,"O'Brien",25860,2127,1858,60,55,5,6775,1980,62,2021-04-25
"Osceola",2021-04-25,"Osceola",8862,801,697,16,13,3,2552,774,61,2021-04-25
"Page",2021-04-25,"Page",21113,1973,1838,21,19,2,6436,1909,50,2021-04-25
"Palo Alto",2021-04-25,"Palo Alto",18629,1172,1035,23,22,1,4565,1116,58,2021-04-25
"Pending Investigation",2021-04-25,"Pending Investigation",10560,1026,951,0,0,0,5498,1000,49,2021-04-25
"Plymouth",2021-04-25,"Plymouth",37961,4289,3756,79,71,8,13496,3991,156,2021-04-25
"Pocahontas",2021-04-25,"Pocahontas",12820,889,811,21,21,0,3491,844,12,2021-04-25
"Polk",2021-04-25,"Polk",685455,63694,53740,612,542,70,281282,56516,2164,2021-04-25
"Pottawattamie",2021-04-25,"Pottawattamie",118542,11970,10131,164,145,19,48333,10876,581,2021-04-25
"Poweshiek",2021-04-25,"Poweshiek",43737,1610,1485,33,30,3,9027,1534,16,2021-04-25
"Ringgold",2021-04-25,"Ringgold",9580,556,509,24,18,6,2413,536,3,2021-04-25
"Sac",2021-04-25,"Sac",19875,1373,1215,19,19,0,5448,1289,55,2021-04-25
"Scott",2021-04-25,"Scott",208051,20751,17711,237,216,21,88406,19346,1398,2021-04-25
"Shelby",2021-04-25,"Shelby",17096,1351,1206,37,33,4,5599,1291,48,2021-04-25
"Sioux",2021-04-25,"Sioux",44873,5260,4872,73,70,3,16327,5089,144,2021-04-25
"Story",2021-04-25,"Story",160556,11144,9932,47,41,6,56831,10399,420,2021-04-25
"Tama",2021-04-25,"Tama",32478,2203,1979,71,67,4,8554,2076,26,2021-04-25
"Taylor",2021-04-25,"Taylor",8535,678,633,12,10,2,2539,654,9,2021-04-25
"Union",2021-04-25,"Union",16924,1315,1182,32,26,6,6578,1234,20,2021-04-25
"Van Buren",2021-04-25,"Van Buren",8361,582,529,18,15,3,2786,555,8,2021-04-25
"Wapello",2021-04-25,"Wapello",46644,4619,4092,122,118,4,18772,4258,44,2021-04-25
"Warren",2021-04-25,"Warren",76167,6124,5287,87,77,10,28496,5633,259,2021-04-25
"Washington",2021-04-25,"Washington",40952,2670,2396,50,46,4,12069,2504,58,2021-04-25
"Wayne",2021-04-25,"Wayne",6930,562,489,23,18,5,2511,522,10,2021-04-25
"Webster",2021-04-25,"Webster",67758,5373,4947,92,77,15,21552,5093,54,2021-04-25
"Winnebago",2021-04-25,"Winnebago",17290,1487,1308,31,26,5,6384,1382,43,2021-04-25
"Winneshiek",2021-04-25,"Winneshiek",39255,2032,1854,33,28,5,10490,1952,65,2021-04-25
"Woodbury",2021-04-25,"Woodbury",144723,16271,14261,224,206,18,61071,14995,510,2021-04-25
"Worth",2021-04-25,"Worth",12972,758,676,8,7,1,3881,718,34,2021-04-25
"Wright",2021-04-25,"Wright",20575,1878,1734,35,28,7,7926,1809,40,2021-04-25
"Total",2021-04-25,"Totals",4745859,392297,344349,5927,5259,668,1697695,362678,12402,2021-04-25
