"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Keokuk",2021-05-21,"Keokuk",16202,1029,923,31,31,0,4451,962,8,2021-05-21
"Kossuth",2021-05-21,"Kossuth",27128,2276,2083,64,56,8,8264,2155,8,2021-05-21
"Lee",2021-05-21,"Lee",55828,4015,3654,55,42,13,16634,3769,60,2021-05-21
"Linn",2021-05-21,"Linn",303714,22358,20113,335,299,36,123553,20964,516,2021-05-21
"Louisa",2021-05-21,"Louisa",17990,1351,1229,49,42,7,5659,1286,8,2021-05-21
"Lucas",2021-05-21,"Lucas",9778,804,741,23,18,5,4037,775,11,2021-05-21
"Lyon",2021-05-21,"Lyon",17122,1591,1520,41,37,4,4942,1584,23,2021-05-21
"Madison",2021-05-21,"Madison",21722,1773,1542,19,15,4,8199,1627,66,2021-05-21
"Mahaska",2021-05-21,"Mahaska",32550,2418,2207,51,46,5,10972,2307,49,2021-05-21
"Marion",2021-05-21,"Marion",43936,3843,3505,76,65,11,16864,3639,58,2021-05-21
"Marshall",2021-05-21,"Marshall",85196,5214,4713,75,67,8,22443,4843,55,2021-05-21
"Mills",2021-05-21,"Mills",21830,1795,1578,23,20,3,7890,1627,26,2021-05-21
"Mitchell",2021-05-21,"Mitchell",18509,1376,1224,42,39,3,5652,1264,-2,2021-05-21
"Monona",2021-05-21,"Monona",18640,885,794,31,29,2,3931,827,2,2021-05-21
"Monroe",2021-05-21,"Monroe",10080,1000,919,29,22,7,3681,954,6,2021-05-21
"Montgomery",2021-05-21,"Montgomery",14781,1112,982,38,36,2,4454,1033,13,2021-05-21
"Muscatine",2021-05-21,"Muscatine",58320,5175,4588,101,92,9,22630,4837,148,2021-05-21
"O'Brien",2021-05-21,"O'Brien",26878,2149,1921,60,55,5,6915,1997,16,2021-05-21
"Osceola",2021-05-21,"Osceola",9410,815,760,16,13,3,2647,788,12,2021-05-21
"Page",2021-05-21,"Page",22071,1996,1888,22,20,2,6593,1929,19,2021-05-21
"Palo Alto",2021-05-21,"Palo Alto",19482,1193,1092,23,22,1,4681,1135,20,2021-05-21
"Pending Investigation",2021-05-21,"Pending Investigation",8258,989,923,0,0,0,4472,963,40,2021-05-21
"Plymouth",2021-05-21,"Plymouth",39657,4318,3913,80,72,8,13763,4015,22,2021-05-21
"Pocahontas",2021-05-21,"Pocahontas",13834,900,829,22,22,0,3565,856,5,2021-05-21
"Polk",2021-05-21,"Polk",721772,65170,55937,630,554,76,290215,57831,1264,2021-05-21
"Pottawattamie",2021-05-21,"Pottawattamie",124142,12287,10727,169,148,21,49528,11156,260,2021-05-21
"Poweshiek",2021-05-21,"Poweshiek",46884,1633,1508,35,32,3,9261,1553,10,2021-05-21
"Ringgold",2021-05-21,"Ringgold",10390,577,533,24,18,6,2490,558,1,2021-05-21
"Sac",2021-05-21,"Sac",21210,1390,1271,19,19,0,5583,1306,16,2021-05-21
"Scott",2021-05-21,"Scott",221810,21564,19132,243,219,24,91811,20136,761,2021-05-21
"Shelby",2021-05-21,"Shelby",17980,1371,1261,37,33,4,5750,1311,13,2021-05-21
"Sioux",2021-05-21,"Sioux",47452,5327,5018,74,71,3,16773,5150,58,2021-05-21
"Story",2021-05-21,"Story",167207,11413,10336,48,42,6,58368,10648,264,2021-05-21
"Tama",2021-05-21,"Tama",33555,2227,2004,71,67,4,8788,2101,26,2021-05-21
"Taylor",2021-05-21,"Taylor",9014,686,645,12,10,2,2628,662,5,2021-05-21
"Union",2021-05-21,"Union",17906,1366,1209,33,26,7,6826,1285,43,2021-05-21
"Van Buren",2021-05-21,"Van Buren",8803,585,540,18,15,3,2870,560,2,2021-05-21
"Wapello",2021-05-21,"Wapello",48692,4681,4137,122,118,4,19328,4318,59,2021-05-21
"Warren",2021-05-21,"Warren",80800,6293,5557,90,80,10,29431,5792,145,2021-05-21
"Washington",2021-05-21,"Washington",43108,2716,2459,51,47,4,12415,2544,34,2021-05-21
"Wayne",2021-05-21,"Wayne",7470,582,499,23,18,5,2626,540,18,2021-05-21
"Webster",2021-05-21,"Webster",70690,5414,4999,94,79,15,21987,5128,35,2021-05-21
"Winnebago",2021-05-21,"Winnebago",18300,1538,1353,31,26,5,6597,1428,44,2021-05-21
"Winneshiek",2021-05-21,"Winneshiek",41502,2049,1920,35,30,5,10769,1969,14,2021-05-21
"Woodbury",2021-05-21,"Woodbury",151517,16469,14792,228,209,19,62559,15167,147,2021-05-21
"Worth",2021-05-21,"Worth",13704,794,713,8,7,1,4025,750,29,2021-05-21
"Wright",2021-05-21,"Wright",21399,1922,1777,37,30,7,8137,1853,39,2021-05-21
"Total",2021-05-21,"Totals",4989980,400485,356999,6025,5330,695,1748007,370154,7130,2021-05-21
