"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Harrison","Harrison","3516","571","193","8","370","0.162400455062571",2020-10-19
"Henry","Henry","5924","975","655","5","315","0.164584740040513",2020-10-19
"Howard","Howard","2362","247","175","8","64","0.104572396274344",2020-10-19
"Humboldt","Humboldt","2636","283","214","3","66","0.107359635811836",2020-10-19
"Ida","Ida","1729","176","103","2","71","0.101792943898207",2020-10-19
"Iowa","Iowa","4548","375","191","6","178","0.0824538258575198",2020-10-19
"Jackson","Jackson","4663","527","313","3","211","0.113017370791336",2020-10-19
"Jasper","Jasper","9248","1019","756","34","229","0.11018598615917",2020-10-19
"Jefferson","Jefferson","3269","189","133","1","55","0.0578158458244111",2020-10-19
"Johnson","Johnson","44378","5624","4968","30","626","0.126729460543513",2020-10-19
"Jones","Jones","4620","406","249","3","154","0.0878787878787879",2020-10-19
"Keokuk","Keokuk","1938","138","99","1","38","0.0712074303405573",2020-10-19
"Kossuth","Kossuth","4109","421","235","0","186","0.102458018982721",2020-10-19
"Lee","Lee","8046","868","599","9","260","0.107879691772309",2020-10-19
"Linn","Linn","59346","5026","3763","123","1140","0.084689785326728",2020-10-19
"Louisa","Louisa","2978","490","409","15","66","0.1645399597045",2020-10-19
"Lucas","Lucas","1903","179","148","6","25","0.094062007356805",2020-10-19
"Lyon","Lyon","2393","511","263","7","241","0.213539490179691",2020-10-19
"Madison","Madison","4035","339","206","2","131","0.0840148698884758",2020-10-19
"Mahaska","Mahaska","5730","611","384","22","205","0.106631762652705",2020-10-19
"Marion","Marion","7922","922","839","10","73","0.116384751325423",2020-10-19
"Marshall","Marshall","12411","1923","1731","36","156","0.154943195552333",2020-10-19
"Mills","Mills","4354","335","173","1","161","0.0769407441433165",2020-10-19
"Mitchell","Mitchell","3077","229","183","0","46","0.0744231394215145",2020-10-19
"Monona","Monona","2173","227","151","1","75","0.104463874827428",2020-10-19
"Monroe","Monroe","1680","237","140","11","86","0.141071428571429",2020-10-19
"Montgomery","Montgomery","2209","154","125","5","24","0.069714803078316",2020-10-19
"Muscatine","Muscatine","11116","1323","1024","57","242","0.119017632241814",2020-10-19
"O'Brien","O'Brien","3554","576","312","10","254","0.162070906021384",2020-10-19
"Osceola","Osceola","1292","248","138","0","110","0.191950464396285",2020-10-19
"Page","Page","3309","345","254","0","91","0.104261106074343",2020-10-19
"Palo Alto","Palo Alto","2476","285","169","1","115","0.115105008077544",2020-10-19
"Pending Investigation","Pending Investigation","4860","32","0","0","32","0.0065843621399177",2020-10-19
"Plymouth","Plymouth","7768","1534","1046","24","464","0.197476828012358",2020-10-19
"Pocahontas","Pocahontas","1981","203","150","2","51","0.102473498233216",2020-10-19
"Polk","Polk","147668","17920","15165","281","2474","0.121353306064957",2020-10-19
"Pottawattamie","Pottawattamie","25153","2941","2150","44","747","0.116924422534091",2020-10-19
"Poweshiek","Poweshiek","4522","428","303","11","114","0.0946483856700575",2020-10-19
"Ringgold","Ringgold","1341","80","58","2","20","0.0596569724086503",2020-10-19
"Sac","Sac","3115","360","219","3","138","0.115569823434992",2020-10-19
"Scott","Scott","43681","4030","2807","33","1190","0.092259792587166",2020-10-19
"Shelby","Shelby","2771","341","298","1","42","0.123060267051606",2020-10-19
"Sioux","Sioux","9190","2286","1392","11","883","0.248748639825898",2020-10-19
"Story","Story","32498","3834","3300","17","517","0.117976490860976",2020-10-19
"Tama","Tama","5013","894","685","36","173","0.178336325553561",2020-10-19
"Taylor","Taylor","1469","220","132","2","86","0.149761742682097",2020-10-19
"Union","Union","3637","209","176","3","30","0.0574649436348639",2020-10-19
"Van Buren","Van Buren","1375","156","107","2","47","0.113454545454545",2020-10-19
"Wapello","Wapello","9230","1470","1339","62","69","0.159263271939328",2020-10-19
"Warren","Warren","14380","1143","933","6","204","0.0794853963838665",2020-10-19
"Washington","Washington","6011","606","440","11","155","0.100815172184329",2020-10-19
"Wayne","Wayne","1288","111","92","3","16","0.0861801242236025",2020-10-19
"Webster","Webster","13595","1666","1224","14","428","0.12254505332843",2020-10-19
"Winnebago","Winnebago","3412","425","272","16","137","0.124560375146542",2020-10-19
"Winneshiek","Winneshiek","5013","432","335","9","88","0.0861759425493716",2020-10-19
"Woodbury","Woodbury","36166","6795","5048","86","1661","0.187883647624841",2020-10-19
"Worth","Worth","1894","126","103","0","23","0.0665258711721225",2020-10-19
"Wright","Wright","4930","680","567","1","112","0.137931034482759",2020-10-19
"Total","Totals","901734","107562","82046","1532","23984","0.119283513763482",2020-10-19
