"","County","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"1","Adair",4807,1327,1150,44,133,0.276055752028292,2021-12-28
"2","Adams",2298,639,581,11,47,0.278067885117493,2021-12-28
"3","Allamakee",8453,2317,2049,57,211,0.274103868449071,2021-12-28
"4","Appanoose",8490,2284,2043,59,182,0.269022379269729,2021-12-28
"5","Audubon",3716,846,766,18,62,0.227664155005382,2021-12-28
"6","Benton",17683,4621,4107,63,451,0.261324435898886,2021-12-28
"7","Black Hawk",96689,24320,22120,399,1801,0.25152809523317,2021-12-28
"8","Boone",18720,4318,3938,44,336,0.230662393162393,2021-12-28
"9","Bremer",16555,4369,3973,74,322,0.263908184838417,2021-12-28
"10","Buchanan",13174,3515,3117,44,354,0.266813420373463,2021-12-28
"11","Buena Vista",19087,5164,4982,49,133,0.270550636558914,2021-12-28
"12","Butler",9561,2572,2334,48,190,0.269009517832863,2021-12-28
"13","Calhoun",6995,2099,1982,20,97,0.300071479628306,2021-12-28
"14","Carroll",14385,3904,3682,57,165,0.271393812999652,2021-12-28
"15","Cass",8659,2483,2303,72,108,0.286753666705162,2021-12-28
"16","Cedar",12560,2990,2677,27,286,0.238057324840764,2021-12-28
"17","Cerro Gordo",33805,8837,8163,137,537,0.261411033870729,2021-12-28
"18","Cherokee",7926,2320,2127,50,143,0.292707544789301,2021-12-28
"19","Chickasaw",7577,2074,1848,24,202,0.273723109410057,2021-12-28
"20","Clarke",6837,1781,1608,31,142,0.260494368875238,2021-12-28
"21","Clay",11019,3120,2947,38,135,0.283147291042744,2021-12-28
"22","Clayton",10202,2777,2512,64,201,0.272201529111939,2021-12-28
"23","Clinton",32303,9000,8092,121,787,0.27861189363217,2021-12-28
"24","Crawford",11242,3727,3537,49,141,0.331524639743818,2021-12-28
"25","Dallas",74698,16903,15561,120,1222,0.226284505609253,2021-12-28
"26","Davis",4856,1359,1243,26,90,0.279859967051071,2021-12-28
"27","Decatur",4899,1153,1049,17,87,0.235354153908961,2021-12-28
"28","Delaware",11017,3301,2994,61,246,0.299627847871471,2021-12-28
"29","Des Moines",28485,7459,7076,110,273,0.261857117781288,2021-12-28
"30","Dickinson",13113,3378,3132,60,186,0.257606954930222,2021-12-28
"31","Dubuque",75929,20629,18917,263,1449,0.271688024338527,2021-12-28
"32","Emmet",6721,1940,1753,47,140,0.288647522690076,2021-12-28
"33","Fayette",12724,3150,2852,57,241,0.247563659226658,2021-12-28
"34","Floyd",10748,2784,2591,54,139,0.259024934871604,2021-12-28
"35","Franklin",7530,2001,1858,35,108,0.265737051792829,2021-12-28
"36","Fremont",3920,1063,989,17,57,0.271173469387755,2021-12-28
"37","Greene",5701,1354,1274,18,62,0.23750219259779,2021-12-28
"38","Grundy",7731,2005,1836,37,132,0.259345492174363,2021-12-28
"39","Guthrie",8035,1829,1688,40,101,0.227629122588675,2021-12-28
"40","Hamilton",10455,2771,2574,60,137,0.265040650406504,2021-12-28
"41","Hancock",8164,2386,2202,42,142,0.292258696717295,2021-12-28
"42","Hardin",11953,3157,2860,55,242,0.264117794695892,2021-12-28
"43","Harrison",8680,2671,2367,83,221,0.307718894009217,2021-12-28
"44","Henry",15383,4471,4239,57,175,0.290645517779367,2021-12-28
"45","Howard",6168,1659,1503,24,132,0.268968871595331,2021-12-28
"46","Humboldt",6450,2107,1841,33,233,0.326666666666667,2021-12-28
"47","Ida",4587,1434,1320,42,72,0.312622629169392,2021-12-28
"48","Iowa",11218,2586,2333,36,217,0.230522374754858,2021-12-28
"49","Jackson",12771,3697,3243,52,402,0.289483987158406,2021-12-28
"50","Jasper",25435,6842,6248,91,503,0.268999410261451,2021-12-28
"51","Jefferson",12324,2549,2273,44,232,0.206832197338526,2021-12-28
"52","Johnson",114157,22283,20042,116,2125,0.195196089595907,2021-12-28
"53","Jones",13689,4442,4108,67,267,0.324494119365914,2021-12-28
"54","Keokuk",6324,1635,1498,42,95,0.25853889943074,2021-12-28
"55","Kossuth",10593,3225,2880,80,265,0.304446332483716,2021-12-28
"56","Lee",22725,6381,5927,109,345,0.280792079207921,2021-12-28
"57","Linn",164414,37058,32613,447,3998,0.225394431131169,2021-12-28
"58","Louisa",7570,1986,1757,54,175,0.262351387054161,2021-12-28
"59","Lucas",5449,1367,1245,29,93,0.250871719581575,2021-12-28
"60","Lyon",6576,2229,2064,44,121,0.338959854014599,2021-12-28
"61","Madison",10690,2550,2360,25,165,0.238540692235734,2021-12-28
"62","Mahaska",14917,4022,3666,69,287,0.269625259770731,2021-12-28
"63","Marion",22660,6089,5624,103,362,0.268711385701677,2021-12-28
"64","Marshall",28688,7135,6692,94,349,0.248710262130508,2021-12-28
"65","Mills",10052,2494,2249,30,215,0.248109828889773,2021-12-28
"66","Mitchell",7127,1978,1829,47,102,0.277536130209064,2021-12-28
"67","Monona",4874,1335,1232,41,62,0.273902338941321,2021-12-28
"68","Monroe",4871,1541,1412,43,86,0.316362143297064,2021-12-28
"69","Montgomery",6047,1713,1605,48,60,0.283280965768149,2021-12-28
"70","Muscatine",29378,7269,6647,119,503,0.247430049697052,2021-12-28
"71","O'Brien",8604,2687,2414,67,206,0.312296606229661,2021-12-28
"72","Osceola",3357,1124,1045,18,61,0.334822758415252,2021-12-28
"73","Page",8819,2887,2745,39,103,0.327361378841138,2021-12-28
"74","Palo Alto",5880,1633,1492,32,109,0.277721088435374,2021-12-28
"75","Pending Investigation",4167,51,26,0,25,0.0122390208783297,2021-12-28
"76","Plymouth",16435,5193,4863,90,240,0.315972010952236,2021-12-28
"77","Pocahontas",4512,1293,1199,25,69,0.28656914893617,2021-12-28
"78","Polk",381225,88873,81469,857,6547,0.233124795068529,2021-12-28
"79","Pottawattamie",64439,17651,16144,249,1258,0.273917968931858,2021-12-28
"80","Poweshiek",12437,2693,2392,47,254,0.216531317841923,2021-12-28
"81","Ringgold",3189,867,778,31,58,0.271872060206961,2021-12-28
"82","Sac",6910,1866,1739,28,99,0.270043415340087,2021-12-28
"83","Scott",120267,30754,27182,310,3262,0.255714368862614,2021-12-28
"84","Shelby",7404,2173,1973,44,156,0.293490005402485,2021-12-28
"85","Sioux",20962,6515,6165,78,272,0.310800496135865,2021-12-28
"86","Story",71893,14761,13985,64,712,0.205319015759532,2021-12-28
"87","Tama",11117,3064,2764,80,220,0.275613924619951,2021-12-28
"88","Taylor",3502,1072,1007,20,45,0.306110793832096,2021-12-28
"89","Union",8849,2203,1964,44,195,0.248954684145101,2021-12-28
"90","Van Buren",3991,1074,946,24,104,0.26910548734653,2021-12-28
"91","Wapello",25818,7103,6457,157,489,0.275118134634751,2021-12-28
"92","Warren",38273,9366,8584,112,670,0.244715595850861,2021-12-28
"93","Washington",17803,4297,3905,68,324,0.241363815087345,2021-12-28
"94","Wayne",3678,973,847,26,100,0.264545948885264,2021-12-28
"95","Webster",27922,8075,7359,128,588,0.289198481484134,2021-12-28
"96","Winnebago",8639,2429,2223,41,165,0.281166801713161,2021-12-28
"97","Winneshiek",13841,3014,2663,45,306,0.217758832454302,2021-12-28
"98","Woodbury",78236,21804,20585,282,937,0.278695229817475,2021-12-28
"99","Worth",5327,1324,1239,10,75,0.248545147362493,2021-12-28
"100","Wright",10129,2920,2659,54,207,0.288281172869977,2021-12-28
"101","Totals",2280864,574513,524717,7858,41938,0.251883935210517,2021-12-28
