"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Adair","Adair","2136","232","84","1","147","0.108614232209738",2020-11-03
"Adams","Adams","873","89","54","1","34","0.101947308132875",2020-11-03
"Allamakee","Allamakee","3504","443","273","9","161","0.126426940639269",2020-11-03
"Appanoose","Appanoose","3340","296","164","3","129","0.088622754491018",2020-11-03
"Audubon","Audubon","1530","202","106","1","95","0.13202614379085",2020-11-03
"Benton","Benton","7271","746","372","4","370","0.102599367349746",2020-11-03
"Black Hawk","Black Hawk","42922","6541","4624","104","1813","0.152392712361959",2020-11-03
"Boone","Boone","7834","810","574","10","226","0.103395455705897",2020-11-03
"Bremer","Bremer","6626","833","532","9","292","0.125716872924842",2020-11-03
"Buchanan","Buchanan","5599","565","324","5","236","0.100910876942311",2020-11-03
"Buena Vista","Buena Vista","10512","2363","2078","12","273","0.224790715372907",2020-11-03
"Butler","Butler","4097","455","371","3","81","0.111056870881133",2020-11-03
"Calhoun","Calhoun","3220","367","280","4","83","0.113975155279503",2020-11-03
"Carroll","Carroll","7352","1279","786","13","480","0.173966267682263",2020-11-03
"Cass","Cass","3776","504","322","5","177","0.133474576271186",2020-11-03
"Cedar","Cedar","5195","557","282","8","267","0.107218479307026",2020-11-03
"Cerro Gordo","Cerro Gordo","14066","1661","1120","27","514","0.118086165221101",2020-11-03
"Cherokee","Cherokee","3463","457","310","3","144","0.131966503032053",2020-11-03
"Chickasaw","Chickasaw","3106","413","371","1","41","0.132968448164842",2020-11-03
"Clarke","Clarke","2844","371","270","3","98","0.130450070323488",2020-11-03
"Clay","Clay","4839","602","394","4","204","0.124405868981194",2020-11-03
"Clayton","Clayton","4136","581","365","3","213","0.140473887814313",2020-11-03
"Clinton","Clinton","12449","1690","1208","29","453","0.135753875813318",2020-11-03
"Crawford","Crawford","6187","1436","1162","15","259","0.232099563601099",2020-11-03
"Dallas","Dallas","31491","3809","2926","49","834","0.120955193547363",2020-11-03
"Davis","Davis","1706","218","135","4","79","0.12778429073857",2020-11-03
"Decatur","Decatur","2021","183","83","0","100","0.0905492330529441",2020-11-03
"Delaware","Delaware","4953","901","546","16","339","0.181909953563497",2020-11-03
"Des Moines","Des Moines","12372","1648","931","12","705","0.1332040090527",2020-11-03
"Dickinson","Dickinson","6472","853","593","9","251","0.131798516687268",2020-11-03
"Dubuque","Dubuque","37283","5949","3847","62","2040","0.15956333985999",2020-11-03
"Emmet","Emmet","2930","477","326","21","130","0.162798634812287",2020-11-03
"Fayette","Fayette","5171","473","265","4","204","0.0914716689228389",2020-11-03
"Floyd","Floyd","4606","491","423","11","57","0.106600086843248",2020-11-03
"Franklin","Franklin","2975","417","352","18","47","0.140168067226891",2020-11-03
