"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Dallas",2021-04-18,"Dallas",124587,12192,10405,96,84,12,54566,10884,383,2021-04-18
"Davis",2021-04-18,"Davis",10748,869,753,24,23,1,3479,799,22,2021-04-18
"Decatur",2021-04-18,"Decatur",10256,602,575,9,9,0,3565,589,5,2021-04-18
"Delaware",2021-04-18,"Delaware",27461,2071,1856,39,35,4,8098,2025,130,2021-04-18
"Des Moines",2021-04-18,"Des Moines",54551,4755,4277,65,54,11,21248,4407,65,2021-04-18
"Dickinson",2021-04-18,"Dickinson",26074,2602,2124,43,37,6,10547,2412,245,2021-04-18
"Dubuque",2021-04-18,"Dubuque",184584,14404,12353,202,188,14,57470,13127,572,2021-04-18
"Emmet",2021-04-18,"Emmet",16621,1360,1139,40,38,2,5154,1284,105,2021-04-18
"Fayette",2021-04-18,"Fayette",35095,1909,1771,41,36,5,9353,1829,17,2021-04-18
"Floyd",2021-04-18,"Floyd",24811,1726,1469,42,32,10,7735,1552,41,2021-04-18
"Franklin",2021-04-18,"Franklin",19092,1225,1081,21,19,2,5309,1125,23,2021-04-18
"Fremont",2021-04-18,"Fremont",7152,647,566,9,7,2,2678,612,37,2021-04-18
"Greene",2021-04-18,"Greene",14567,815,740,10,10,0,4148,765,15,2021-04-18
"Grundy",2021-04-18,"Grundy",18888,1431,1300,32,27,5,5811,1350,18,2021-04-18
"Guthrie",2021-04-18,"Guthrie",18081,1259,1102,29,24,5,5729,1178,47,2021-04-18
"Hamilton",2021-04-18,"Hamilton",22913,1968,1710,49,45,4,7578,1780,21,2021-04-18
"Hancock",2021-04-18,"Hancock",20752,1533,1361,34,27,7,6030,1433,38,2021-04-18
"Hardin",2021-04-18,"Hardin",33823,1925,1701,42,34,8,8492,1795,52,2021-04-18
"Harrison",2021-04-18,"Harrison",20793,1894,1631,73,69,4,6495,1756,52,2021-04-18
"Henry",2021-04-18,"Henry",35348,3005,2783,37,36,1,11020,2859,39,2021-04-18
"Howard",2021-04-18,"Howard",16492,1073,992,22,18,4,4641,1028,14,2021-04-18
"Humboldt",2021-04-18,"Humboldt",15145,1230,1133,26,23,3,4757,1182,23,2021-04-18
"Ida",2021-04-18,"Ida",12252,1005,826,33,31,2,3368,895,36,2021-04-18
"Iowa",2021-04-18,"Iowa",29048,1518,1407,24,22,2,8184,1453,22,2021-04-18
"Jackson",2021-04-18,"Jackson",25082,2308,2087,42,39,3,9197,2178,49,2021-04-18
"Jasper",2021-04-18,"Jasper",50307,4408,3904,70,65,5,18357,4076,102,2021-04-18
"Jefferson",2021-04-18,"Jefferson",19996,1421,1271,35,29,6,7718,1305,-1,2021-04-18
"Johnson",2021-04-18,"Johnson",205026,14881,13235,81,76,5,80728,14017,701,2021-04-18
"Jones",2021-04-18,"Jones",25434,3046,2825,55,51,4,10025,2930,50,2021-04-18
"Keokuk",2021-04-18,"Keokuk",15234,1014,906,30,30,0,4262,944,8,2021-04-18
"Kossuth",2021-04-18,"Kossuth",25644,2244,1981,63,55,8,7993,2125,81,2021-04-18
"Lee",2021-04-18,"Lee",52591,3917,3584,55,42,13,15982,3681,42,2021-04-18
"Linn",2021-04-18,"Linn",282503,21630,19364,330,294,36,117975,20270,576,2021-04-18
"Louisa",2021-04-18,"Louisa",16895,1336,1197,49,42,7,5443,1265,19,2021-04-18
"Lucas",2021-04-18,"Lucas",9133,777,723,23,18,5,3842,749,3,2021-04-18
"Lyon",2021-04-18,"Lyon",15631,1551,1446,41,37,4,4672,1545,58,2021-04-18
"Madison",2021-04-18,"Madison",20096,1677,1470,19,15,4,7795,1537,48,2021-04-18
"Mahaska",2021-04-18,"Mahaska",30159,2358,2127,50,45,5,10497,2244,67,2021-04-18
"Marion",2021-04-18,"Marion",41392,3742,3424,75,64,11,16172,3544,45,2021-04-18
"Marshall",2021-04-18,"Marshall",80496,5132,4641,74,66,8,21543,4769,54,2021-04-18
"Mills",2021-04-18,"Mills",21012,1752,1517,20,17,3,7705,1583,46,2021-04-18
"Mitchell",2021-04-18,"Mitchell",17504,1363,1201,41,38,3,5504,1252,10,2021-04-18
"Monona",2021-04-18,"Monona",17747,867,759,30,28,2,3794,809,20,2021-04-18
"Monroe",2021-04-18,"Monroe",9519,984,885,28,21,7,3523,936,23,2021-04-18
"Montgomery",2021-04-18,"Montgomery",14042,1083,941,37,35,2,4307,1002,24,2021-04-18
"Muscatine",2021-04-18,"Muscatine",53840,4923,4277,96,87,9,21661,4589,216,2021-04-18
"O'Brien",2021-04-18,"O'Brien",25365,2119,1831,60,55,5,6715,1964,73,2021-04-18
"Osceola",2021-04-18,"Osceola",8569,781,678,16,13,3,2506,751,57,2021-04-18
"Page",2021-04-18,"Page",20829,1967,1810,21,19,2,6405,1903,72,2021-04-18
"Palo Alto",2021-04-18,"Palo Alto",18269,1166,1017,22,21,1,4521,1106,67,2021-04-18
"Pending Investigation",2021-04-18,"Pending Investigation",10865,1031,935,0,0,0,5658,1002,67,2021-04-18
"Plymouth",2021-04-18,"Plymouth",37447,4266,3706,79,71,8,13374,3969,184,2021-04-18
"Pocahontas",2021-04-18,"Pocahontas",12567,882,806,21,21,0,3447,834,7,2021-04-18
"Polk",2021-04-18,"Polk",672858,63087,53016,604,536,68,277785,55892,2272,2021-04-18
"Pottawattamie",2021-04-18,"Pottawattamie",116487,11824,9966,162,143,19,47737,10713,585,2021-04-18
"Poweshiek",2021-04-18,"Poweshiek",41976,1600,1483,33,30,3,8962,1525,9,2021-04-18
"Ringgold",2021-04-18,"Ringgold",9513,554,502,23,18,5,2402,536,11,2021-04-18
"Sac",2021-04-18,"Sac",19425,1351,1202,19,19,0,5389,1270,49,2021-04-18
"Scott",2021-04-18,"Scott",203710,20468,17401,234,214,20,87145,19017,1382,2021-04-18
"Shelby",2021-04-18,"Shelby",16670,1345,1178,37,33,4,5504,1275,60,2021-04-18
"Sioux",2021-04-18,"Sioux",43877,5233,4826,73,70,3,16148,5055,156,2021-04-18
"Story",2021-04-18,"Story",158452,11054,9790,47,41,6,56360,10298,461,2021-04-18
"Tama",2021-04-18,"Tama",32051,2189,1975,71,67,4,8493,2066,20,2021-04-18
"Taylor",2021-04-18,"Taylor",8402,677,633,12,10,2,2518,651,6,2021-04-18
"Union",2021-04-18,"Union",16756,1324,1182,32,26,6,6540,1240,26,2021-04-18
"Van Buren",2021-04-18,"Van Buren",8226,581,523,18,15,3,2761,555,14,2021-04-18
"Wapello",2021-04-18,"Wapello",46051,4609,4066,120,116,4,18576,4251,65,2021-04-18
"Warren",2021-04-18,"Warren",74565,6041,5214,86,76,10,28163,5544,244,2021-04-18
"Washington",2021-04-18,"Washington",40147,2664,2375,50,46,4,11949,2493,68,2021-04-18
"Wayne",2021-04-18,"Wayne",6664,562,482,23,18,5,2478,521,16,2021-04-18
"Webster",2021-04-18,"Webster",67188,5360,4924,91,77,14,21404,5077,62,2021-04-18
"Winnebago",2021-04-18,"Winnebago",17047,1465,1301,31,26,5,6295,1358,26,2021-04-18
"Winneshiek",2021-04-18,"Winneshiek",38339,2022,1837,33,28,5,10375,1940,70,2021-04-18
"Woodbury",2021-04-18,"Woodbury",142501,16176,14069,221,203,18,60382,14878,588,2021-04-18
"Worth",2021-04-18,"Worth",12772,748,672,8,7,1,3823,708,28,2021-04-18
"Wright",2021-04-18,"Wright",20320,1871,1728,35,28,7,7872,1800,37,2021-04-18
"Total",2021-04-18,"Totals",4665185,389172,340679,5881,5227,654,1678559,359260,12700,2021-04-18
