"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Greene",2021-05-25,"Greene",15504,826,760,10,10,0,4321,777,7,2021-05-25
"Grundy",2021-05-25,"Grundy",19919,1446,1326,33,27,6,6036,1366,7,2021-05-25
"Guthrie",2021-05-25,"Guthrie",19366,1305,1177,31,25,6,6032,1223,15,2021-05-25
"Hamilton",2021-05-25,"Hamilton",24124,1994,1746,50,45,5,7892,1804,8,2021-05-25
"Hancock",2021-05-25,"Hancock",22511,1594,1420,34,27,7,6410,1496,42,2021-05-25
"Hardin",2021-05-25,"Hardin",36836,1998,1791,44,34,10,8914,1865,30,2021-05-25
"Harrison",2021-05-25,"Harrison",22089,1934,1709,73,69,4,6710,1797,15,2021-05-25
"Henry",2021-05-25,"Henry",37718,3083,2852,37,36,1,11517,2935,46,2021-05-25
"Howard",2021-05-25,"Howard",17442,1093,1019,22,18,4,4806,1047,6,2021-05-25
"Humboldt",2021-05-25,"Humboldt",15926,1243,1158,26,23,3,4901,1194,10,2021-05-25
"Ida",2021-05-25,"Ida",12969,1020,864,35,32,3,3487,907,8,2021-05-25
"Iowa",2021-05-25,"Iowa",30804,1559,1453,24,22,2,8545,1492,15,2021-05-25
"Jackson",2021-05-25,"Jackson",26927,2371,2162,42,39,3,9651,2236,32,2021-05-25
"Jasper",2021-05-25,"Jasper",54194,4548,4076,72,66,6,19220,4202,54,2021-05-25
"Jefferson",2021-05-25,"Jefferson",21539,1445,1297,35,29,6,8167,1329,-3,2021-05-25
"Johnson",2021-05-25,"Johnson",219908,15404,14174,84,77,7,84724,14533,275,2021-05-25
"Jones",2021-05-25,"Jones",27841,3124,2894,57,51,6,10570,2996,45,2021-05-25
"Keokuk",2021-05-25,"Keokuk",16266,1029,922,31,31,0,4467,961,8,2021-05-25
"Kossuth",2021-05-25,"Kossuth",27213,2279,2088,65,56,9,8282,2157,4,2021-05-25
"Lee",2021-05-25,"Lee",56207,4029,3663,55,42,13,16677,3777,59,2021-05-25
"Linn",2021-05-25,"Linn",305153,22393,20193,336,300,36,123902,20994,465,2021-05-25
"Louisa",2021-05-25,"Louisa",18049,1352,1231,49,42,7,5676,1287,7,2021-05-25
"Lucas",2021-05-25,"Lucas",9825,804,743,23,18,5,4046,776,10,2021-05-25
"Lyon",2021-05-25,"Lyon",17172,1593,1527,41,37,4,4955,1585,17,2021-05-25
"Madison",2021-05-25,"Madison",21859,1779,1555,19,15,4,8217,1632,58,2021-05-25
"Mahaska",2021-05-25,"Mahaska",32685,2424,2209,51,46,5,11003,2312,52,2021-05-25
"Marion",2021-05-25,"Marion",44194,3843,3520,76,65,11,16895,3639,43,2021-05-25
"Marshall",2021-05-25,"Marshall",85442,5220,4724,76,68,8,22503,4850,50,2021-05-25
"Mills",2021-05-25,"Mills",21906,1795,1584,23,20,3,7904,1628,21,2021-05-25
"Mitchell",2021-05-25,"Mitchell",18614,1377,1225,42,39,3,5662,1264,-3,2021-05-25
"Monona",2021-05-25,"Monona",18671,885,794,31,29,2,3938,827,2,2021-05-25
"Monroe",2021-05-25,"Monroe",10110,1001,921,29,22,7,3688,956,6,2021-05-25
"Montgomery",2021-05-25,"Montgomery",14834,1112,987,38,36,2,4459,1034,9,2021-05-25
"Muscatine",2021-05-25,"Muscatine",58512,5184,4603,103,94,9,22702,4845,139,2021-05-25
"O'Brien",2021-05-25,"O'Brien",26964,2151,1926,60,55,5,6927,1998,12,2021-05-25
"Osceola",2021-05-25,"Osceola",9473,818,761,16,13,3,2657,788,11,2021-05-25
"Page",2021-05-25,"Page",22156,2001,1890,22,20,2,6598,1929,17,2021-05-25
"Palo Alto",2021-05-25,"Palo Alto",19524,1193,1094,23,22,1,4690,1135,18,2021-05-25
"Pending Investigation",2021-05-25,"Pending Investigation",8145,992,928,0,0,0,4330,960,32,2021-05-25
"Plymouth",2021-05-25,"Plymouth",39785,4322,3913,80,72,8,13784,4017,24,2021-05-25
"Pocahontas",2021-05-25,"Pocahontas",13918,902,834,22,22,0,3575,856,0,2021-05-25
"Polk",2021-05-25,"Polk",725898,65246,56178,631,554,77,291039,57908,1099,2021-05-25
"Pottawattamie",2021-05-25,"Pottawattamie",124569,12293,10787,170,148,22,49647,11169,212,2021-05-25
"Poweshiek",2021-05-25,"Poweshiek",47200,1636,1510,35,32,3,9274,1557,12,2021-05-25
"Ringgold",2021-05-25,"Ringgold",10408,578,533,24,18,6,2496,558,1,2021-05-25
"Sac",2021-05-25,"Sac",21419,1389,1275,19,19,0,5595,1306,12,2021-05-25
"Scott",2021-05-25,"Scott",223131,21609,19260,243,219,24,92089,20162,659,2021-05-25
"Shelby",2021-05-25,"Shelby",18025,1371,1260,37,33,4,5758,1310,13,2021-05-25
"Sioux",2021-05-25,"Sioux",47595,5334,5022,74,71,3,16814,5153,57,2021-05-25
"Story",2021-05-25,"Story",167637,11434,10385,48,42,6,58476,10668,235,2021-05-25
"Tama",2021-05-25,"Tama",33659,2232,2009,71,67,4,8809,2105,25,2021-05-25
"Taylor",2021-05-25,"Taylor",9118,687,645,12,10,2,2638,662,5,2021-05-25
"Union",2021-05-25,"Union",17980,1369,1214,33,26,7,6846,1287,40,2021-05-25
"Van Buren",2021-05-25,"Van Buren",8845,587,541,18,15,3,2880,561,2,2021-05-25
"Wapello",2021-05-25,"Wapello",48996,4681,4142,122,118,4,19378,4319,55,2021-05-25
"Warren",2021-05-25,"Warren",81211,6304,5589,90,80,10,29518,5798,119,2021-05-25
"Washington",2021-05-25,"Washington",43328,2722,2467,51,47,4,12455,2549,31,2021-05-25
"Wayne",2021-05-25,"Wayne",7520,585,502,23,18,5,2635,543,18,2021-05-25
"Webster",2021-05-25,"Webster",71005,5414,5004,94,79,15,22018,5130,32,2021-05-25
"Winnebago",2021-05-25,"Winnebago",18418,1540,1362,31,26,5,6610,1429,36,2021-05-25
"Winneshiek",2021-05-25,"Winneshiek",41579,2050,1926,35,30,5,10788,1971,10,2021-05-25
"Woodbury",2021-05-25,"Woodbury",152067,16488,14817,228,209,19,62676,15179,134,2021-05-25
"Worth",2021-05-25,"Worth",13808,796,724,8,7,1,4038,752,20,2021-05-25
"Wright",2021-05-25,"Wright",21456,1921,1784,37,30,7,8147,1853,32,2021-05-25
"Total",2021-05-25,"Totals",5012777,401064,358297,6034,5336,698,1752259,370615,6284,2021-05-25
