"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Adair","Adair","1357","53","37","1","15","0.0390567428150332",2020-09-10
"Adams","Adams","545","23","21","0","2","0.0422018348623853",2020-09-10
"Allamakee","Allamakee","2550","204","157","5","42","0.08",2020-09-10
"Appanoose","Appanoose","2186","103","83","3","17","0.0471180237877402",2020-09-10
"Audubon","Audubon","920","41","29","1","11","0.0445652173913043",2020-09-10
"Benton","Benton","4385","228","162","1","65","0.0519954389965792",2020-09-10
"Black Hawk","Black Hawk","31106","4078","3173","81","824","0.131100109303671",2020-09-10
"Boone","Boone","5230","391","278","5","108","0.0747609942638623",2020-09-10
"Bremer","Bremer","4553","400","234","7","159","0.0878541620909291",2020-09-10
"Buchanan","Buchanan","3774","199","139","1","59","0.0527291997880233",2020-09-10
"Buena Vista","Buena Vista","8616","1865","1788","12","65","0.216457753017642",2020-09-10
"Butler","Butler","2899","233","207","2","24","0.0803725422559503",2020-09-10
"Calhoun","Calhoun","2133","141","99","2","40","0.0661040787623066",2020-09-10
"Carroll","Carroll","4815","501","232","5","264","0.10404984423676",2020-09-10
"Cass","Cass","2174","118","109","2","7","0.0542778288868445",2020-09-10
"Cedar","Cedar","3236","187","134","1","52","0.05778739184178",2020-09-10
"Cerro Gordo","Cerro Gordo","10227","911","640","21","250","0.089077930967048",2020-09-10
"Cherokee","Cherokee","2207","152","130","2","20","0.0688717716357046",2020-09-10
"Chickasaw","Chickasaw","2178","156","83","0","73","0.0716253443526171",2020-09-10
"Clarke","Clarke","2000","248","205","3","40","0.124",2020-09-10
"Clay","Clay","3223","246","211","3","32","0.0763264039714552",2020-09-10
"Clayton","Clayton","2892","202","171","3","28","0.0698478561549101",2020-09-10
"Clinton","Clinton","8508","949","454","15","480","0.111542078044194",2020-09-10
"Crawford","Crawford","4428","877","743","3","131","0.198057813911472",2020-09-10
"Dallas","Dallas","22599","2516","1939","38","539","0.111332359838931",2020-09-10
"Davis","Davis","1105","101","63","4","34","0.0914027149321267",2020-09-10
"Decatur","Decatur","1274","51","27","0","24","0.0400313971742543",2020-09-10
"Delaware","Delaware","3348","267","224","3","40","0.0797491039426523",2020-09-10
"Des Moines","Des Moines","7639","653","221","6","426","0.0854823929833748",2020-09-10
"Dickinson","Dickinson","4643","444","379","6","59","0.0956278268360974",2020-09-10
"Dubuque","Dubuque","25884","2266","1742","37","487","0.0875444289908824",2020-09-10
"Emmet","Emmet","1923","232","192","9","31","0.120644825793032",2020-09-10
"Fayette","Fayette","3488","164","96","1","67","0.0470183486238532",2020-09-10
"Floyd","Floyd","3432","246","197","3","46","0.0716783216783217",2020-09-10
"Franklin","Franklin","2287","314","268","17","29","0.137297770004373",2020-09-10
"Fremont","Fremont","923","63","44","0","19","0.0682556879739978",2020-09-10
"Greene","Greene","1606","68","42","0","26","0.0423412204234122",2020-09-10
"Grundy","Grundy","2394","148","88","2","58","0.0618212197159566",2020-09-10
"Guthrie","Guthrie","2280","185","144","5","36","0.081140350877193",2020-09-10
"Hamilton","Hamilton","3319","298","244","2","52","0.0897860801446219",2020-09-10
"Hancock","Hancock","2295","164","148","2","14","0.0714596949891068",2020-09-10
"Hardin","Hardin","3222","253","187","1","65","0.0785226567349472",2020-09-10
"Harrison","Harrison","2150","157","139","2","16","0.0730232558139535",2020-09-10
"Henry","Henry","4354","448","145","4","299","0.102893890675241",2020-09-10
"Howard","Howard","1720","160","74","3","83","0.0930232558139535",2020-09-10
"Humboldt","Humboldt","1939","160","99","2","59","0.0825167612171222",2020-09-10
"Ida","Ida","1246","57","33","0","24","0.0457463884430177",2020-09-10
"Iowa","Iowa","3325","145","98","1","46","0.043609022556391",2020-09-10
"Jackson","Jackson","3388","246","165","2","79","0.0726092089728453",2020-09-10
"Jasper","Jasper","6654","654","468","31","155","0.0982867448151488",2020-09-10
"Jefferson","Jefferson","2491","123","91","1","31","0.0493777599357688",2020-09-10
"Johnson","Johnson","35286","4678","2152","26","2500","0.132573825313155",2020-09-10
"Jones","Jones","3323","199","144","3","52","0.0598856455010533",2020-09-10
"Keokuk","Keokuk","1416","78","40","1","37","0.0550847457627119",2020-09-10
"Kossuth","Kossuth","2773","143","102","0","41","0.0515686981608366",2020-09-10
"Lee","Lee","5378","528","138","6","384","0.0981777612495351",2020-09-10
"Linn","Linn","44286","3333","2635","98","600","0.0752608047690015",2020-09-10
"Louisa","Louisa","2223","401","363","14","24","0.180386864597391",2020-09-10
"Lucas","Lucas","1326","112","68","6","38","0.0844645550527904",2020-09-10
"Lyon","Lyon","1410","173","145","3","25","0.122695035460993",2020-09-10
"Madison","Madison","3028","174","142","2","30","0.0574636723910172",2020-09-10
"Mahaska","Mahaska","4112","272","173","18","81","0.066147859922179",2020-09-10
"Marion","Marion","5938","611","325","3","283","0.102896598181206",2020-09-10
"Marshall","Marshall","10028","1726","1456","32","238","0.172118069405664",2020-09-10
"Mills","Mills","3269","139","94","1","44","0.0425206485163659",2020-09-10
"Mitchell","Mitchell","2428","146","80","0","66","0.0601317957166392",2020-09-10
"Monona","Monona","1481","111","93","1","17","0.074949358541526",2020-09-10
"Monroe","Monroe","1190","124","72","8","44","0.104201680672269",2020-09-10
"Montgomery","Montgomery","1660","83","76","5","2","0.05",2020-09-10
"Muscatine","Muscatine","8485","1016","834","52","130","0.119740718915734",2020-09-10
"O'Brien","O'Brien","2503","234","145","8","81","0.093487814622453",2020-09-10
"Osceola","Osceola","788","101","88","0","13","0.128172588832487",2020-09-10
"Page","Page","2370","126","116","0","10","0.0531645569620253",2020-09-10
"Palo Alto","Palo Alto","1857","131","97","0","34","0.0705438879913839",2020-09-10
"Pending Investigation","Pending Investigation","1107","8","0","0","8","0.00722673893405601",2020-09-10
"Plymouth","Plymouth","5606","874","475","20","379","0.155904388155548",2020-09-10
"Pocahontas","Pocahontas","1489","140","114","2","24","0.094022834116857",2020-09-10
"Polk","Polk","117035","14237","10650","248","3339","0.121647370444739",2020-09-10
"Pottawattamie","Pottawattamie","18745","1736","1504","35","197","0.0926113630301414",2020-09-10
"Poweshiek","Poweshiek","3045","207","170","8","29","0.0679802955665025",2020-09-10
"Ringgold","Ringgold","981","34","28","2","4","0.0346585117227319",2020-09-10
"Sac","Sac","2193","129","88","0","41","0.0588235294117647",2020-09-10
"Scott","Scott","32296","2414","1819","24","571","0.0747460985880604",2020-09-10
"Shelby","Shelby","2065","229","213","1","15","0.11089588377724",2020-09-10
"Sioux","Sioux","6032","1018","671","3","344","0.168766578249337",2020-09-10
"Story","Story","27074","3001","1327","16","1658","0.110844352515328",2020-09-10
"Tama","Tama","4021","660","535","30","95","0.164138274061179",2020-09-10
"Taylor","Taylor","1084","114","106","1","7","0.105166051660517",2020-09-10
"Union","Union","2706","96","80","3","13","0.0354767184035477",2020-09-10
"Van Buren","Van Buren","1054","108","38","1","69","0.10246679316888",2020-09-10
"Wapello","Wapello","7331","1149","990","56","103","0.156731687355068",2020-09-10
"Warren","Warren","11007","871","588","6","277","0.0791314617970383",2020-09-10
"Washington","Washington","4148","378","313","11","54","0.0911282545805207",2020-09-10
"Wayne","Wayne","918","69","43","2","24","0.0751633986928105",2020-09-10
"Webster","Webster","10865","1098","687","13","398","0.10105844454671",2020-09-10
"Winnebago","Winnebago","2587","180","104","10","66","0.0695786625434867",2020-09-10
"Winneshiek","Winneshiek","3423","249","137","5","107","0.0727432077125329",2020-09-10
"Woodbury","Woodbury","26073","4386","3744","58","584","0.168219997698769",2020-09-10
"Worth","Worth","1438","90","72","0","18","0.062586926286509",2020-09-10
"Wright","Wright","3955","528","471","1","56","0.133501896333755",2020-09-10
"Total","Totals","681906","71731","51621","1204","18906","0.105191917947635",2020-09-10
