"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Adair","Adair","2334","321","127","4","190","0.137532133676093",2020-11-13
"Adams","Adams","994","126","65","1","60","0.126760563380282",2020-11-13
"Allamakee","Allamakee","3791","575","317","9","249","0.151675019783698",2020-11-13
"Appanoose","Appanoose","3773","560","201","3","356","0.148423005565863",2020-11-13
"Audubon","Audubon","1632","244","127","1","116","0.149509803921569",2020-11-13
"Benton","Benton","8261","1242","473","9","760","0.150344994552718",2020-11-13
"Black Hawk","Black Hawk","46643","8593","5038","112","3443","0.184229144780567",2020-11-13
"Boone","Boone","8388","1027","654","10","363","0.1224368144969",2020-11-13
"Bremer","Bremer","7482","1341","603","12","726","0.179230152365678",2020-11-13
"Buchanan","Buchanan","6135","836","378","6","452","0.136267318663407",2020-11-13
"Buena Vista","Buena Vista","10981","2634","2174","13","447","0.239868864402149",2020-11-13
"Butler","Butler","4532","699","434","3","262","0.15423654015887",2020-11-13
"Calhoun","Calhoun","3824","767","341","6","420","0.200575313807531",2020-11-13
"Carroll","Carroll","7915","1637","987","14","636","0.206822488945041",2020-11-13
"Cass","Cass","4056","621","408","13","200","0.15310650887574",2020-11-13
"Cedar","Cedar","5773","789","336","12","441","0.136670708470466",2020-11-13
"Cerro Gordo","Cerro Gordo","15540","2448","1196","31","1221","0.157528957528958",2020-11-13
"Cherokee","Cherokee","3780","593","354","3","236","0.156878306878307",2020-11-13
"Chickasaw","Chickasaw","3454","577","440","1","136","0.1670526925304",2020-11-13
"Clarke","Clarke","3020","412","302","4","106","0.136423841059603",2020-11-13
"Clay","Clay","5302","834","469","4","361","0.157299132402867",2020-11-13
"Clayton","Clayton","4479","793","385","4","404","0.177048448314356",2020-11-13
"Clinton","Clinton","13759","2391","1316","34","1041","0.173777164038084",2020-11-13
"Crawford","Crawford","6449","1580","1277","15","288","0.244999224685998",2020-11-13
"Dallas","Dallas","34427","5008","3211","53","1744","0.145467220495541",2020-11-13
"Davis","Davis","1882","300","151","4","145","0.159404888416578",2020-11-13
"Decatur","Decatur","2190","253","122","0","131","0.115525114155251",2020-11-13
"Delaware","Delaware","5365","1153","655","18","480","0.214911463187325",2020-11-13
"Des Moines","Des Moines","13733","2214","1164","13","1037","0.161217505279254",2020-11-13
"Dickinson","Dickinson","6942","1050","666","9","375","0.151253241140882",2020-11-13
"Dubuque","Dubuque","40060","7455","4569","77","2809","0.186095856215676",2020-11-13
"Emmet","Emmet","3159","585","374","21","190","0.185185185185185",2020-11-13
"Fayette","Fayette","5718","746","331","8","407","0.130465197621546",2020-11-13
"Floyd","Floyd","5030","699","475","12","212","0.1389662027833",2020-11-13
"Franklin","Franklin","3309","550","391","19","140","0.166213357509822",2020-11-13
"Fremont","Fremont","1710","271","175","2","94","0.158479532163743",2020-11-13
"Greene","Greene","2798","368","169","0","199","0.131522516082916",2020-11-13
"Grundy","Grundy","3714","589","268","6","315","0.158589122240172",2020-11-13
"Guthrie","Guthrie","3661","572","350","15","207","0.156241464080852",2020-11-13
"Hamilton","Hamilton","4764","709","491","6","212","0.148824517212427",2020-11-13
"Hancock","Hancock","3724","621","316","6","299","0.166756176154672",2020-11-13
"Hardin","Hardin","5332","826","415","9","402","0.154913728432108",2020-11-13
"Harrison","Harrison","4143","864","553","24","287","0.20854453294714",2020-11-13
