"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Dickinson",2021-04-15,"Dickinson",25851,2581,2100,43,37,6,10494,2403,260,2021-04-15
"Dubuque",2021-04-15,"Dubuque",183092,14345,12335,202,188,14,57300,13093,556,2021-04-15
"Emmet",2021-04-15,"Emmet",16476,1357,1136,40,38,2,5137,1280,104,2021-04-15
"Fayette",2021-04-15,"Fayette",34706,1907,1769,41,36,5,9301,1827,17,2021-04-15
"Floyd",2021-04-15,"Floyd",24701,1722,1462,42,32,10,7710,1548,44,2021-04-15
"Franklin",2021-04-15,"Franklin",19022,1223,1081,21,19,2,5299,1125,23,2021-04-15
"Fremont",2021-04-15,"Fremont",7114,646,562,10,8,2,2665,612,40,2021-04-15
"Greene",2021-04-15,"Greene",14495,812,736,10,10,0,4135,764,18,2021-04-15
"Grundy",2021-04-15,"Grundy",18810,1429,1297,32,27,5,5798,1351,22,2021-04-15
"Guthrie",2021-04-15,"Guthrie",17957,1257,1089,28,23,5,5701,1173,56,2021-04-15
"Hamilton",2021-04-15,"Hamilton",22843,1966,1709,49,45,4,7557,1775,17,2021-04-15
"Hancock",2021-04-15,"Hancock",20537,1530,1358,34,27,7,6011,1430,38,2021-04-15
"Hardin",2021-04-15,"Hardin",33572,1920,1696,42,34,8,8460,1791,53,2021-04-15
"Harrison",2021-04-15,"Harrison",20559,1881,1622,73,69,4,6473,1753,58,2021-04-15
"Henry",2021-04-15,"Henry",35203,3006,2780,37,36,1,10976,2855,38,2021-04-15
"Howard",2021-04-15,"Howard",16438,1069,990,22,18,4,4628,1025,13,2021-04-15
"Humboldt",2021-04-15,"Humboldt",15084,1228,1128,26,23,3,4746,1179,25,2021-04-15
"Ida",2021-04-15,"Ida",12192,1002,824,33,31,2,3355,893,36,2021-04-15
"Iowa",2021-04-15,"Iowa",28891,1517,1406,24,22,2,8152,1451,21,2021-04-15
"Jackson",2021-04-15,"Jackson",24946,2305,2077,42,39,3,9176,2178,59,2021-04-15
"Jasper",2021-04-15,"Jasper",49966,4406,3886,70,65,5,18311,4071,115,2021-04-15
"Jefferson",2021-04-15,"Jefferson",19912,1417,1269,35,29,6,7697,1305,1,2021-04-15
"Johnson",2021-04-15,"Johnson",203702,14793,13205,80,75,5,80343,13940,655,2021-04-15
"Jones",2021-04-15,"Jones",25244,3044,2818,55,51,4,9986,2927,54,2021-04-15
"Keokuk",2021-04-15,"Keokuk",15167,1012,905,30,30,0,4249,945,10,2021-04-15
"Kossuth",2021-04-15,"Kossuth",25421,2238,1973,62,54,8,7960,2120,85,2021-04-15
"Lee",2021-04-15,"Lee",52262,3908,3584,55,42,13,15933,3672,33,2021-04-15
"Linn",2021-04-15,"Linn",280121,21566,19318,329,293,36,117455,20199,552,2021-04-15
"Louisa",2021-04-15,"Louisa",16815,1331,1193,49,42,7,5425,1263,21,2021-04-15
"Lucas",2021-04-15,"Lucas",9076,778,721,22,18,4,3830,749,6,2021-04-15
"Lyon",2021-04-15,"Lyon",15448,1545,1444,41,37,4,4654,1539,54,2021-04-15
"Madison",2021-04-15,"Madison",19915,1669,1467,19,15,4,7766,1530,44,2021-04-15
"Mahaska",2021-04-15,"Mahaska",30046,2345,2127,49,44,5,10462,2239,63,2021-04-15
"Marion",2021-04-15,"Marion",41022,3742,3417,75,64,11,16100,3542,50,2021-04-15
"Marshall",2021-04-15,"Marshall",80083,5125,4638,74,66,8,21459,4766,54,2021-04-15
"Mills",2021-04-15,"Mills",20896,1745,1509,20,17,3,7683,1580,51,2021-04-15
"Mitchell",2021-04-15,"Mitchell",17424,1362,1200,41,38,3,5488,1252,11,2021-04-15
"Monona",2021-04-15,"Monona",17669,865,755,30,28,2,3780,805,20,2021-04-15
"Monroe",2021-04-15,"Monroe",9471,978,885,28,21,7,3512,934,21,2021-04-15
"Montgomery",2021-04-15,"Montgomery",13940,1079,940,37,35,2,4294,1000,23,2021-04-15
"Muscatine",2021-04-15,"Muscatine",53522,4894,4260,96,87,9,21569,4567,211,2021-04-15
"O'Brien",2021-04-15,"O'Brien",25236,2108,1823,60,55,5,6692,1957,74,2021-04-15
"Osceola",2021-04-15,"Osceola",8472,778,674,16,13,3,2495,747,57,2021-04-15
"Page",2021-04-15,"Page",20751,1965,1810,20,18,2,6387,1902,72,2021-04-15
"Palo Alto",2021-04-15,"Palo Alto",18098,1156,1012,21,20,1,4507,1097,64,2021-04-15
"Pending Investigation",2021-04-15,"Pending Investigation",11052,1025,932,0,0,0,5712,998,66,2021-04-15
"Plymouth",2021-04-15,"Plymouth",37191,4260,3690,79,71,8,13334,3958,189,2021-04-15
"Pocahontas",2021-04-15,"Pocahontas",12463,878,804,21,21,0,3441,832,7,2021-04-15
"Polk",2021-04-15,"Polk",668461,62826,52755,598,532,66,276801,55702,2349,2021-04-15
"Pottawattamie",2021-04-15,"Pottawattamie",115663,11756,9930,160,141,19,47549,10658,568,2021-04-15
"Poweshiek",2021-04-15,"Poweshiek",41564,1597,1479,33,30,3,8946,1523,11,2021-04-15
"Ringgold",2021-04-15,"Ringgold",9464,555,501,22,18,4,2388,534,11,2021-04-15
"Sac",2021-04-15,"Sac",19294,1343,1197,19,19,0,5373,1264,48,2021-04-15
"Scott",2021-04-15,"Scott",201853,20289,17311,234,214,20,86683,18846,1301,2021-04-15
"Shelby",2021-04-15,"Shelby",16560,1328,1170,37,33,4,5467,1267,60,2021-04-15
"Sioux",2021-04-15,"Sioux",43340,5217,4806,73,70,3,16096,5045,166,2021-04-15
"Story",2021-04-15,"Story",157778,11020,9759,47,41,6,56226,10272,466,2021-04-15
"Tama",2021-04-15,"Tama",31881,2188,1972,71,67,4,8468,2064,21,2021-04-15
"Taylor",2021-04-15,"Taylor",8345,675,632,12,10,2,2514,651,7,2021-04-15
"Union",2021-04-15,"Union",16670,1322,1180,32,26,6,6532,1239,27,2021-04-15
"Van Buren",2021-04-15,"Van Buren",8171,581,522,18,15,3,2748,554,14,2021-04-15
"Wapello",2021-04-15,"Wapello",45758,4604,4041,120,116,4,18522,4249,88,2021-04-15
"Warren",2021-04-15,"Warren",73770,6011,5191,86,76,10,28051,5510,233,2021-04-15
"Washington",2021-04-15,"Washington",39829,2657,2372,49,45,4,11898,2487,66,2021-04-15
"Wayne",2021-04-15,"Wayne",6620,558,476,23,18,5,2466,518,19,2021-04-15
"Webster",2021-04-15,"Webster",66927,5355,4916,91,77,14,21362,5075,68,2021-04-15
"Winnebago",2021-04-15,"Winnebago",16960,1460,1299,31,26,5,6272,1354,24,2021-04-15
"Winneshiek",2021-04-15,"Winneshiek",37566,2015,1833,33,28,5,10346,1934,68,2021-04-15
"Woodbury",2021-04-15,"Woodbury",141712,16139,14012,219,201,18,60184,14837,606,2021-04-15
"Worth",2021-04-15,"Worth",12641,747,670,8,7,1,3794,702,24,2021-04-15
"Wright",2021-04-15,"Wright",20243,1865,1725,35,28,7,7853,1791,31,2021-04-15
"Total",2021-04-15,"Totals",4633673,387805,339587,5857,5208,649,1672565,358139,12695,2021-04-15
