"","date","County","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Active","positivity"
"Davis",2020-12-25,"Davis",2551,622,478,18,17,1,126,0.243825950607605
"Decatur",2020-12-25,"Decatur",2706,411,324,3,3,0,84,0.151884700665188
"Delaware",2020-12-25,"Delaware",6513,1600,1411,29,28,1,160,0.245662521111623
"Des Moines",2020-12-25,"Des Moines",17088,3430,2846,32,29,3,552,0.200725655430712
"Dickinson",2020-12-25,"Dickinson",8586,1667,1368,15,13,2,284,0.194153272769625
"Dubuque",2020-12-25,"Dubuque",47418,10423,9090,135,127,8,1198,0.219811042220254
"Emmet",2020-12-25,"Emmet",4083,978,774,23,22,1,181,0.239529757531227
"Fayette",2020-12-25,"Fayette",7222,1323,1028,16,15,1,279,0.183190252007754
"Floyd",2020-12-25,"Floyd",6246,1250,1017,33,25,8,200,0.200128081972462
"Franklin",2020-12-25,"Franklin",4092,866,723,17,16,1,126,0.211632453567937
"Fremont",2020-12-25,"Fremont",2177,454,373,5,3,2,76,0.208543867707855
"Greene",2020-12-25,"Greene",3457,632,520,7,7,0,105,0.182817471796355
"Grundy",2020-12-25,"Grundy",4571,1035,843,15,12,3,177,0.226427477576023
"Guthrie",2020-12-25,"Guthrie",4558,928,734,22,17,5,172,0.203598069328653
"Hamilton",2020-12-25,"Hamilton",6086,1432,1103,22,22,0,307,0.235294117647059
"Hancock",2020-12-25,"Hancock",4779,1144,854,24,19,5,266,0.239380623561415
"Hardin",2020-12-25,"Hardin",6753,1423,1143,25,23,2,255,0.210721160965497
"Harrison",2020-12-25,"Harrison",5302,1386,1051,52,49,3,283,0.261410788381743
"Henry",2020-12-25,"Henry",9064,2438,1936,24,24,0,478,0.268976169461606
"Howard",2020-12-25,"Howard",3482,684,533,15,11,4,136,0.196438828259621
"Humboldt",2020-12-25,"Humboldt",3876,930,766,18,15,3,146,0.239938080495356
"Ida",2020-12-25,"Ida",2610,680,476,22,21,1,182,0.260536398467433
"Iowa",2020-12-25,"Iowa",6524,1118,912,20,19,1,186,0.171367259350092
"Jackson",2020-12-25,"Jackson",7211,1751,1495,29,28,1,227,0.24282346415199
"Jasper",2020-12-25,"Jasper",14293,2803,2141,52,50,2,610,0.196109983908207
"Jefferson",2020-12-25,"Jefferson",5967,965,705,20,19,1,240,0.161722808781632
"Johnson",2020-12-25,"Johnson",63966,10785,9363,47,43,4,1375,0.168605196510646
"Jones",2020-12-25,"Jones",8100,2553,2301,44,43,1,208,0.315185185185185
"Keokuk",2020-12-25,"Keokuk",3278,767,592,23,23,0,152,0.2339841366687
"Kossuth",2020-12-25,"Kossuth",6215,1470,1047,27,26,1,396,0.236524537409493
"Lee",2020-12-25,"Lee",12757,2788,2014,24,20,4,750,0.218546680253978
"Linn",2020-12-25,"Linn",94081,16295,13935,240,225,15,2120,0.173201815456894
"Louisa",2020-12-25,"Louisa",4414,1031,840,24,20,4,167,0.233574988672406
"Lucas",2020-12-25,"Lucas",2983,525,317,7,7,0,201,0.175997318136105
"Lyon",2020-12-25,"Lyon",3703,1221,1015,24,22,2,182,0.329732649203349
"Madison",2020-12-25,"Madison",5820,913,687,8,7,1,218,0.156872852233677
"Mahaska",2020-12-25,"Mahaska",8292,1653,1227,32,30,2,394,0.199348769898698
"Marion",2020-12-25,"Marion",12244,2596,2021,46,40,6,529,0.212022214962431
"Marshall",2020-12-25,"Marshall",16725,3936,3436,54,51,3,446,0.235336322869955
"Mills",2020-12-25,"Mills",6504,1253,1064,14,13,1,175,0.192650676506765
"Mitchell",2020-12-25,"Mitchell",4525,995,774,27,27,0,194,0.219889502762431
"Monona",2020-12-25,"Monona",3042,538,433,15,14,1,90,0.176857330703485
"Monroe",2020-12-25,"Monroe",2531,603,430,16,15,1,157,0.23824575266693
"Montgomery",2020-12-25,"Montgomery",3422,713,459,15,14,1,239,0.208357685563998
"Muscatine",2020-12-25,"Muscatine",17188,3472,2841,73,66,7,558,0.202001396323016
"O'Brien",2020-12-25,"O'Brien",5501,1567,1285,50,46,4,232,0.284857298672969
"Osceola",2020-12-25,"Osceola",2007,604,522,7,6,1,75,0.300946686596911
"Page",2020-12-25,"Page",5007,1335,1192,13,13,0,130,0.266626722588376
"Palo Alto",2020-12-25,"Palo Alto",3669,787,647,8,8,0,132,0.214499863723085
"Pending Investigation",2020-12-25,"Pending Investigation",9630,617,392,0,0,0,225,0.0640706126687435
"Plymouth",2020-12-25,"Plymouth",11149,3300,2725,51,45,6,524,0.295990671809131
"Pocahontas",2020-12-25,"Pocahontas",2945,683,561,11,11,0,111,0.231918505942275
"Polk",2020-12-25,"Polk",216970,40336,33041,406,370,36,6889,0.185905885606305
"Pottawattamie",2020-12-25,"Pottawattamie",39067,8056,6345,89,81,8,1622,0.206209844625899
"Poweshiek",2020-12-25,"Poweshiek",6774,1165,977,24,22,2,164,0.171981104222025
"Ringgold",2020-12-25,"Ringgold",1922,352,214,7,6,1,131,0.183142559833507
"Sac",2020-12-25,"Sac",4398,1019,834,14,14,0,171,0.231696225557071
"Scott",2020-12-25,"Scott",69102,13732,11058,146,138,8,2528,0.198720731672021
"Shelby",2020-12-25,"Shelby",4215,922,752,23,23,0,147,0.218742586002372
"Sioux",2020-12-25,"Sioux",13115,4266,3719,41,40,1,506,0.32527640106748
"Story",2020-12-25,"Story",45281,7846,6810,29,25,4,1007,0.173273558446147
"Tama",2020-12-25,"Tama",6867,1730,1484,55,53,2,191,0.251929517984564
"Taylor",2020-12-25,"Taylor",2093,528,460,8,7,1,60,0.252269469660774
"Union",2020-12-25,"Union",5475,1001,758,16,16,0,227,0.182831050228311
"Van Buren",2020-12-25,"Van Buren",2181,447,370,11,10,1,66,0.204951856946355
"Wapello",2020-12-25,"Wapello",13442,3042,2473,90,88,2,479,0.226305609284333
"Warren",2020-12-25,"Warren",21934,3632,2767,33,31,2,832,0.165587672107231
"Washington",2020-12-25,"Washington",9487,1810,1400,27,26,1,383,0.190787393275008
"Wayne",2020-12-25,"Wayne",1783,360,290,21,17,4,49,0.201906898485698
"Webster",2020-12-25,"Webster",18345,4330,3533,61,55,6,736,0.236031616244208
"Winnebago",2020-12-25,"Winnebago",4959,1089,891,28,23,5,170,0.219600725952813
"Winneshiek",2020-12-25,"Winneshiek",7845,1340,946,17,15,2,377,0.17080943275972
"Woodbury",2020-12-25,"Woodbury",49201,12035,10306,163,151,12,1566,0.24460884941363
"Worth",2020-12-25,"Worth",2924,495,359,2,2,0,134,0.169288645690834
"Wright",2020-12-25,"Wright",6732,1496,1227,16,14,2,253,0.222222222222222
"Total",2020-12-25,"Totals",1337938,273915,225155,3738,3432,306,45022,0.204729217646857
