"","County","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"28","Delaware",8962,2188,2067,43,78,0.244141932604329,2021-09-01
"29","Des Moines",23814,5045,4698,78,269,0.211850172167632,2021-09-01
"30","Dickinson",11339,2532,2461,46,25,0.223300114648558,2021-09-01
"31","Dubuque",62550,13763,13355,215,193,0.220031974420464,2021-09-01
"32","Emmet",5651,1381,1323,41,17,0.244381525393736,2021-09-01
"33","Fayette",10308,1949,1837,43,69,0.189076445479239,2021-09-01
"34","Floyd",8643,1682,1606,42,34,0.194608353580933,2021-09-01
"35","Franklin",6180,1339,1240,23,76,0.216666666666667,2021-09-01
"36","Fremont",2997,667,642,10,15,0.222555889222556,2021-09-01
"37","Greene",4577,814,778,11,25,0.177845750491588,2021-09-01
"38","Grundy",6319,1428,1357,34,37,0.225985124228517,2021-09-01
"39","Guthrie",6436,1275,1216,32,27,0.198104412678682,2021-09-01
"40","Hamilton",8484,1947,1800,51,96,0.22949080622348,2021-09-01
"41","Hancock",6784,1570,1489,34,47,0.231426886792453,2021-09-01
"42","Hardin",9547,1995,1851,44,100,0.208966167382424,2021-09-01
"43","Harrison",7023,1857,1741,74,42,0.264416915847928,2021-09-01
"44","Henry",12237,3099,2966,37,96,0.253248345182643,2021-09-01
"45","Howard",5093,1068,1032,22,14,0.20969958766935,2021-09-01
"46","Humboldt",5231,1293,1204,26,63,0.247180271458612,2021-09-01
"47","Ida",3735,981,885,35,61,0.262650602409639,2021-09-01
"48","Iowa",8963,1541,1458,24,59,0.171929041615531,2021-09-01
"49","Jackson",10156,2288,2220,43,25,0.225285545490351,2021-09-01
"50","Jasper",20596,4655,4443,73,139,0.226014760147601,2021-09-01
"51","Jefferson",9080,1417,1315,35,67,0.156057268722467,2021-09-01
"52","Johnson",90982,15066,14596,86,384,0.165593194258205,2021-09-01
"53","Jones",11045,3057,2956,57,44,0.276776822091444,2021-09-01
"54","Keokuk",4782,1017,969,32,16,0.21267252195734,2021-09-01
"55","Kossuth",8776,2269,2119,67,83,0.258546034639927,2021-09-01
"56","Lee",18281,4321,3844,59,418,0.236365625512828,2021-09-01
"57","Linn",131410,22177,21054,344,779,0.168761890267103,2021-09-01
"58","Louisa",6019,1354,1258,49,47,0.2249543113474,2021-09-01
"59","Lucas",4355,816,752,23,41,0.187370838117107,2021-09-01
"60","Lyon",5220,1618,1573,41,4,0.309961685823755,2021-09-01
"61","Madison",8775,1738,1656,19,63,0.198062678062678,2021-09-01
"62","Mahaska",11704,2401,2256,51,94,0.205143540669856,2021-09-01
"63","Marion",18053,3864,3608,78,178,0.21403644823575,2021-09-01
"64","Marshall",23685,5035,4838,79,118,0.212581802828795,2021-09-01
"65","Mills",8215,1686,1613,24,49,0.205234327449787,2021-09-01
"66","Mitchell",5933,1285,1240,43,2,0.21658520141581,2021-09-01
"67","Monona",4118,877,831,32,14,0.212967459932006,2021-09-01
"68","Monroe",3978,1034,954,33,47,0.259929612870789,2021-09-01
"69","Montgomery",4687,1075,1022,38,15,0.229357798165138,2021-09-01
"70","Muscatine",23964,5062,4802,106,154,0.21123351694208,2021-09-01
"71","O'Brien",7193,2029,1948,61,20,0.282079799805366,2021-09-01
"72","Osceola",2758,804,776,17,11,0.291515591007977,2021-09-01
"73","Page",6957,1978,1934,22,22,0.284317953140722,2021-09-01
"74","Palo Alto",4913,1167,1122,24,21,0.237533075513943,2021-09-01
"75","Pending Investigation",2726,15,5,0,10,0.00550256786500367,2021-09-01
"76","Plymouth",14270,4087,3966,82,39,0.286405045550105,2021-09-01
"77","Pocahontas",3752,879,849,22,8,0.234275053304904,2021-09-01
"78","Polk",309078,60508,58105,649,1754,0.195769352720025,2021-09-01
"79","Pottawattamie",52102,11705,11109,178,418,0.224655483474723,2021-09-01
"80","Poweshiek",9746,1614,1561,36,17,0.165606402626719,2021-09-01
"81","Ringgold",2627,575,544,24,7,0.21888085268367,2021-09-01
"82","Sac",5865,1353,1308,20,25,0.230690537084399,2021-09-01
"83","Scott",97957,20946,20156,251,539,0.213828516594016,2021-09-01
"84","Shelby",6004,1356,1284,38,34,0.225849433710859,2021-09-01
"85","Sioux",17497,5233,5120,74,39,0.299079842258673,2021-09-01
"86","Story",61136,11130,10724,48,358,0.182053127453546,2021-09-01
"87","Tama",9268,2163,2059,72,32,0.233383685800604,2021-09-01
"88","Taylor",2773,676,659,12,5,0.243779300396682,2021-09-01
"89","Union",7193,1306,1267,35,4,0.181565410816071,2021-09-01
"90","Van Buren",3098,593,551,18,24,0.191413815364751,2021-09-01
"91","Wapello",20603,4486,4237,124,125,0.217735281269718,2021-09-01
"92","Warren",31186,6072,5819,92,161,0.194702751234528,2021-09-01
"93","Washington",13239,2675,2554,51,70,0.202054535841076,2021-09-01
"94","Wayne",2853,574,538,23,13,0.201191728005608,2021-09-01
"95","Webster",23338,5676,5207,100,369,0.243208501156911,2021-09-01
"96","Winnebago",7010,1496,1425,31,40,0.213409415121255,2021-09-01
"97","Winneshiek",11406,2025,1967,37,21,0.177538137822199,2021-09-01
"98","Woodbury",65881,15687,15064,231,392,0.238111139782335,2021-09-01
"99","Worth",4283,789,749,8,32,0.18421667055802,2021-09-01
"100","Wright",8552,1957,1845,40,72,0.228835360149673,2021-09-01
"101","Totals",1854609,387273,369547,6210,11516,0.208816521433898,2021-08-11
