"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Delaware","Delaware","5415","1177","666","18","493","0.21735918744229",2020-11-14
"Des Moines","Des Moines","13775","2233","1193","13","1027","0.162105263157895",2020-11-14
"Dickinson","Dickinson","7046","1095","672","9","414","0.155407323304002",2020-11-14
"Dubuque","Dubuque","40392","7628","4627","78","2923","0.188849277084571",2020-11-14
"Emmet","Emmet","3217","605","375","22","208","0.188063413117812",2020-11-14
"Fayette","Fayette","5799","775","336","8","431","0.133643731677875",2020-11-14
"Floyd","Floyd","5075","726","476","12","238","0.143054187192118",2020-11-14
"Franklin","Franklin","3352","563","391","19","153","0.167959427207637",2020-11-14
"Fremont","Fremont","1715","273","176","2","95","0.159183673469388",2020-11-14
"Greene","Greene","2830","382","172","0","210","0.134982332155477",2020-11-14
"Grundy","Grundy","3769","621","272","7","342","0.164765189705492",2020-11-14
"Guthrie","Guthrie","3723","602","354","15","233","0.161697555734623",2020-11-14
"Hamilton","Hamilton","4819","743","493","6","244","0.154181365428512",2020-11-14
"Hancock","Hancock","3757","644","316","6","322","0.17141336172478",2020-11-14
"Hardin","Hardin","5409","855","423","9","423","0.158069883527454",2020-11-14
"Harrison","Harrison","4164","873","570","24","279","0.209654178674352",2020-11-14
"Henry","Henry","7199","1496","970","7","519","0.207806639811085",2020-11-14
"Howard","Howard","2764","397","236","9","152","0.143632416787265",2020-11-14
"Humboldt","Humboldt","3216","560","298","3","259","0.174129353233831",2020-11-14
"Ida","Ida","2094","382","175","6","201","0.182425978987584",2020-11-14
"Iowa","Iowa","5483","728","357","11","360","0.132774028816341",2020-11-14
"Jackson","Jackson","5891","1181","524","5","652","0.200475301307079",2020-11-14
"Jasper","Jasper","11203","1750","985","36","729","0.156208158528965",2020-11-14
"Jefferson","Jefferson","4386","479","191","1","287","0.10921112631099",2020-11-14
"Johnson","Johnson","52995","8038","5570","35","2433","0.15167468629116",2020-11-14
"Jones","Jones","6727","1779","395","8","1376","0.264456667162182",2020-11-14
"Keokuk","Keokuk","2574","421","137","2","282","0.163558663558664",2020-11-14
"Kossuth","Kossuth","4917","746","419","2","325","0.151718527557454",2020-11-14
"Lee","Lee","9936","1545","852","14","679","0.155495169082126",2020-11-14
"Linn","Linn","76831","11164","4863","145","6156","0.145305931199646",2020-11-14
"Louisa","Louisa","3643","696","475","16","205","0.19105133132034",2020-11-14
"Lucas","Lucas","2280","278","175","6","97","0.121929824561404",2020-11-14
"Lyon","Lyon","2841","764","503","8","253","0.268919394579373",2020-11-14
"Madison","Madison","4707","540","337","4","199","0.11472275334608",2020-11-14
"Mahaska","Mahaska","6753","1039","595","26","418","0.153857544794906",2020-11-14
"Marion","Marion","9584","1569","1010","15","544","0.163710350584307",2020-11-14
"Marshall","Marshall","14372","2915","1888","38","989","0.202824937378235",2020-11-14
"Mills","Mills","5113","722","337","4","381","0.141208683747311",2020-11-14
"Mitchell","Mitchell","3742","561","227","3","331","0.149919828968466",2020-11-14
"Monona","Monona","2490","328","229","2","97","0.131726907630522",2020-11-14
"Monroe","Monroe","2017","357","226","12","119","0.176995537927615",2020-11-14
"Montgomery","Montgomery","2659","328","201","8","119","0.123354644603234",2020-11-14
"Muscatine","Muscatine","13755","2212","1275","61","876","0.160814249363868",2020-11-14
"O'Brien","O'Brien","4452","1080","561","24","495","0.242587601078167",2020-11-14
"Osceola","Osceola","1639","428","254","0","174","0.261134838316046",2020-11-14
"Page","Page","4193","929","425","2","502","0.221559742427856",2020-11-14
"Palo Alto","Palo Alto","3003","496","285","3","208","0.165168165168165",2020-11-14
"Pending Investigation","Pending Investigation","7226","456","0","0","456","0.0631054525325214",2020-11-14
"Plymouth","Plymouth","9227","2329","1506","34","789","0.252411401322207",2020-11-14
"Pocahontas","Pocahontas","2480","437","202","2","233","0.176209677419355",2020-11-14
"Polk","Polk","176859","26955","17659","304","8992","0.15240954658796",2020-11-14
"Pottawattamie","Pottawattamie","29894","4531","3084","55","1392","0.151568876697665",2020-11-14
"Poweshiek","Poweshiek","5540","792","464","11","317","0.142960288808664",2020-11-14
"Ringgold","Ringgold","1582","135","93","2","40","0.0853350189633375",2020-11-14
"Sac","Sac","3702","644","357","6","281","0.173960021609941",2020-11-14
"Scott","Scott","54391","8120","4116","58","3946","0.149289404497068",2020-11-14
"Shelby","Shelby","3371","617","434","3","180","0.18303174132305",2020-11-14
"Sioux","Sioux","10847","3169","2271","22","876","0.292154512768507",2020-11-14
"Story","Story","37177","5424","3823","18","1583","0.145896656534954",2020-11-14
"Tama","Tama","5855","1309","845","38","426","0.223569598633646",2020-11-14
"Taylor","Taylor","1739","360","215","2","143","0.207015526164462",2020-11-14
"Union","Union","4466","523","257","6","260","0.117107030900134",2020-11-14
"Van Buren","Van Buren","1747","282","151","3","128","0.161419576416714",2020-11-14
"Wapello","Wapello","10697","2076","1484","69","523","0.194073104608769",2020-11-14
"Warren","Warren","17599","2075","1142","9","924","0.117904426387863",2020-11-14
"Washington","Washington","7598","1066","591","12","463","0.140300078968149",2020-11-14
"Wayne","Wayne","1502","256","126","6","124","0.170439414114514",2020-11-14
"Webster","Webster","15558","2814","1671","24","1119","0.180871577323563",2020-11-14
"Winnebago","Winnebago","4157","742","412","21","309","0.178494106326678",2020-11-14
"Winneshiek","Winneshiek","6127","720","480","9","231","0.117512648930961",2020-11-14
"Woodbury","Woodbury","41619","9047","6721","105","2221","0.217376678920685",2020-11-14
"Worth","Worth","2312","254","126","0","128","0.109861591695502",2020-11-14
"Wright","Wright","5669","992","680","3","309","0.174986770153466",2020-11-14
"Total","Totals","1089765","180251","107539","1972","70740","0.165403550306717",2020-11-14
