"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Adair",2021-05-09,"Adair",12444,983,811,32,22,10,3717,863,20,2021-05-09
"Adams",2021-05-09,"Adams",5759,350,325,4,4,0,1642,338,9,2021-05-09
"Allamakee",2021-05-09,"Allamakee",21692,1563,1442,51,41,10,6376,1508,15,2021-05-09
"Appanoose",2021-05-09,"Appanoose",18354,1453,1215,48,43,5,6213,1279,16,2021-05-09
"Audubon",2021-05-09,"Audubon",12417,525,480,10,9,1,2748,506,16,2021-05-09
"Benton",2021-05-09,"Benton",37862,2712,2440,55,44,11,13264,2554,59,2021-05-09
"Black Hawk",2021-05-09,"Black Hawk",218153,17240,15174,308,285,23,72468,15771,289,2021-05-09
"Boone",2021-05-09,"Boone",44991,2811,2533,34,31,3,14342,2632,65,2021-05-09
"Bremer",2021-05-09,"Bremer",39979,2966,2721,60,51,9,12659,2832,51,2021-05-09
"Buchanan",2021-05-09,"Buchanan",31841,2010,1844,31,26,5,9794,1905,30,2021-05-09
"Buena Vista",2021-05-09,"Buena Vista",45649,4893,4171,40,36,4,15138,4241,30,2021-05-09
"Butler",2021-05-09,"Butler",29952,1739,1583,34,30,4,7281,1645,28,2021-05-09
"Calhoun",2021-05-09,"Calhoun",18764,1423,1319,13,12,1,5477,1373,41,2021-05-09
"Carroll",2021-05-09,"Carroll",37209,3066,2725,52,43,9,11696,2852,75,2021-05-09
"Cass",2021-05-09,"Cass",21060,1461,1290,54,48,6,6553,1379,35,2021-05-09
"Cedar",2021-05-09,"Cedar",31951,1982,1798,23,21,2,9496,1891,70,2021-05-09
"Cerro Gordo",2021-05-09,"Cerro Gordo",77884,5787,5101,89,74,15,25874,5370,180,2021-05-09
"Cherokee",2021-05-09,"Cherokee",21207,1685,1525,38,30,8,6175,1584,21,2021-05-09
"Chickasaw",2021-05-09,"Chickasaw",17856,1305,1212,15,13,2,5620,1238,11,2021-05-09
"Clarke",2021-05-09,"Clarke",13683,1056,959,24,22,2,5027,998,15,2021-05-09
"Clay",2021-05-09,"Clay",31240,2255,2064,25,20,5,8731,2151,62,2021-05-09
"Clayton",2021-05-09,"Clayton",25651,1779,1606,56,47,9,7394,1693,31,2021-05-09
"Clinton",2021-05-09,"Clinton",64715,5998,5230,92,79,13,23839,5524,202,2021-05-09
"Crawford",2021-05-09,"Crawford",28447,2901,2579,40,35,5,9051,2660,41,2021-05-09
"Dallas",2021-05-09,"Dallas",130240,12467,10744,98,85,13,56083,11134,292,2021-05-09
"Davis",2021-05-09,"Davis",11395,896,775,24,23,1,3604,823,24,2021-05-09
"Decatur",2021-05-09,"Decatur",10540,621,586,9,9,0,3644,606,11,2021-05-09
"Delaware",2021-05-09,"Delaware",29315,2128,1971,40,36,4,8362,2086,75,2021-05-09
"Des Moines",2021-05-09,"Des Moines",57121,4886,4340,66,55,11,21861,4530,124,2021-05-09
"Dickinson",2021-05-09,"Dickinson",27312,2667,2348,43,37,6,10809,2477,86,2021-05-09
"Dubuque",2021-05-09,"Dubuque",194519,14618,12816,209,193,16,58890,13345,320,2021-05-09
"Emmet",2021-05-09,"Emmet",17372,1416,1232,40,38,2,5348,1339,67,2021-05-09
"Fayette",2021-05-09,"Fayette",36996,1928,1791,41,36,5,9591,1847,15,2021-05-09
"Floyd",2021-05-09,"Floyd",26201,1776,1502,42,32,10,8003,1601,57,2021-05-09
"Franklin",2021-05-09,"Franklin",19913,1281,1101,21,19,2,5523,1177,55,2021-05-09
"Fremont",2021-05-09,"Fremont",7447,657,602,9,7,2,2748,622,11,2021-05-09
"Greene",2021-05-09,"Greene",15205,824,754,10,10,0,4256,776,12,2021-05-09
"Grundy",2021-05-09,"Grundy",19614,1442,1317,33,27,6,5957,1362,12,2021-05-09
"Guthrie",2021-05-09,"Guthrie",18899,1290,1148,29,24,5,5907,1208,31,2021-05-09
"Hamilton",2021-05-09,"Hamilton",23715,1980,1729,49,45,4,7792,1792,14,2021-05-09
"Hancock",2021-05-09,"Hancock",21831,1570,1394,34,27,7,6281,1470,42,2021-05-09
"Hardin",2021-05-09,"Hardin",35547,1979,1747,43,34,9,8756,1848,58,2021-05-09
"Harrison",2021-05-09,"Harrison",21718,1925,1676,73,69,4,6636,1792,43,2021-05-09
"Henry",2021-05-09,"Henry",36819,3057,2816,37,36,1,11333,2908,55,2021-05-09
"Howard",2021-05-09,"Howard",17158,1090,1005,22,18,4,4753,1043,16,2021-05-09
"Humboldt",2021-05-09,"Humboldt",15650,1235,1155,26,23,3,4854,1188,7,2021-05-09
"Ida",2021-05-09,"Ida",12772,1013,850,34,32,2,3444,902,18,2021-05-09
"Iowa",2021-05-09,"Iowa",30204,1543,1427,24,22,2,8434,1481,30,2021-05-09
"Jackson",2021-05-09,"Jackson",26136,2341,2133,42,39,3,9465,2210,35,2021-05-09
"Jasper",2021-05-09,"Jasper",52937,4519,4035,71,66,5,18929,4174,68,2021-05-09
"Jefferson",2021-05-09,"Jefferson",20877,1440,1280,35,29,6,7911,1324,9,2021-05-09
"Johnson",2021-05-09,"Johnson",214686,15293,13763,83,77,6,83349,14436,590,2021-05-09
"Jones",2021-05-09,"Jones",27041,3093,2868,57,51,6,10398,2973,48,2021-05-09
"Keokuk",2021-05-09,"Keokuk",16011,1025,917,31,31,0,4403,957,9,2021-05-09
"Kossuth",2021-05-09,"Kossuth",26709,2271,2056,64,56,8,8205,2150,30,2021-05-09
"Lee",2021-05-09,"Lee",54723,3979,3627,55,42,13,16416,3741,59,2021-05-09
"Linn",2021-05-09,"Linn",297291,22140,19823,334,298,36,121937,20772,615,2021-05-09
"Louisa",2021-05-09,"Louisa",17623,1342,1217,49,42,7,5581,1279,13,2021-05-09
"Lucas",2021-05-09,"Lucas",9554,799,728,23,18,5,3965,771,20,2021-05-09
"Lyon",2021-05-09,"Lyon",16811,1581,1497,41,37,4,4863,1575,37,2021-05-09
"Madison",2021-05-09,"Madison",21151,1754,1507,19,15,4,8088,1613,87,2021-05-09
"Mahaska",2021-05-09,"Mahaska",31934,2408,2177,51,46,5,10820,2293,65,2021-05-09
"Marion",2021-05-09,"Marion",43100,3812,3482,75,64,11,16623,3607,50,2021-05-09
"Marshall",2021-05-09,"Marshall",83763,5182,4694,75,67,8,22121,4815,46,2021-05-09
"Mills",2021-05-09,"Mills",21626,1785,1560,22,19,3,7826,1616,34,2021-05-09
"Mitchell",2021-05-09,"Mitchell",18196,1369,1220,42,39,3,5603,1258,-4,2021-05-09
"Monona",2021-05-09,"Monona",18419,883,778,30,28,2,3897,828,20,2021-05-09
"Monroe",2021-05-09,"Monroe",9908,994,905,29,22,7,3628,951,17,2021-05-09
"Montgomery",2021-05-09,"Montgomery",14598,1109,964,38,36,2,4427,1032,30,2021-05-09
"Muscatine",2021-05-09,"Muscatine",56780,5092,4470,99,90,9,22322,4757,188,2021-05-09
"O'Brien",2021-05-09,"O'Brien",26611,2146,1893,60,55,5,6857,1994,41,2021-05-09
"Osceola",2021-05-09,"Osceola",9243,809,724,16,13,3,2615,780,40,2021-05-09
"Page",2021-05-09,"Page",21794,1993,1873,22,20,2,6541,1925,30,2021-05-09
"Palo Alto",2021-05-09,"Palo Alto",19212,1182,1073,23,22,1,4630,1123,27,2021-05-09
"Pending Investigation",2021-05-09,"Pending Investigation",9705,1003,933,0,0,0,5119,976,43,2021-05-09
"Plymouth",2021-05-09,"Plymouth",38958,4305,3867,80,72,8,13643,4005,58,2021-05-09
"Pocahontas",2021-05-09,"Pocahontas",13523,895,817,22,22,0,3535,852,13,2021-05-09
"Polk",2021-05-09,"Polk",707032,64668,54990,622,548,74,286237,57381,1769,2021-05-09
"Pottawattamie",2021-05-09,"Pottawattamie",121987,12184,10485,168,148,20,49062,11069,416,2021-05-09
"Poweshiek",2021-05-09,"Poweshiek",45751,1622,1495,33,30,3,9163,1547,19,2021-05-09
"Ringgold",2021-05-09,"Ringgold",10113,576,527,24,18,6,2466,555,4,2021-05-09
"Sac",2021-05-09,"Sac",20666,1382,1242,19,19,0,5524,1301,40,2021-05-09
