"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Adair",2021-03-30,"Adair",11618,957,781,32,22,10,3546,836,23,2021-03-30
"Adams",2021-03-30,"Adams",5140,330,315,4,4,0,1557,319,0,2021-03-30
"Allamakee",2021-03-30,"Allamakee",19822,1535,1373,49,39,10,6092,1483,61,2021-03-30
"Appanoose",2021-03-30,"Appanoose",16631,1419,1185,47,43,4,5891,1250,18,2021-03-30
"Audubon",2021-03-30,"Audubon",11117,501,460,9,8,1,2560,482,13,2021-03-30
"Benton",2021-03-30,"Benton",34709,2629,2338,54,44,10,12541,2469,77,2021-03-30
"Black Hawk",2021-03-30,"Black Hawk",199759,16647,14621,300,279,21,68919,15251,330,2021-03-30
"Boone",2021-03-30,"Boone",41398,2691,2399,31,29,2,13544,2508,78,2021-03-30
"Bremer",2021-03-30,"Bremer",36179,2893,2623,57,48,9,12052,2755,75,2021-03-30
"Buchanan",2021-03-30,"Buchanan",28492,1936,1731,31,26,5,9284,1835,73,2021-03-30
"Buena Vista",2021-03-30,"Buena Vista",42314,4814,4075,39,35,4,14565,4180,66,2021-03-30
"Butler",2021-03-30,"Butler",27722,1697,1549,33,29,4,6911,1609,27,2021-03-30
"Calhoun",2021-03-30,"Calhoun",17204,1373,1281,11,11,0,5219,1321,29,2021-03-30
"Carroll",2021-03-30,"Carroll",33908,2935,2619,49,42,7,11155,2730,62,2021-03-30
"Cass",2021-03-30,"Cass",19494,1401,1235,53,48,5,6226,1326,38,2021-03-30
"Cedar",2021-03-30,"Cedar",28458,1864,1688,23,21,2,8970,1780,69,2021-03-30
"Cerro Gordo",2021-03-30,"Cerro Gordo",71298,5470,4898,85,71,14,24364,5094,111,2021-03-30
"Cherokee",2021-03-30,"Cherokee",19524,1640,1408,37,29,8,5932,1538,93,2021-03-30
"Chickasaw",2021-03-30,"Chickasaw",16230,1275,1180,15,13,2,5336,1209,14,2021-03-30
"Clarke",2021-03-30,"Clarke",12541,1033,925,23,22,1,4798,971,23,2021-03-30
"Clay",2021-03-30,"Clay",27571,2114,1812,25,20,5,8188,1995,158,2021-03-30
"Clayton",2021-03-30,"Clayton",23106,1708,1554,55,46,9,6909,1624,15,2021-03-30
"Clinton",2021-03-30,"Clinton",57569,5636,4923,87,76,11,22102,5173,163,2021-03-30
"Crawford",2021-03-30,"Crawford",25910,2824,2496,36,31,5,8673,2589,57,2021-03-30
"Dallas",2021-03-30,"Dallas",119039,11929,10080,95,83,12,53048,10628,453,2021-03-30
"Davis",2021-03-30,"Davis",10248,857,739,24,23,1,3370,784,21,2021-03-30
"Decatur",2021-03-30,"Decatur",9884,596,565,9,9,0,3501,580,6,2021-03-30
"Delaware",2021-03-30,"Delaware",25323,1983,1813,39,35,4,7856,1932,80,2021-03-30
"Des Moines",2021-03-30,"Des Moines",52280,4672,4223,64,53,11,20796,4346,59,2021-03-30
"Dickinson",2021-03-30,"Dickinson",24279,2416,1984,41,35,6,10162,2244,219,2021-03-30
"Dubuque",2021-03-30,"Dubuque",174599,13894,12208,200,186,14,55906,12679,271,2021-03-30
