"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Adair",2021-03-31,"Adair",11642,957,783,32,22,10,3546,836,21,2021-03-31
"Adams",2021-03-31,"Adams",5151,328,315,4,4,0,1557,319,0,2021-03-31
"Allamakee",2021-03-31,"Allamakee",19900,1536,1380,49,39,10,6092,1483,54,2021-03-31
"Appanoose",2021-03-31,"Appanoose",16707,1422,1186,47,43,4,5891,1250,17,2021-03-31
"Audubon",2021-03-31,"Audubon",11249,503,460,9,8,1,2560,482,13,2021-03-31
"Benton",2021-03-31,"Benton",34823,2632,2346,54,44,10,12541,2469,69,2021-03-31
"Black Hawk",2021-03-31,"Black Hawk",200350,16670,14635,300,279,21,68919,15251,316,2021-03-31
"Boone",2021-03-31,"Boone",41545,2706,2402,31,29,2,13544,2508,75,2021-03-31
"Bremer",2021-03-31,"Bremer",36384,2895,2631,57,48,9,12052,2755,67,2021-03-31
"Buchanan",2021-03-31,"Buchanan",28630,1935,1736,31,26,5,9284,1835,68,2021-03-31
"Buena Vista",2021-03-31,"Buena Vista",42365,4814,4078,39,35,4,14565,4180,63,2021-03-31
"Butler",2021-03-31,"Butler",27770,1697,1551,33,29,4,6911,1609,25,2021-03-31
"Calhoun",2021-03-31,"Calhoun",17335,1373,1282,11,11,0,5219,1321,28,2021-03-31
"Carroll",2021-03-31,"Carroll",34024,2935,2620,49,42,7,11155,2730,61,2021-03-31
"Cass",2021-03-31,"Cass",19524,1402,1240,53,48,5,6226,1326,33,2021-03-31
"Cedar",2021-03-31,"Cedar",28537,1871,1693,23,21,2,8970,1780,64,2021-03-31
"Cerro Gordo",2021-03-31,"Cerro Gordo",71512,5485,4908,85,71,14,24364,5094,101,2021-03-31
"Cherokee",2021-03-31,"Cherokee",19605,1644,1411,37,29,8,5932,1538,90,2021-03-31
"Chickasaw",2021-03-31,"Chickasaw",16285,1278,1186,15,13,2,5336,1209,8,2021-03-31
"Clarke",2021-03-31,"Clarke",12559,1035,925,23,22,1,4798,971,23,2021-03-31
"Clay",2021-03-31,"Clay",27638,2121,1813,25,20,5,8188,1995,157,2021-03-31
"Clayton",2021-03-31,"Clayton",23191,1708,1555,55,46,9,6909,1624,14,2021-03-31
"Clinton",2021-03-31,"Clinton",57963,5656,4931,87,76,11,22102,5173,155,2021-03-31
"Crawford",2021-03-31,"Crawford",25956,2826,2499,36,31,5,8673,2589,54,2021-03-31
"Dallas",2021-03-31,"Dallas",119434,11953,10100,95,83,12,53048,10628,433,2021-03-31
"Davis",2021-03-31,"Davis",10297,856,740,24,23,1,3370,784,20,2021-03-31
"Decatur",2021-03-31,"Decatur",9919,597,566,9,9,0,3501,580,5,2021-03-31
"Delaware",2021-03-31,"Delaware",25539,1990,1815,39,35,4,7856,1932,78,2021-03-31
"Des Moines",2021-03-31,"Des Moines",52472,4677,4226,64,53,11,20796,4346,56,2021-03-31
"Dickinson",2021-03-31,"Dickinson",24342,2424,1992,41,35,6,10162,2244,211,2021-03-31
"Dubuque",2021-03-31,"Dubuque",175336,13916,12224,200,186,14,55906,12679,255,2021-03-31
"Emmet",2021-03-31,"Emmet",15618,1294,1104,40,38,2,4941,1220,76,2021-03-31
"Fayette",2021-03-31,"Fayette",32986,1897,1753,39,34,5,9101,1817,25,2021-03-31
"Floyd",2021-03-31,"Floyd",23784,1687,1434,41,31,10,7561,1518,43,2021-03-31
"Franklin",2021-03-31,"Franklin",18482,1213,1066,21,19,2,5177,1111,24,2021-03-31
"Fremont",2021-03-31,"Fremont",6795,615,546,10,8,2,2593,582,26,2021-03-31
"Greene",2021-03-31,"Greene",13939,800,719,10,10,0,4034,753,24,2021-03-31
"Grundy",2021-03-31,"Grundy",18188,1410,1292,31,26,5,5675,1336,13,2021-03-31
"Guthrie",2021-03-31,"Guthrie",17034,1232,1073,28,23,5,5533,1139,38,2021-03-31
"Hamilton",2021-03-31,"Hamilton",22179,1944,1696,46,43,3,7407,1757,15,2021-03-31
"Hancock",2021-03-31,"Hancock",19776,1501,1347,33,27,6,5870,1405,25,2021-03-31
"Hardin",2021-03-31,"Hardin",32183,1880,1659,40,33,7,8233,1753,54,2021-03-31
"Harrison",2021-03-31,"Harrison",19880,1839,1604,71,67,4,6303,1708,33,2021-03-31
"Henry",2021-03-31,"Henry",34029,2969,2759,37,36,1,10798,2833,37,2021-03-31
"Howard",2021-03-31,"Howard",15868,1063,969,22,18,4,4531,1021,30,2021-03-31
"Humboldt",2021-03-31,"Humboldt",14599,1223,1110,26,23,3,4667,1171,35,2021-03-31
"Ida",2021-03-31,"Ida",11576,982,774,32,30,2,3271,873,67,2021-03-31
"Iowa",2021-03-31,"Iowa",27723,1496,1374,23,21,2,7967,1435,38,2021-03-31
"Jackson",2021-03-31,"Jackson",24000,2272,2058,42,39,3,8943,2140,40,2021-03-31
"Jasper",2021-03-31,"Jasper",48167,4356,3821,69,64,5,17884,4019,129,2021-03-31
"Jefferson",2021-03-31,"Jefferson",19163,1411,1263,35,29,6,7543,1299,1,2021-03-31
"Johnson",2021-03-31,"Johnson",194938,14345,13032,78,73,5,78039,13484,374,2021-03-31
"Jones",2021-03-31,"Jones",24085,3002,2793,55,51,4,9747,2893,45,2021-03-31
"Keokuk",2021-03-31,"Keokuk",14652,1001,896,30,30,0,4129,933,7,2021-03-31
"Kossuth",2021-03-31,"Kossuth",24172,2185,1929,58,51,7,7771,2067,80,2021-03-31
"Lee",2021-03-31,"Lee",50635,3866,3575,55,42,13,15630,3632,2,2021-03-31
"Linn",2021-03-31,"Linn",269309,21164,19122,324,291,33,114560,19827,381,2021-03-31
"Louisa",2021-03-31,"Louisa",16192,1308,1182,48,41,7,5320,1246,16,2021-03-31
"Lucas",2021-03-31,"Lucas",8745,774,693,22,18,4,3733,746,31,2021-03-31
"Lyon",2021-03-31,"Lyon",14458,1511,1417,41,37,4,4502,1499,41,2021-03-31
"Madison",2021-03-31,"Madison",19175,1638,1428,19,15,4,7573,1500,53,2021-03-31
"Mahaska",2021-03-31,"Mahaska",28847,2296,2097,49,44,5,10236,2194,48,2021-03-31
"Marion",2021-03-31,"Marion",39145,3707,3346,74,64,10,15741,3499,79,2021-03-31
"Marshall",2021-03-31,"Marshall",77065,5093,4564,74,66,8,20981,4727,89,2021-03-31
"Mills",2021-03-31,"Mills",20160,1712,1464,20,17,3,7542,1547,63,2021-03-31
"Mitchell",2021-03-31,"Mitchell",16561,1357,1176,41,38,3,5389,1243,26,2021-03-31
"Monona",2021-03-31,"Monona",17080,846,739,30,28,2,3696,790,21,2021-03-31
"Monroe",2021-03-31,"Monroe",9130,958,868,28,21,7,3407,913,17,2021-03-31
"Montgomery",2021-03-31,"Montgomery",13389,1054,932,36,34,2,4201,979,11,2021-03-31
"Muscatine",2021-03-31,"Muscatine",50716,4745,4158,95,86,9,21009,4426,173,2021-03-31
"O'Brien",2021-03-31,"O'Brien",24227,2066,1772,58,54,4,6577,1918,88,2021-03-31
"Osceola",2021-03-31,"Osceola",7853,741,669,16,13,3,2422,712,27,2021-03-31
"Page",2021-03-31,"Page",19904,1916,1789,19,18,1,6236,1848,40,2021-03-31
"Palo Alto",2021-03-31,"Palo Alto",17095,1115,989,22,20,2,4398,1059,48,2021-03-31
"Pending Investigation",2021-03-31,"Pending Investigation",11804,1037,932,0,0,0,6149,1011,79,2021-03-31
"Plymouth",2021-03-31,"Plymouth",35582,4137,3600,79,71,8,13040,3824,145,2021-03-31
"Pocahontas",2021-03-31,"Pocahontas",12115,874,794,19,19,0,3389,827,14,2021-03-31
"Polk",2021-03-31,"Polk",638504,61290,51281,579,515,64,269608,54253,2393,2021-03-31
"Pottawattamie",2021-03-31,"Pottawattamie",110899,11304,9710,152,134,18,46425,10252,390,2021-03-31
"Poweshiek",2021-03-31,"Poweshiek",39189,1583,1455,32,29,3,8596,1510,23,2021-03-31
"Ringgold",2021-03-31,"Ringgold",9152,544,489,22,18,4,2347,527,16,2021-03-31
"Sac",2021-03-31,"Sac",18530,1306,1168,18,18,0,5264,1231,45,2021-03-31
"Scott",2021-03-31,"Scott",192808,19312,16967,226,207,19,83971,17910,717,2021-03-31
"Shelby",2021-03-31,"Shelby",15762,1294,1122,34,31,3,5312,1233,77,2021-03-31
"Sioux",2021-03-31,"Sioux",41116,5126,4718,69,66,3,15690,4943,156,2021-03-31
"Story",2021-03-31,"Story",151846,10762,9538,46,40,6,55139,9985,401,2021-03-31
"Tama",2021-03-31,"Tama",30748,2173,1951,68,65,3,8292,2051,32,2021-03-31
"Taylor",2021-03-31,"Taylor",8011,668,630,12,10,2,2471,643,1,2021-03-31
"Union",2021-03-31,"Union",16086,1299,1163,32,26,6,6413,1219,24,2021-03-31
"Van Buren",2021-03-31,"Van Buren",7903,571,521,18,15,3,2701,544,5,2021-03-31
"Wapello",2021-03-31,"Wapello",44021,4569,3923,116,112,4,18046,4208,169,2021-03-31
"Warren",2021-03-31,"Warren",70607,5850,5049,80,71,9,27363,5361,232,2021-03-31
"Washington",2021-03-31,"Washington",38102,2608,2354,49,45,4,11647,2441,38,2021-03-31
"Wayne",2021-03-31,"Wayne",6213,553,440,23,18,5,2372,514,51,2021-03-31
"Webster",2021-03-31,"Webster",65167,5318,4857,89,75,14,21034,5033,87,2021-03-31
"Winnebago",2021-03-31,"Winnebago",16356,1434,1273,31,26,5,6126,1339,35,2021-03-31
"Winneshiek",2021-03-31,"Winneshiek",35465,1963,1797,31,26,5,10093,1890,62,2021-03-31
"Woodbury",2021-03-31,"Woodbury",135474,15779,13594,217,199,18,58786,14451,640,2021-03-31
"Worth",2021-03-31,"Worth",11840,717,661,8,7,1,3675,678,9,2021-03-31
"Wright",2021-03-31,"Wright",19781,1836,1708,34,27,7,7757,1765,23,2021-03-31
"Total",2021-03-31,"Totals",4444567,379233,332975,5729,5101,628,1632550,349735,11031,2021-03-31
