"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Jones",2021-04-11,"Jones",24945,3035,2810,55,51,4,9929,2919,54,2021-04-11
"Keokuk",2021-04-11,"Keokuk",15010,1009,900,30,30,0,4229,942,12,2021-04-11
"Kossuth",2021-04-11,"Kossuth",25139,2228,1960,61,54,7,7928,2112,91,2021-04-11
"Lee",2021-04-11,"Lee",51901,3897,3581,55,42,13,15879,3665,29,2021-04-11
"Linn",2021-04-11,"Linn",277256,21466,19263,329,293,36,116826,20121,529,2021-04-11
"Louisa",2021-04-11,"Louisa",16658,1325,1191,49,42,7,5406,1260,20,2021-04-11
"Lucas",2021-04-11,"Lucas",8994,776,714,22,18,4,3809,748,12,2021-04-11
"Lyon",2021-04-11,"Lyon",15163,1541,1438,41,37,4,4623,1534,55,2021-04-11
"Madison",2021-04-11,"Madison",19698,1655,1457,19,15,4,7715,1518,42,2021-04-11
"Mahaska",2021-04-11,"Mahaska",29641,2340,2120,49,44,5,10398,2227,58,2021-04-11
"Marion",2021-04-11,"Marion",40634,3736,3403,75,64,11,16034,3539,61,2021-04-11
"Marshall",2021-04-11,"Marshall",79305,5121,4618,74,66,8,21362,4762,70,2021-04-11
"Mills",2021-04-11,"Mills",20765,1736,1497,20,17,3,7647,1570,53,2021-04-11
"Mitchell",2021-04-11,"Mitchell",17188,1362,1196,41,38,3,5470,1252,15,2021-04-11
"Monona",2021-04-11,"Monona",17552,860,752,30,28,2,3770,804,22,2021-04-11
"Monroe",2021-04-11,"Monroe",9360,973,879,28,21,7,3487,928,21,2021-04-11
"Montgomery",2021-04-11,"Montgomery",13782,1074,934,37,35,2,4272,997,26,2021-04-11
"Muscatine",2021-04-11,"Muscatine",52884,4862,4232,96,87,9,21453,4531,203,2021-04-11
"O'Brien",2021-04-11,"O'Brien",24892,2096,1805,60,55,5,6672,1949,84,2021-04-11
"Osceola",2021-04-11,"Osceola",8312,765,672,16,13,3,2475,736,48,2021-04-11
"Page",2021-04-11,"Page",20542,1952,1799,20,18,2,6360,1890,71,2021-04-11
"Palo Alto",2021-04-11,"Palo Alto",17822,1150,1006,22,20,2,4489,1093,65,2021-04-11
"Pending Investigation",2021-04-11,"Pending Investigation",11370,1027,933,0,0,0,5825,1001,68,2021-04-11
"Plymouth",2021-04-11,"Plymouth",36749,4232,3658,79,71,8,13279,3937,200,2021-04-11
"Pocahontas",2021-04-11,"Pocahontas",12358,875,798,21,21,0,3433,830,11,2021-04-11
"Polk",2021-04-11,"Polk",659851,62480,52325,598,532,66,275174,55412,2489,2021-04-11
"Pottawattamie",2021-04-11,"Pottawattamie",114336,11667,9865,160,141,19,47363,10585,560,2021-04-11
"Poweshiek",2021-04-11,"Poweshiek",41394,1593,1473,33,30,3,8916,1520,14,2021-04-11
"Ringgold",2021-04-11,"Ringgold",9381,553,497,22,18,4,2382,533,14,2021-04-11
"Sac",2021-04-11,"Sac",19062,1334,1191,19,19,0,5346,1256,46,2021-04-11
"Scott",2021-04-11,"Scott",199339,20037,17214,234,214,20,86106,18652,1204,2021-04-11
"Shelby",2021-04-11,"Shelby",16304,1322,1161,37,33,4,5444,1266,68,2021-04-11
"Sioux",2021-04-11,"Sioux",42739,5196,4774,73,70,3,16036,5023,176,2021-04-11
"Story",2021-04-11,"Story",156070,10975,9694,47,41,6,55980,10233,492,2021-04-11
"Tama",2021-04-11,"Tama",31548,2187,1967,71,67,4,8429,2062,24,2021-04-11
"Taylor",2021-04-11,"Taylor",8293,673,632,12,10,2,2504,648,4,2021-04-11
"Union",2021-04-11,"Union",16506,1320,1177,32,26,6,6510,1237,28,2021-04-11
"Van Buren",2021-04-11,"Van Buren",8088,578,521,18,15,3,2740,552,13,2021-04-11
"Wapello",2021-04-11,"Wapello",45314,4599,4017,120,116,4,18412,4243,106,2021-04-11
"Warren",2021-04-11,"Warren",72867,5964,5162,86,76,10,27870,5475,227,2021-04-11
"Washington",2021-04-11,"Washington",39183,2644,2372,49,45,4,11856,2478,57,2021-04-11
"Wayne",2021-04-11,"Wayne",6521,557,468,23,18,5,2448,517,26,2021-04-11
"Webster",2021-04-11,"Webster",66339,5334,4906,91,77,14,21299,5061,64,2021-04-11
"Winnebago",2021-04-11,"Winnebago",16789,1455,1296,31,26,5,6240,1353,26,2021-04-11
"Winneshiek",2021-04-11,"Winneshiek",37167,2001,1821,33,28,5,10291,1922,68,2021-04-11
"Woodbury",2021-04-11,"Woodbury",140162,16050,13879,219,201,18,59925,14763,665,2021-04-11
"Worth",2021-04-11,"Worth",12384,740,664,8,7,1,3773,697,25,2021-04-11
"Wright",2021-04-11,"Wright",20091,1855,1722,35,28,7,7829,1785,28,2021-04-11
"Total",2021-04-11,"Totals",4582102,385753,337772,5857,5208,649,1664322,356461,12832,2021-04-11
