"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Dubuque",2021-04-28,"Dubuque",189648,14526,12537,206,190,16,58217,13246,503,2021-04-28
"Emmet",2021-04-28,"Emmet",17017,1391,1189,40,38,2,5263,1314,85,2021-04-28
"Fayette",2021-04-28,"Fayette",36003,1919,1783,41,36,5,9490,1839,15,2021-04-28
"Floyd",2021-04-28,"Floyd",25485,1758,1488,42,32,10,7874,1585,55,2021-04-28
"Franklin",2021-04-28,"Franklin",19378,1245,1092,21,19,2,5396,1144,31,2021-04-28
"Fremont",2021-04-28,"Fremont",7284,651,587,9,7,2,2713,616,20,2021-04-28
"Greene",2021-04-28,"Greene",14921,819,745,10,10,0,4218,770,15,2021-04-28
"Grundy",2021-04-28,"Grundy",19279,1433,1310,32,27,5,5883,1355,13,2021-04-28
"Guthrie",2021-04-28,"Guthrie",18508,1276,1138,29,24,5,5820,1192,25,2021-04-28
"Hamilton",2021-04-28,"Hamilton",23324,1976,1719,49,45,4,7691,1788,20,2021-04-28
"Hancock",2021-04-28,"Hancock",21324,1549,1372,34,27,7,6147,1448,42,2021-04-28
"Hardin",2021-04-28,"Hardin",34688,1959,1723,42,34,8,8630,1826,61,2021-04-28
"Harrison",2021-04-28,"Harrison",21328,1911,1639,73,69,4,6578,1778,66,2021-04-28
"Henry",2021-04-28,"Henry",36056,3032,2804,37,36,1,11176,2886,45,2021-04-28
"Howard",2021-04-28,"Howard",16791,1083,999,22,18,4,4690,1036,15,2021-04-28
"Humboldt",2021-04-28,"Humboldt",15426,1232,1150,26,23,3,4808,1184,8,2021-04-28
"Ida",2021-04-28,"Ida",12526,1010,839,34,32,2,3397,901,28,2021-04-28
"Iowa",2021-04-28,"Iowa",29640,1535,1418,24,22,2,8314,1470,28,2021-04-28
"Jackson",2021-04-28,"Jackson",25678,2327,2111,42,39,3,9342,2200,47,2021-04-28
"Jasper",2021-04-28,"Jasper",51480,4441,3968,70,65,5,18619,4103,65,2021-04-28
"Jefferson",2021-04-28,"Jefferson",20453,1433,1275,35,29,6,7815,1317,7,2021-04-28
"Johnson",2021-04-28,"Johnson",209965,15117,13454,83,77,6,82019,14257,720,2021-04-28
"Jones",2021-04-28,"Jones",26088,3069,2843,56,51,5,10185,2948,49,2021-04-28
"Keokuk",2021-04-28,"Keokuk",15672,1019,910,31,31,0,4325,951,10,2021-04-28
"Kossuth",2021-04-28,"Kossuth",26174,2262,2021,64,56,8,8112,2142,57,2021-04-28
"Lee",2021-04-28,"Lee",53418,3937,3599,55,42,13,16151,3699,45,2021-04-28
"Linn",2021-04-28,"Linn",290351,21890,19564,332,296,36,120001,20527,631,2021-04-28
"Louisa",2021-04-28,"Louisa",17273,1338,1203,49,42,7,5511,1276,24,2021-04-28
"Lucas",2021-04-28,"Lucas",9337,792,726,23,18,5,3911,761,12,2021-04-28
"Lyon",2021-04-28,"Lyon",16236,1572,1466,41,37,4,4762,1563,56,2021-04-28
"Madison",2021-04-28,"Madison",20552,1704,1490,19,15,4,7917,1562,53,2021-04-28
"Mahaska",2021-04-28,"Mahaska",30707,2374,2145,50,45,5,10639,2264,69,2021-04-28
"Marion",2021-04-28,"Marion",42252,3782,3456,75,64,11,16393,3573,42,2021-04-28
"Marshall",2021-04-28,"Marshall",82158,5156,4673,75,67,8,21826,4791,43,2021-04-28
"Mills",2021-04-28,"Mills",21302,1770,1540,21,18,3,7767,1602,41,2021-04-28
"Mitchell",2021-04-28,"Mitchell",17850,1365,1217,41,38,3,5554,1255,-3,2021-04-28
"Monona",2021-04-28,"Monona",18120,878,769,30,28,2,3844,819,20,2021-04-28
"Monroe",2021-04-28,"Monroe",9690,991,890,28,21,7,3572,948,30,2021-04-28
"Montgomery",2021-04-28,"Montgomery",14373,1100,952,37,35,2,4373,1019,30,2021-04-28
"Muscatine",2021-04-28,"Muscatine",55072,4995,4368,98,89,9,21969,4668,202,2021-04-28
"O'Brien",2021-04-28,"O'Brien",26147,2135,1868,60,55,5,6785,1981,53,2021-04-28
"Osceola",2021-04-28,"Osceola",8954,803,702,16,13,3,2567,775,57,2021-04-28
"Page",2021-04-28,"Page",21322,1977,1853,21,19,2,6439,1909,35,2021-04-28
"Palo Alto",2021-04-28,"Palo Alto",18735,1174,1046,23,22,1,4574,1117,48,2021-04-28
"Pending Investigation",2021-04-28,"Pending Investigation",10275,1028,956,0,0,0,5481,1003,47,2021-04-28
"Plymouth",2021-04-28,"Plymouth",38221,4290,3787,79,71,8,13523,3991,125,2021-04-28
"Pocahontas",2021-04-28,"Pocahontas",12866,892,813,21,21,0,3507,849,15,2021-04-28
"Polk",2021-04-28,"Polk",690033,63895,54005,613,543,70,282135,56666,2048,2021-04-28
"Pottawattamie",2021-04-28,"Pottawattamie",119411,12009,10200,164,145,19,48485,10903,539,2021-04-28
"Poweshiek",2021-04-28,"Poweshiek",43843,1611,1487,33,30,3,9052,1535,15,2021-04-28
"Ringgold",2021-04-28,"Ringgold",9644,557,510,24,18,6,2426,537,3,2021-04-28
"Sac",2021-04-28,"Sac",20080,1375,1220,19,19,0,5456,1291,52,2021-04-28
"Scott",2021-04-28,"Scott",209311,20840,17886,238,216,22,88719,19415,1291,2021-04-28
"Shelby",2021-04-28,"Shelby",17261,1353,1213,37,33,4,5615,1292,42,2021-04-28
"Sioux",2021-04-28,"Sioux",45344,5269,4894,73,70,3,16386,5091,124,2021-04-28
"Story",2021-04-28,"Story",161391,11194,10014,47,41,6,56948,10426,365,2021-04-28
"Tama",2021-04-28,"Tama",32630,2206,1980,71,67,4,8578,2078,27,2021-04-28
"Taylor",2021-04-28,"Taylor",8604,678,633,12,10,2,2549,654,9,2021-04-28
"Union",2021-04-28,"Union",17059,1321,1189,32,26,6,6603,1235,14,2021-04-28
"Van Buren",2021-04-28,"Van Buren",8417,582,531,18,15,3,2800,556,7,2021-04-28
"Wapello",2021-04-28,"Wapello",46906,4622,4103,122,118,4,18805,4262,37,2021-04-28
"Warren",2021-04-28,"Warren",76794,6151,5308,87,77,10,28604,5653,258,2021-04-28
"Washington",2021-04-28,"Washington",41207,2675,2399,50,46,4,12096,2508,59,2021-04-28
"Wayne",2021-04-28,"Wayne",7040,566,490,23,18,5,2528,524,11,2021-04-28
"Webster",2021-04-28,"Webster",68073,5375,4954,92,77,15,21586,5096,50,2021-04-28
"Winnebago",2021-04-28,"Winnebago",17401,1496,1309,31,26,5,6403,1389,49,2021-04-28
"Winneshiek",2021-04-28,"Winneshiek",39344,2035,1860,33,28,5,10511,1954,61,2021-04-28
"Woodbury",2021-04-28,"Woodbury",145758,16298,14351,224,206,18,61214,15013,438,2021-04-28
"Worth",2021-04-28,"Worth",13075,765,679,8,7,1,3897,720,33,2021-04-28
"Wright",2021-04-28,"Wright",20700,1883,1740,35,28,7,7945,1815,40,2021-04-28
"Total",2021-04-28,"Totals",4776013,393383,345976,5930,5261,669,1702537,363426,11520,2021-04-28
