"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Monona",2021-02-26,"Monona",15476,815,707,26,25,1,3515,760,27,2021-02-26
"Monroe",2021-02-26,"Monroe",8281,929,812,28,21,7,3193,885,45,2021-02-26
"Montgomery",2021-02-26,"Montgomery",12245,1039,888,36,34,2,4158,963,39,2021-02-26
"Muscatine",2021-02-26,"Muscatine",45756,4486,3911,91,82,9,19890,4177,175,2021-02-26
"O'Brien",2021-02-26,"O'Brien",21668,1930,1671,58,54,4,6230,1788,59,2021-02-26
"Osceola",2021-02-26,"Osceola",6779,700,641,14,12,2,2269,674,19,2021-02-26
"Page",2021-02-26,"Page",17406,1822,1686,19,18,1,5931,1758,53,2021-02-26
"Palo Alto",2021-02-26,"Palo Alto",15573,1045,918,21,19,2,4196,996,57,2021-02-26
"Pending Investigation",2021-02-26,"Pending Investigation",13177,964,822,0,0,0,6601,909,87,2021-02-26
"Plymouth",2021-02-26,"Plymouth",32936,3933,3484,77,69,8,12470,3650,89,2021-02-26
"Pocahontas",2021-02-26,"Pocahontas",11270,852,774,19,19,0,3258,807,14,2021-02-26
"Polk",2021-02-26,"Polk",572335,57831,47335,545,485,60,254643,51162,3282,2021-02-26
"Pottawattamie",2021-02-26,"Pottawattamie",102231,10732,9193,141,126,15,44372,9752,418,2021-02-26
"Poweshiek",2021-02-26,"Poweshiek",34113,1535,1368,30,28,2,8241,1465,67,2021-02-26
"Ringgold",2021-02-26,"Ringgold",8491,520,455,20,17,3,2241,498,23,2021-02-26
"Sac",2021-02-26,"Sac",16798,1240,1128,18,18,0,4963,1169,23,2021-02-26
"Scott",2021-02-26,"Scott",176394,18237,15997,205,190,15,79676,16959,757,2021-02-26
"Shelby",2021-02-26,"Shelby",13954,1202,1070,33,30,3,5002,1146,43,2021-02-26
"Sioux",2021-02-26,"Sioux",36799,4926,4554,69,66,3,14859,4749,126,2021-02-26
"Story",2021-02-26,"Story",137804,10151,8942,45,39,6,52766,9469,482,2021-02-26
"Tama",2021-02-26,"Tama",27941,2121,1867,64,62,2,7943,1998,67,2021-02-26
"Taylor",2021-02-26,"Taylor",7243,663,604,12,10,2,2383,638,22,2021-02-26
"Union",2021-02-26,"Union",14805,1262,1114,31,26,5,6188,1183,38,2021-02-26
"Van Buren",2021-02-26,"Van Buren",7229,559,499,18,15,3,2558,534,17,2021-02-26
"Wapello",2021-02-26,"Wapello",39264,4290,3537,108,104,4,16873,3947,302,2021-02-26
"Warren",2021-02-26,"Warren",63085,5509,4671,72,67,5,25887,5045,302,2021-02-26
"Washington",2021-02-26,"Washington",34995,2537,2238,47,43,4,11084,2382,97,2021-02-26
"Wayne",2021-02-26,"Wayne",5056,486,402,21,17,4,2069,449,26,2021-02-26
"Webster",2021-02-26,"Webster",59806,5163,4697,86,72,14,20319,4904,121,2021-02-26
"Winnebago",2021-02-26,"Winnebago",14910,1375,1215,30,25,5,5781,1287,42,2021-02-26
"Winneshiek",2021-02-26,"Winneshiek",30574,1872,1622,26,22,4,9457,1806,158,2021-02-26
"Woodbury",2021-02-26,"Woodbury",122529,14900,13069,211,195,16,55350,13661,381,2021-02-26
"Worth",2021-02-26,"Worth",10762,691,623,7,6,1,3482,655,25,2021-02-26
"Wright",2021-02-26,"Wright",18532,1794,1665,31,26,5,7527,1729,33,2021-02-26
"Total",2021-02-26,"Totals",4028874,362491,313777,5438,4881,557,1550430,334758,15543,2021-02-26
