"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Guthrie",2021-04-19,"Guthrie",18085,1262,1102,29,24,5,5738,1179,48,2021-04-19
"Hamilton",2021-04-19,"Hamilton",22926,1968,1710,49,45,4,7593,1781,22,2021-04-19
"Hancock",2021-04-19,"Hancock",20762,1534,1360,34,27,7,6052,1436,42,2021-04-19
"Hardin",2021-04-19,"Hardin",33834,1926,1701,42,34,8,8522,1799,56,2021-04-19
"Harrison",2021-04-19,"Harrison",20795,1894,1631,73,69,4,6513,1765,61,2021-04-19
"Henry",2021-04-19,"Henry",35366,2999,2783,37,36,1,11039,2861,41,2021-04-19
"Howard",2021-04-19,"Howard",16498,1077,992,22,18,4,4649,1028,14,2021-04-19
"Humboldt",2021-04-19,"Humboldt",15152,1230,1133,26,23,3,4767,1183,24,2021-04-19
"Ida",2021-04-19,"Ida",12252,1004,824,33,31,2,3375,898,41,2021-04-19
"Iowa",2021-04-19,"Iowa",29064,1519,1408,24,22,2,8201,1455,23,2021-04-19
"Jackson",2021-04-19,"Jackson",25099,2308,2087,42,39,3,9226,2181,52,2021-04-19
"Jasper",2021-04-19,"Jasper",50353,4409,3904,70,65,5,18400,4076,102,2021-04-19
"Jefferson",2021-04-19,"Jefferson",20007,1420,1270,35,29,6,7728,1310,5,2021-04-19
"Johnson",2021-04-19,"Johnson",205179,14890,13234,81,76,5,80899,14052,737,2021-04-19
"Jones",2021-04-19,"Jones",25450,3047,2825,55,51,4,10048,2931,51,2021-04-19
"Keokuk",2021-04-19,"Keokuk",15239,1016,905,30,30,0,4274,949,14,2021-04-19
"Kossuth",2021-04-19,"Kossuth",25656,2244,1981,63,55,8,8017,2127,83,2021-04-19
"Lee",2021-04-19,"Lee",52607,3915,3584,55,42,13,16016,3684,45,2021-04-19
"Linn",2021-04-19,"Linn",282761,21644,19366,330,294,36,118289,20301,605,2021-04-19
"Louisa",2021-04-19,"Louisa",16896,1334,1197,49,42,7,5455,1267,21,2021-04-19
"Lucas",2021-04-19,"Lucas",9142,777,723,23,18,5,3854,749,3,2021-04-19
"Lyon",2021-04-19,"Lyon",15639,1550,1446,41,37,4,4686,1547,60,2021-04-19
"Madison",2021-04-19,"Madison",20106,1679,1469,19,15,4,7813,1541,53,2021-04-19
"Mahaska",2021-04-19,"Mahaska",30181,2360,2126,50,45,5,10523,2249,73,2021-04-19
"Marion",2021-04-19,"Marion",41448,3742,3424,75,64,11,16205,3545,46,2021-04-19
"Marshall",2021-04-19,"Marshall",80510,5135,4641,74,66,8,21592,4771,56,2021-04-19
"Mills",2021-04-19,"Mills",21023,1753,1517,20,17,3,7723,1588,51,2021-04-19
"Mitchell",2021-04-19,"Mitchell",17518,1365,1201,41,38,3,5512,1253,11,2021-04-19
"Monona",2021-04-19,"Monona",17749,867,760,30,28,2,3806,812,22,2021-04-19
"Monroe",2021-04-19,"Monroe",9532,985,885,28,21,7,3532,941,28,2021-04-19
"Montgomery",2021-04-19,"Montgomery",14049,1082,941,37,35,2,4315,1006,28,2021-04-19
"Muscatine",2021-04-19,"Muscatine",53881,4931,4277,96,87,9,21702,4601,228,2021-04-19
"O'Brien",2021-04-19,"O'Brien",25375,2118,1831,60,55,5,6731,1968,77,2021-04-19
"Osceola",2021-04-19,"Osceola",8572,784,678,16,13,3,2518,755,61,2021-04-19
"Page",2021-04-19,"Page",20830,1967,1810,21,19,2,6411,1904,73,2021-04-19
"Palo Alto",2021-04-19,"Palo Alto",18276,1165,1017,22,21,1,4534,1110,71,2021-04-19
"Pending Investigation",2021-04-19,"Pending Investigation",10868,1031,939,0,0,0,5672,1003,64,2021-04-19
"Plymouth",2021-04-19,"Plymouth",37458,4268,3705,79,71,8,13401,3972,188,2021-04-19
"Pocahontas",2021-04-19,"Pocahontas",12570,882,806,21,21,0,3455,837,10,2021-04-19
"Polk",2021-04-19,"Polk",673308,63100,53012,604,536,68,278417,56019,2403,2021-04-19
"Pottawattamie",2021-04-19,"Pottawattamie",116505,11820,9966,162,143,19,47895,10751,623,2021-04-19
"Poweshiek",2021-04-19,"Poweshiek",41987,1600,1483,33,30,3,8968,1527,11,2021-04-19
"Ringgold",2021-04-19,"Ringgold",9514,552,502,23,18,5,2407,536,11,2021-04-19
"Sac",2021-04-19,"Sac",19430,1352,1203,19,19,0,5397,1272,50,2021-04-19
"Scott",2021-04-19,"Scott",203953,20492,17401,234,214,20,87446,19101,1466,2021-04-19
"Shelby",2021-04-19,"Shelby",16670,1344,1178,37,33,4,5515,1286,71,2021-04-19
"Sioux",2021-04-19,"Sioux",43887,5234,4826,73,70,3,16199,5065,166,2021-04-19
"Story",2021-04-19,"Story",158497,11055,9788,47,41,6,56494,10313,478,2021-04-19
"Tama",2021-04-19,"Tama",32054,2192,1975,71,67,4,8502,2066,20,2021-04-19
"Taylor",2021-04-19,"Taylor",8405,678,633,12,10,2,2522,653,8,2021-04-19
"Union",2021-04-19,"Union",16763,1324,1182,32,26,6,6545,1241,27,2021-04-19
"Van Buren",2021-04-19,"Van Buren",8229,580,524,18,15,3,2769,555,13,2021-04-19
"Wapello",2021-04-19,"Wapello",46082,4608,4066,120,116,4,18623,4254,68,2021-04-19
"Warren",2021-04-19,"Warren",74608,6043,5213,86,76,10,28226,5556,257,2021-04-19
"Washington",2021-04-19,"Washington",40156,2661,2377,50,46,4,11962,2494,67,2021-04-19
"Wayne",2021-04-19,"Wayne",6666,562,481,23,18,5,2485,521,17,2021-04-19
"Webster",2021-04-19,"Webster",67210,5365,4924,91,77,14,21435,5082,67,2021-04-19
"Winnebago",2021-04-19,"Winnebago",17058,1465,1301,31,26,5,6314,1361,29,2021-04-19
"Winneshiek",2021-04-19,"Winneshiek",38351,2024,1837,33,28,5,10405,1945,75,2021-04-19
"Woodbury",2021-04-19,"Woodbury",142573,16186,14068,221,203,18,60532,14905,616,2021-04-19
"Worth",2021-04-19,"Worth",12783,749,672,8,7,1,3832,708,28,2021-04-19
"Wright",2021-04-19,"Wright",20325,1874,1727,35,28,7,7883,1805,43,2021-04-19
"Total",2021-04-19,"Totals",4667711,389308,340671,5881,5227,654,1682497,359966,13414,2021-04-19
