"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Adair","Adair","1421","57","40","1","16","0.0401125967628431",2020-09-16
"Adams","Adams","564","27","21","0","6","0.0478723404255319",2020-09-16
"Allamakee","Allamakee","2657","225","160","5","60","0.0846819721490403",2020-09-16
"Appanoose","Appanoose","2351","116","95","3","18","0.0493407060825181",2020-09-16
"Audubon","Audubon","974","46","30","1","15","0.0472279260780287",2020-09-16
"Benton","Benton","4615","252","179","1","72","0.0546045503791983",2020-09-16
"Black Hawk","Black Hawk","32320","4221","3340","83","798","0.130600247524752",2020-09-16
"Boone","Boone","5549","429","298","6","125","0.0773112272481528",2020-09-16
"Bremer","Bremer","4780","441","249","7","185","0.0922594142259414",2020-09-16
"Buchanan","Buchanan","3960","212","156","1","55","0.0535353535353535",2020-09-16
"Buena Vista","Buena Vista","8828","1901","1793","12","96","0.215337562301767",2020-09-16
"Butler","Butler","3024","248","221","2","25","0.082010582010582",2020-09-16
"Calhoun","Calhoun","2246","159","113","2","44","0.0707925200356189",2020-09-16
"Carroll","Carroll","5063","562","256","5","301","0.111001382579498",2020-09-16
"Cass","Cass","2300","122","113","2","7","0.0530434782608696",2020-09-16
"Cedar","Cedar","3429","206","139","1","66","0.0600758238553514",2020-09-16
"Cerro Gordo","Cerro Gordo","10603","963","678","21","264","0.090823351881543",2020-09-16
"Cherokee","Cherokee","2320","166","131","2","33","0.071551724137931",2020-09-16
"Chickasaw","Chickasaw","2346","193","103","0","90","0.0822676896845695",2020-09-16
"Clarke","Clarke","2071","250","211","3","36","0.12071463061323",2020-09-16
"Clay","Clay","3339","261","224","3","34","0.078167115902965",2020-09-16
"Clayton","Clayton","2980","217","189","3","25","0.0728187919463087",2020-09-16
"Clinton","Clinton","8875","1008","599","17","392","0.113577464788732",2020-09-16
"Crawford","Crawford","4621","925","770","4","151","0.200173122700714",2020-09-16
"Dallas","Dallas","23671","2615","2034","38","543","0.110472730345148",2020-09-16
"Davis","Davis","1149","107","72","4","31","0.093124456048738",2020-09-16
"Decatur","Decatur","1350","57","34","0","23","0.0422222222222222",2020-09-16
"Delaware","Delaware","3506","293","261","3","29","0.0835710211066743",2020-09-16
"Des Moines","Des Moines","8016","708","361","7","340","0.0883233532934132",2020-09-16
"Dickinson","Dickinson","4764","453","389","6","58","0.095088161209068",2020-09-16
"Dubuque","Dubuque","26840","2442","1833","38","571","0.0909836065573771",2020-09-16
"Emmet","Emmet","1993","237","199","10","28","0.118916206723532",2020-09-16
"Fayette","Fayette","3618","173","120","1","52","0.0478164731896075",2020-09-16
"Floyd","Floyd","3576","271","221","3","47","0.0757829977628635",2020-09-16
"Franklin","Franklin","2368","325","279","17","29","0.137246621621622",2020-09-16
"Fremont","Fremont","959","68","48","0","20","0.0709071949947862",2020-09-16
"Greene","Greene","1659","73","45","0","28","0.0440024110910187",2020-09-16
"Grundy","Grundy","2549","191","99","2","90","0.0749313456257356",2020-09-16
"Guthrie","Guthrie","2440","206","155","5","46","0.0844262295081967",2020-09-16
"Hamilton","Hamilton","3429","311","247","3","61","0.0906969962088072",2020-09-16
"Hancock","Hancock","2398","170","151","2","17","0.0708924103419516",2020-09-16
"Hardin","Hardin","3344","262","199","1","62","0.0783492822966507",2020-09-16
"Harrison","Harrison","2255","164","149","2","13","0.0727272727272727",2020-09-16
"Henry","Henry","4525","470","189","4","277","0.103867403314917",2020-09-16
"Howard","Howard","1847","175","89","4","82","0.0947482403898213",2020-09-16
"Humboldt","Humboldt","2062","167","102","2","63","0.0809893307468477",2020-09-16
"Ida","Ida","1339","76","34","0","42","0.0567587752053772",2020-09-16
"Iowa","Iowa","3521","165","103","1","61","0.0468616870207327",2020-09-16
"Jackson","Jackson","3523","269","174","3","92","0.0763553789384048",2020-09-16
"Jasper","Jasper","6976","697","487","32","178","0.0999139908256881",2020-09-16
"Jefferson","Jefferson","2578","129","96","1","32","0.0500387897595035",2020-09-16
"Johnson","Johnson","36723","4865","2323","27","2515","0.132478283364649",2020-09-16
"Jones","Jones","3530","227","148","3","76","0.0643059490084986",2020-09-16
"Keokuk","Keokuk","1521","82","44","1","37","0.0539119000657462",2020-09-16
"Kossuth","Kossuth","2976","175","110","0","65","0.0588037634408602",2020-09-16
"Lee","Lee","5729","563","228","6","329","0.0982719497294467",2020-09-16
"Linn","Linn","46257","3574","2828","101","645","0.0772639816676395",2020-09-16
"Louisa","Louisa","2306","409","363","14","32","0.177363399826539",2020-09-16
"Lucas","Lucas","1419","124","73","6","45","0.0873854827343199",2020-09-16
"Lyon","Lyon","1527","206","158","3","45","0.134905042567125",2020-09-16
"Madison","Madison","3172","186","148","2","36","0.0586380832282472",2020-09-16
"Mahaska","Mahaska","4360","300","202","19","79","0.0688073394495413",2020-09-16
"Marion","Marion","6253","674","429","3","242","0.107788261634415",2020-09-16
"Marshall","Marshall","10313","1745","1516","32","197","0.169203917385824",2020-09-16
"Mills","Mills","3344","152","110","1","41","0.0454545454545455",2020-09-16
"Mitchell","Mitchell","2535","169","84","0","85","0.0666666666666667",2020-09-16
"Monona","Monona","1594","122","98","1","23","0.0765370138017566",2020-09-16
"Monroe","Monroe","1238","133","82","8","43","0.107431340872375",2020-09-16
"Montgomery","Montgomery","1754","84","78","5","1","0.0478905359179019",2020-09-16
"Muscatine","Muscatine","8769","1046","858","52","136","0.119283840802828",2020-09-16
"O'Brien","O'Brien","2642","269","158","8","103","0.101816805450416",2020-09-16
"Osceola","Osceola","831","112","91","0","21","0.134777376654633",2020-09-16
"Page","Page","2478","139","128","0","11","0.0560936238902341",2020-09-16
"Palo Alto","Palo Alto","1938","145","103","0","42","0.0748194014447884",2020-09-16
"Pending Investigation","Pending Investigation","1681","19","0","0","19","0.0113027959547888",2020-09-16
"Plymouth","Plymouth","5882","941","554","20","367","0.159979598775927",2020-09-16
"Pocahontas","Pocahontas","1567","146","117","2","27","0.0931716656030632",2020-09-16
"Polk","Polk","121990","14839","11228","253","3358","0.121641118124436",2020-09-16
"Pottawattamie","Pottawattamie","19470","1850","1561","36","253","0.0950179763739086",2020-09-16
"Poweshiek","Poweshiek","3211","225","185","8","32","0.0700716287760822",2020-09-16
"Ringgold","Ringgold","1017","39","31","2","6","0.0383480825958702",2020-09-16
"Sac","Sac","2322","157","98","0","59","0.0676141257536606",2020-09-16
"Scott","Scott","33831","2565","1943","26","596","0.0758180367118915",2020-09-16
"Shelby","Shelby","2147","234","224","1","9","0.108989287377736",2020-09-16
"Sioux","Sioux","6351","1147","731","3","413","0.180601480081877",2020-09-16
"Story","Story","28202","3176","1431","17","1728","0.11261612651585",2020-09-16
"Tama","Tama","4124","673","562","30","81","0.163191076624636",2020-09-16
"Taylor","Taylor","1122","116","108","1","7","0.103386809269162",2020-09-16
"Union","Union","2794","105","84","3","18","0.037580529706514",2020-09-16
"Van Buren","Van Buren","1121","108","43","1","64","0.096342551293488",2020-09-16
"Wapello","Wapello","7630","1201","1056","57","88","0.15740498034076",2020-09-16
"Warren","Warren","11527","911","621","6","284","0.0790318382927041",2020-09-16
"Washington","Washington","4391","408","324","11","73","0.0929173309041221",2020-09-16
"Wayne","Wayne","983","76","51","2","23","0.0773143438453713",2020-09-16
"Webster","Webster","11236","1170","697","14","459","0.104129583481666",2020-09-16
"Winnebago","Winnebago","2723","222","133","10","79","0.0815277267719427",2020-09-16
"Winneshiek","Winneshiek","3606","268","178","5","85","0.0743205768164171",2020-09-16
"Woodbury","Woodbury","27303","4641","3838","59","744","0.169981320733985",2020-09-16
"Worth","Worth","1499","99","74","0","25","0.0660440293529019",2020-09-16
"Wright","Wright","4076","542","486","1","55","0.13297350343474",2020-09-16
"Total","Totals","712506","75860","54996","1234","19630","0.106469278855196",2020-09-16
