"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Harrison",2021-04-23,"Harrison",21062,1905,1635,73,69,4,6559,1772,64,2021-04-23
"Henry",2021-04-23,"Henry",35766,3021,2793,37,36,1,11100,2872,42,2021-04-23
"Howard",2021-04-23,"Howard",16663,1076,997,22,18,4,4672,1030,11,2021-04-23
"Humboldt",2021-04-23,"Humboldt",15346,1229,1146,26,23,3,4788,1184,12,2021-04-23
"Ida",2021-04-23,"Ida",12398,1009,836,33,31,2,3386,902,33,2021-04-23
"Iowa",2021-04-23,"Iowa",29438,1527,1414,24,22,2,8258,1463,25,2021-04-23
"Jackson",2021-04-23,"Jackson",25409,2320,2100,42,39,3,9293,2193,51,2021-04-23
"Jasper",2021-04-23,"Jasper",51029,4423,3945,70,65,5,18515,4087,72,2021-04-23
"Jefferson",2021-04-23,"Jefferson",20276,1426,1274,35,29,6,7774,1312,3,2021-04-23
"Johnson",2021-04-23,"Johnson",207861,15033,13356,81,76,5,81467,14186,749,2021-04-23
"Jones",2021-04-23,"Jones",25826,3059,2836,55,51,4,10107,2938,47,2021-04-23
"Keokuk",2021-04-23,"Keokuk",15560,1018,906,31,31,0,4308,950,13,2021-04-23
"Kossuth",2021-04-23,"Kossuth",25992,2256,2007,64,56,8,8062,2136,65,2021-04-23
"Lee",2021-04-23,"Lee",53102,3932,3590,55,42,13,16081,3695,50,2021-04-23
"Linn",2021-04-23,"Linn",286785,21777,19470,330,294,36,119111,20414,614,2021-04-23
"Louisa",2021-04-23,"Louisa",17123,1338,1199,49,42,7,5478,1274,26,2021-04-23
"Lucas",2021-04-23,"Lucas",9257,788,725,23,18,5,3886,758,10,2021-04-23
"Lyon",2021-04-23,"Lyon",15976,1563,1456,41,37,4,4717,1555,58,2021-04-23
"Madison",2021-04-23,"Madison",20383,1696,1482,19,15,4,7869,1554,53,2021-04-23
"Mahaska",2021-04-23,"Mahaska",30496,2373,2136,50,45,5,10588,2261,75,2021-04-23
"Marion",2021-04-23,"Marion",41949,3763,3443,75,64,11,16299,3559,41,2021-04-23
"Marshall",2021-04-23,"Marshall",81480,5139,4656,75,67,8,21717,4774,43,2021-04-23
"Mills",2021-04-23,"Mills",21143,1758,1533,20,17,3,7742,1592,39,2021-04-23
"Mitchell",2021-04-23,"Mitchell",17722,1364,1211,41,38,3,5525,1254,2,2021-04-23
"Monona",2021-04-23,"Monona",17935,877,763,30,28,2,3830,818,25,2021-04-23
"Monroe",2021-04-23,"Monroe",9628,990,887,28,21,7,3552,944,29,2021-04-23
"Montgomery",2021-04-23,"Montgomery",14239,1093,947,37,35,2,4344,1015,31,2021-04-23
"Muscatine",2021-04-23,"Muscatine",54632,4966,4330,97,88,9,21826,4638,211,2021-04-23
"O'Brien",2021-04-23,"O'Brien",25798,2126,1852,60,55,5,6762,1974,62,2021-04-23
"Osceola",2021-04-23,"Osceola",8790,803,693,16,13,3,2544,773,64,2021-04-23
"Page",2021-04-23,"Page",21067,1972,1834,21,19,2,6426,1907,52,2021-04-23
"Palo Alto",2021-04-23,"Palo Alto",18588,1172,1033,23,22,1,4556,1113,57,2021-04-23
"Pending Investigation",2021-04-23,"Pending Investigation",10539,1023,951,0,0,0,5615,1005,54,2021-04-23
"Plymouth",2021-04-23,"Plymouth",37854,4289,3750,79,71,8,13476,3988,159,2021-04-23
"Pocahontas",2021-04-23,"Pocahontas",12791,887,810,21,21,0,3479,842,11,2021-04-23
"Polk",2021-04-23,"Polk",682812,63556,53587,608,539,69,280422,56342,2147,2021-04-23
"Pottawattamie",2021-04-23,"Pottawattamie",118157,11925,10113,164,145,19,48183,10831,554,2021-04-23
"Poweshiek",2021-04-23,"Poweshiek",43197,1606,1483,33,30,3,9007,1533,17,2021-04-23
"Ringgold",2021-04-23,"Ringgold",9542,554,508,24,18,6,2409,536,4,2021-04-23
"Sac",2021-04-23,"Sac",19733,1367,1215,19,19,0,5440,1287,53,2021-04-23
"Scott",2021-04-23,"Scott",206836,20686,17645,236,215,21,88078,19280,1399,2021-04-23
"Shelby",2021-04-23,"Shelby",17049,1351,1200,37,33,4,5581,1292,55,2021-04-23
"Sioux",2021-04-23,"Sioux",44702,5258,4863,73,70,3,16267,5082,146,2021-04-23
"Story",2021-04-23,"Story",160206,11126,9898,47,41,6,56708,10371,426,2021-04-23
"Tama",2021-04-23,"Tama",32409,2200,1979,71,67,4,8533,2071,21,2021-04-23
"Taylor",2021-04-23,"Taylor",8498,678,633,12,10,2,2535,654,9,2021-04-23
"Union",2021-04-23,"Union",16862,1315,1180,32,26,6,6568,1233,21,2021-04-23
"Van Buren",2021-04-23,"Van Buren",8329,580,528,18,15,3,2781,555,9,2021-04-23
"Wapello",2021-04-23,"Wapello",46512,4615,4087,121,117,4,18718,4256,48,2021-04-23
"Warren",2021-04-23,"Warren",75933,6111,5272,86,76,10,28414,5612,254,2021-04-23
"Washington",2021-04-23,"Washington",40847,2664,2389,50,46,4,12014,2498,59,2021-04-23
"Wayne",2021-04-23,"Wayne",6822,563,488,23,18,5,2510,521,10,2021-04-23
"Webster",2021-04-23,"Webster",67651,5370,4942,92,77,15,21518,5086,52,2021-04-23
"Winnebago",2021-04-23,"Winnebago",17236,1479,1307,31,26,5,6357,1371,33,2021-04-23
"Winneshiek",2021-04-23,"Winneshiek",39186,2029,1847,33,28,5,10461,1949,69,2021-04-23
"Woodbury",2021-04-23,"Woodbury",144264,16263,14213,221,203,18,60903,14965,531,2021-04-23
"Worth",2021-04-23,"Worth",12951,757,674,8,7,1,3868,713,31,2021-04-23
"Wright",2021-04-23,"Wright",20543,1875,1733,35,28,7,7915,1808,40,2021-04-23
"Total",2021-04-23,"Totals",4729402,391616,343617,5904,5243,661,1692819,361811,12290,2021-04-23
