"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Mahaska",2021-03-29,"Mahaska",28661,2295,2089,49,44,5,10221,2194,56,2021-03-29
"Marion",2021-03-29,"Marion",38919,3699,3339,74,64,10,15722,3498,85,2021-03-29
"Marshall",2021-03-29,"Marshall",76253,5085,4546,74,66,8,20971,4726,106,2021-03-29
"Mills",2021-03-29,"Mills",20101,1706,1463,20,17,3,7539,1546,63,2021-03-29
"Mitchell",2021-03-29,"Mitchell",16363,1353,1169,41,38,3,5384,1242,32,2021-03-29
"Monona",2021-03-29,"Monona",16959,843,738,30,28,2,3692,789,21,2021-03-29
"Monroe",2021-03-29,"Monroe",9054,955,863,28,21,7,3407,913,22,2021-03-29
"Montgomery",2021-03-29,"Montgomery",13301,1055,930,36,34,2,4201,979,13,2021-03-29
"Muscatine",2021-03-29,"Muscatine",50212,4728,4133,95,86,9,20996,4423,195,2021-03-29
"O'Brien",2021-03-29,"O'Brien",23964,2060,1746,58,54,4,6573,1917,113,2021-03-29
"Osceola",2021-03-29,"Osceola",7771,737,665,16,13,3,2417,711,30,2021-03-29
"Page",2021-03-29,"Page",19744,1909,1778,19,18,1,6236,1848,51,2021-03-29
"Palo Alto",2021-03-29,"Palo Alto",16910,1108,983,22,20,2,4396,1059,54,2021-03-29
"Pending Investigation",2021-03-29,"Pending Investigation",12017,1033,934,0,0,0,6141,1011,77,2021-03-29
"Plymouth",2021-03-29,"Plymouth",35310,4114,3591,79,71,8,13033,3824,154,2021-03-29
"Pocahontas",2021-03-29,"Pocahontas",12067,872,793,19,19,0,3388,827,15,2021-03-29
"Polk",2021-03-29,"Polk",633948,61097,51047,579,515,64,269430,54232,2606,2021-03-29
"Pottawattamie",2021-03-29,"Pottawattamie",110241,11267,9672,152,134,18,46398,10247,423,2021-03-29
"Poweshiek",2021-03-29,"Poweshiek",38995,1582,1445,32,29,3,8590,1507,30,2021-03-29
"Ringgold",2021-03-29,"Ringgold",9104,545,487,22,18,4,2347,527,18,2021-03-29
"Sac",2021-03-29,"Sac",18370,1306,1163,18,18,0,5264,1231,50,2021-03-29
"Scott",2021-03-29,"Scott",191741,19214,16919,226,207,19,83894,17897,752,2021-03-29
"Shelby",2021-03-29,"Shelby",15541,1286,1113,34,31,3,5311,1233,86,2021-03-29
"Sioux",2021-03-29,"Sioux",40670,5108,4708,69,66,3,15680,4943,166,2021-03-29
"Story",2021-03-29,"Story",150555,10685,9485,46,40,6,55124,9983,452,2021-03-29
"Tama",2021-03-29,"Tama",30492,2171,1944,68,65,3,8289,2051,39,2021-03-29
"Taylor",2021-03-29,"Taylor",7964,668,628,12,10,2,2469,643,3,2021-03-29
"Union",2021-03-29,"Union",15944,1298,1164,32,26,6,6409,1219,23,2021-03-29
"Van Buren",2021-03-29,"Van Buren",7851,568,520,18,15,3,2700,543,5,2021-03-29
"Wapello",2021-03-29,"Wapello",43581,4557,3895,116,112,4,18028,4204,193,2021-03-29
"Warren",2021-03-29,"Warren",70088,5837,5019,80,71,9,27337,5359,260,2021-03-29
"Washington",2021-03-29,"Washington",37968,2606,2350,49,45,4,11641,2439,40,2021-03-29
"Wayne",2021-03-29,"Wayne",6126,553,429,23,18,5,2372,514,62,2021-03-29
"Webster",2021-03-29,"Webster",64637,5302,4841,89,75,14,21027,5033,103,2021-03-29
"Winnebago",2021-03-29,"Winnebago",16274,1434,1263,31,26,5,6124,1338,44,2021-03-29
"Winneshiek",2021-03-29,"Winneshiek",35335,1963,1787,31,26,5,10083,1890,72,2021-03-29
"Woodbury",2021-03-29,"Woodbury",134568,15703,13543,217,199,18,58728,14438,678,2021-03-29
"Worth",2021-03-29,"Worth",11713,716,655,8,7,1,3673,678,15,2021-03-29
"Wright",2021-03-29,"Wright",19633,1832,1703,34,27,7,7753,1764,27,2021-03-29
"Total",2021-03-29,"Totals",4413879,378053,331671,5725,5100,625,1631510,349598,12202,2021-03-29
