"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Grundy","Grundy","3830","655","274","7","374","0.171018276762402",2020-11-16
"Guthrie","Guthrie","3753","617","356","15","246","0.164401811883826",2020-11-16
"Hamilton","Hamilton","4884","768","494","6","268","0.157248157248157",2020-11-16
"Hancock","Hancock","3842","682","316","6","360","0.177511712649662",2020-11-16
"Hardin","Hardin","5490","901","424","9","468","0.164116575591985",2020-11-16
"Harrison","Harrison","4260","911","573","24","314","0.213849765258216",2020-11-16
"Henry","Henry","7307","1540","980","7","553","0.210756808539756",2020-11-16
"Howard","Howard","2797","411","242","9","160","0.14694315337862",2020-11-16
"Humboldt","Humboldt","3241","576","303","3","270","0.177722925023141",2020-11-16
"Ida","Ida","2114","392","175","6","211","0.185430463576159",2020-11-16
"Iowa","Iowa","5557","760","360","11","389","0.136764441245276",2020-11-16
"Jackson","Jackson","5977","1215","532","5","678","0.203279237075456",2020-11-16
"Jasper","Jasper","11400","1833","987","36","810","0.160789473684211",2020-11-16
"Jefferson","Jefferson","4419","491","196","1","294","0.111111111111111",2020-11-16
"Johnson","Johnson","53699","8232","5595","35","2602","0.153298944114416",2020-11-16
"Jones","Jones","6841","1845","409","8","1428","0.269697412658968",2020-11-16
"Keokuk","Keokuk","2600","433","139","2","292","0.166538461538462",2020-11-16
"Kossuth","Kossuth","5005","784","422","2","360","0.156643356643357",2020-11-16
"Lee","Lee","10235","1669","870","14","785","0.163067904250122",2020-11-16
"Linn","Linn","78188","11650","4905","149","6596","0.148999846523763",2020-11-16
"Louisa","Louisa","3685","715","478","16","221","0.194029850746269",2020-11-16
"Lucas","Lucas","2317","282","176","6","100","0.121709106603366",2020-11-16
"Lyon","Lyon","2885","795","507","8","280","0.275563258232236",2020-11-16
"Madison","Madison","4774","557","341","4","212","0.116673648931713",2020-11-16
"Mahaska","Mahaska","6859","1073","607","26","440","0.156436798367109",2020-11-16
"Marion","Marion","9756","1652","1010","16","626","0.169331693316933",2020-11-16
"Marshall","Marshall","14501","2978","1893","38","1047","0.205365147231225",2020-11-16
"Mills","Mills","5252","784","338","4","442","0.149276466108149",2020-11-16
"Mitchell","Mitchell","3816","598","229","3","366","0.156708595387841",2020-11-16
"Monona","Monona","2510","331","230","2","99","0.131872509960159",2020-11-16
"Monroe","Monroe","2051","375","227","12","136","0.182837640175524",2020-11-16
"Montgomery","Montgomery","2708","346","201","9","136","0.127769571639586",2020-11-16
"Muscatine","Muscatine","13998","2320","1292","61","967","0.165737962566081",2020-11-16
"O'Brien","O'Brien","4494","1098","567","24","507","0.244325767690254",2020-11-16
"Osceola","Osceola","1659","441","256","0","185","0.265822784810127",2020-11-16
"Page","Page","4241","965","425","2","538","0.227540674369253",2020-11-16
"Palo Alto","Palo Alto","3053","513","288","3","222","0.168031444480839",2020-11-16
"Pending Investigation","Pending Investigation","7379","547","0","0","547","0.0741292858110855",2020-11-16
"Plymouth","Plymouth","9327","2391","1514","34","843","0.256352524927629",2020-11-16
"Pocahontas","Pocahontas","2492","445","205","2","238","0.178571428571429",2020-11-16
"Polk","Polk","179062","27838","17734","304","9800","0.155465704616278",2020-11-16
"Pottawattamie","Pottawattamie","30561","4780","3093","55","1632","0.156408494486437",2020-11-16
"Poweshiek","Poweshiek","5613","817","464","11","342","0.145554961696063",2020-11-16
"Ringgold","Ringgold","1590","138","94","2","42","0.0867924528301887",2020-11-16
"Sac","Sac","3746","670","359","6","305","0.178857447944474",2020-11-16
"Scott","Scott","55590","8677","4141","58","4478","0.156089224680698",2020-11-16
"Shelby","Shelby","3411","635","436","3","196","0.186162415713867",2020-11-16
"Sioux","Sioux","10978","3239","2274","22","943","0.295044634723993",2020-11-16
"Story","Story","37501","5527","3836","18","1673","0.147382736460361",2020-11-16
"Tama","Tama","5906","1339","847","39","453","0.226718591263122",2020-11-16
"Taylor","Taylor","1767","382","217","2","163","0.216185625353707",2020-11-16
"Union","Union","4528","555","257","6","292","0.122570671378092",2020-11-16
"Van Buren","Van Buren","1763","288","158","3","127","0.163357912648894",2020-11-16
"Wapello","Wapello","10884","2152","1484","69","599","0.197721425946343",2020-11-16
"Warren","Warren","17860","2166","1147","9","1010","0.121276595744681",2020-11-16
"Washington","Washington","7656","1091","598","12","481","0.142502612330199",2020-11-16
"Wayne","Wayne","1519","261","127","6","128","0.171823568136932",2020-11-16
"Webster","Webster","15714","2904","1686","25","1193","0.184803360061092",2020-11-16
"Winnebago","Winnebago","4212","764","422","21","321","0.181386514719848",2020-11-16
"Winneshiek","Winneshiek","6218","752","491","9","252","0.120939208748794",2020-11-16
"Woodbury","Woodbury","42063","9269","6765","106","2398","0.220359936286047",2020-11-16
"Worth","Worth","2350","273","129","0","144","0.116170212765957",2020-11-16
"Wright","Wright","5750","1031","682","3","346","0.179304347826087",2020-11-16
"Total","Totals","1105462","187001","108175","1989","76837","0.169160948092291",2020-11-16
