"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Ringgold",2021-05-04,"Ringgold",9865,563,515,24,18,6,2452,544,5,2021-05-04
"Sac",2021-05-04,"Sac",20325,1378,1237,19,19,0,5484,1294,38,2021-05-04
"Scott",2021-05-04,"Scott",212567,21100,18235,239,217,22,89640,19662,1188,2021-05-04
"Shelby",2021-05-04,"Shelby",17506,1363,1218,37,33,4,5662,1301,46,2021-05-04
"Sioux",2021-05-04,"Sioux",46114,5289,4928,74,70,4,16477,5106,104,2021-05-04
"Story",2021-05-04,"Story",162933,11280,10114,48,42,6,57278,10513,351,2021-05-04
"Tama",2021-05-04,"Tama",32898,2212,1984,71,67,4,8624,2085,30,2021-05-04
"Taylor",2021-05-04,"Taylor",8745,679,636,12,10,2,2569,655,7,2021-05-04
"Union",2021-05-04,"Union",17330,1355,1196,32,26,6,6694,1273,45,2021-05-04
"Van Buren",2021-05-04,"Van Buren",8527,580,536,18,15,3,2820,555,1,2021-05-04
"Wapello",2021-05-04,"Wapello",47339,4632,4113,122,118,4,18939,4272,37,2021-05-04
"Warren",2021-05-04,"Warren",77849,6198,5361,88,78,10,28785,5700,251,2021-05-04
"Washington",2021-05-04,"Washington",41705,2687,2419,50,46,4,12162,2514,45,2021-05-04
"Wayne",2021-05-04,"Wayne",7189,573,492,23,18,5,2546,531,16,2021-05-04
"Webster",2021-05-04,"Webster",68834,5394,4965,92,77,15,21673,5104,47,2021-05-04
"Winnebago",2021-05-04,"Winnebago",17676,1512,1317,31,26,5,6449,1404,56,2021-05-04
"Winneshiek",2021-05-04,"Winneshiek",40204,2042,1876,33,28,5,10593,1963,54,2021-05-04
"Woodbury",2021-05-04,"Woodbury",147346,16363,14480,228,209,19,61551,15063,355,2021-05-04
"Worth",2021-05-04,"Worth",13286,776,690,8,7,1,3944,733,35,2021-05-04
"Wright",2021-05-04,"Wright",20892,1897,1747,36,29,7,7996,1823,40,2021-05-04
"Total",2021-05-04,"Totals",4835168,395700,349008,5959,5280,679,1714810,365620,10653,2021-05-04
