"","County","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"33","Fayette",10088,1882,1828,43,11,0.186558287073751,2021-07-20
"34","Floyd",8482,1646,1600,42,4,0.194058005187456,2021-07-20
"35","Franklin",5989,1274,1220,23,31,0.212723326097846,2021-07-20
"36","Fremont",2883,648,638,10,0,0.224765868886576,2021-07-20
"37","Greene",4458,790,775,11,4,0.177209510991476,2021-07-20
"38","Grundy",6212,1393,1352,33,8,0.224243399871217,2021-07-20
"39","Guthrie",6299,1245,1210,32,3,0.197650420701699,2021-07-20
"40","Hamilton",8232,1864,1781,51,32,0.226433430515063,2021-07-20
"41","Hancock",6639,1530,1469,34,27,0.230456394035246,2021-07-20
"42","Hardin",9248,1906,1843,44,19,0.206098615916955,2021-07-20
"43","Harrison",6875,1818,1737,73,8,0.264436363636364,2021-07-20
"44","Henry",11920,3009,2958,37,14,0.25243288590604,2021-07-20
"45","Howard",4993,1053,1031,22,0,0.210895253354697,2021-07-20
"46","Humboldt",5103,1240,1183,26,31,0.242994317068391,2021-07-20
"47","Ida",3613,926,880,35,11,0.256296706338223,2021-07-20
"48","Iowa",8784,1480,1456,24,0,0.168488160291439,2021-07-20
"49","Jackson",9973,2257,2217,42,-2,0.22631103980748,2021-07-20
"50","Jasper",20182,4521,4426,73,22,0.224011495391933,2021-07-20
"51","Jefferson",8737,1345,1312,35,-2,0.153943001030102,2021-07-20
"52","Johnson",88700,14728,14544,86,98,0.166042841037204,2021-07-20
"53","Jones",10874,3011,2955,57,-1,0.276899025197719,2021-07-20
"54","Keokuk",4668,998,955,32,11,0.213796058269066,2021-07-20
"55","Kossuth",8575,2186,2111,66,9,0.254927113702624,2021-07-20
"56","Lee",17461,3898,3783,58,57,0.223240364240307,2021-07-20
"57","Linn",128565,21437,20953,342,142,0.166740559250185,2021-07-20
"58","Louisa",5862,1302,1253,49,0,0.222108495394063,2021-07-20
"59","Lucas",4215,774,750,23,1,0.183629893238434,2021-07-20
"60","Lyon",5131,1609,1559,41,9,0.313584096667316,2021-07-20
"61","Madison",8565,1675,1644,19,12,0.195563339171045,2021-07-20
"62","Mahaska",11363,2325,2238,51,36,0.204611458241662,2021-07-20
"63","Marion",17557,3687,3586,77,24,0.210001708720169,2021-07-20
"64","Marshall",23229,4914,4807,77,30,0.21154591243704,2021-07-20
"65","Mills",8079,1638,1609,24,5,0.202747864834757,2021-07-20
"66","Mitchell",5865,1272,1231,43,-2,0.216879795396419,2021-07-20
"67","Monona",4043,857,818,31,8,0.211971308434331,2021-07-20
"68","Monroe",3870,999,945,33,21,0.258139534883721,2021-07-20
"69","Montgomery",4590,1066,1014,38,14,0.232244008714597,2021-07-20
"70","Muscatine",23513,4914,4788,106,20,0.208990771062816,2021-07-20
"71","O'Brien",7076,2008,1950,61,-3,0.283776144714528,2021-07-20
"72","Osceola",2714,790,776,17,-3,0.29108327192336,2021-07-20
"73","Page",6732,1954,1929,22,3,0.290255496137849,2021-07-20
"74","Palo Alto",4828,1149,1118,24,7,0.237986743993372,2021-07-20
"75","Pending Investigation",3239,9,4,0,5,0.00277863538129052,2021-07-20
"76","Plymouth",14104,4049,3955,82,12,0.287081678956324,2021-07-20
"77","Pocahontas",3687,867,844,22,1,0.235150528885273,2021-07-20
"78","Polk",302021,58848,57863,644,341,0.194847378162446,2021-07-20
"79","Pottawattamie",50926,11302,11064,177,61,0.221929859011114,2021-07-20
"80","Poweshiek",9585,1588,1555,36,-3,0.165675534689619,2021-07-20
"81","Ringgold",2571,566,538,24,4,0.220147802411513,2021-07-20
"82","Sac",5762,1325,1307,20,-2,0.229954876778896,2021-07-20
"83","Scott",96004,20416,20081,250,85,0.212657805924753,2021-07-20
"84","Shelby",5888,1318,1271,38,9,0.223845108695652,2021-07-20
"85","Sioux",17211,5190,5112,74,4,0.301551333449538,2021-07-20
"86","Story",59991,10821,10703,48,70,0.180377056558484,2021-07-20
"87","Tama",9079,2132,2055,72,5,0.234827624187686,2021-07-20
"88","Taylor",2716,670,659,12,-1,0.246686303387334,2021-07-20
"89","Union",7088,1295,1262,35,-2,0.18270316027088,2021-07-20
"90","Van Buren",3009,567,550,18,-1,0.188434695912263,2021-07-20
"91","Wapello",20136,4365,4222,123,20,0.216775923718713,2021-07-20
"92","Warren",30575,5916,5784,92,40,0.193491414554374,2021-07-20
"93","Washington",12936,2597,2546,51,0,0.200757575757576,2021-07-20
"94","Wayne",2763,561,528,23,10,0.203040173724213,2021-07-20
"95","Webster",22738,5367,5066,95,206,0.236036590729176,2021-07-20
"96","Winnebago",6880,1455,1418,31,6,0.211482558139535,2021-07-20
"97","Winneshiek",11192,2006,1947,35,24,0.179235167977127,2021-07-20
"98","Woodbury",64556,15306,15004,230,72,0.237096474378834,2021-07-20
"99","Worth",4209,756,747,8,1,0.179615110477548,2021-07-20
"100","Wright",8346,1889,1822,40,27,0.226335969326624,2021-07-20
"101","Totals",1814783,376350,367482,6158,2710,0.207380166113524,2021-07-20
