"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Dickinson",2021-04-16,"Dickinson",25921,2589,2100,43,37,6,10518,2406,263,2021-04-16
"Dubuque",2021-04-16,"Dubuque",183573,14370,12332,202,188,14,57394,13109,575,2021-04-16
"Emmet",2021-04-16,"Emmet",16507,1354,1136,40,38,2,5146,1283,107,2021-04-16
"Fayette",2021-04-16,"Fayette",34763,1908,1769,41,36,5,9338,1828,18,2021-04-16
"Floyd",2021-04-16,"Floyd",24730,1721,1462,42,32,10,7725,1552,48,2021-04-16
"Franklin",2021-04-16,"Franklin",19033,1223,1081,21,19,2,5304,1125,23,2021-04-16
"Fremont",2021-04-16,"Fremont",7130,650,562,10,8,2,2674,612,40,2021-04-16
"Greene",2021-04-16,"Greene",14514,811,736,10,10,0,4141,764,18,2021-04-16
"Grundy",2021-04-16,"Grundy",18830,1426,1298,32,27,5,5804,1350,20,2021-04-16
"Guthrie",2021-04-16,"Guthrie",17999,1261,1089,29,24,5,5708,1173,55,2021-04-16
"Hamilton",2021-04-16,"Hamilton",22858,1965,1709,49,45,4,7572,1779,21,2021-04-16
"Hancock",2021-04-16,"Hancock",20559,1530,1358,34,27,7,6018,1433,41,2021-04-16
"Hardin",2021-04-16,"Hardin",33637,1921,1696,42,34,8,8471,1793,55,2021-04-16
"Harrison",2021-04-16,"Harrison",20585,1886,1622,73,69,4,6483,1753,58,2021-04-16
"Henry",2021-04-16,"Henry",35237,2994,2780,37,36,1,11001,2859,42,2021-04-16
"Howard",2021-04-16,"Howard",16451,1076,990,22,18,4,4637,1026,14,2021-04-16
"Humboldt",2021-04-16,"Humboldt",15097,1229,1128,26,23,3,4752,1181,27,2021-04-16
"Ida",2021-04-16,"Ida",12214,1001,824,33,31,2,3364,895,38,2021-04-16
"Iowa",2021-04-16,"Iowa",28924,1515,1406,24,22,2,8166,1452,22,2021-04-16
"Jackson",2021-04-16,"Jackson",24970,2304,2077,42,39,3,9186,2178,59,2021-04-16
"Jasper",2021-04-16,"Jasper",50123,4409,3887,70,65,5,18334,4075,118,2021-04-16
"Jefferson",2021-04-16,"Jefferson",19935,1417,1270,35,29,6,7705,1304,-1,2021-04-16
"Johnson",2021-04-16,"Johnson",204097,14815,13202,81,76,5,80511,13972,689,2021-04-16
"Jones",2021-04-16,"Jones",25312,3044,2818,55,51,4,10004,2928,55,2021-04-16
"Keokuk",2021-04-16,"Keokuk",15197,1011,904,30,30,0,4256,946,12,2021-04-16
"Kossuth",2021-04-16,"Kossuth",25454,2237,1973,62,54,8,7979,2123,88,2021-04-16
"Lee",2021-04-16,"Lee",52328,3910,3584,55,42,13,15962,3677,38,2021-04-16
"Linn",2021-04-16,"Linn",280940,21584,19320,329,293,36,117712,20237,588,2021-04-16
"Louisa",2021-04-16,"Louisa",16835,1327,1193,49,42,7,5435,1265,23,2021-04-16
"Lucas",2021-04-16,"Lucas",9089,777,721,22,18,4,3835,749,6,2021-04-16
"Lyon",2021-04-16,"Lyon",15549,1548,1444,41,37,4,4663,1542,57,2021-04-16
"Madison",2021-04-16,"Madison",19943,1673,1466,19,15,4,7783,1531,46,2021-04-16
"Mahaska",2021-04-16,"Mahaska",30091,2349,2127,49,44,5,10476,2239,63,2021-04-16
"Marion",2021-04-16,"Marion",41121,3738,3417,75,64,11,16119,3543,51,2021-04-16
"Marshall",2021-04-16,"Marshall",80279,5130,4637,74,66,8,21491,4767,56,2021-04-16
"Mills",2021-04-16,"Mills",20912,1745,1509,20,17,3,7696,1580,51,2021-04-16
"Mitchell",2021-04-16,"Mitchell",17441,1364,1200,41,38,3,5498,1252,11,2021-04-16
"Monona",2021-04-16,"Monona",17698,863,755,30,28,2,3791,809,24,2021-04-16
"Monroe",2021-04-16,"Monroe",9485,979,885,28,21,7,3517,934,21,2021-04-16
"Montgomery",2021-04-16,"Montgomery",13970,1077,940,37,35,2,4302,1002,25,2021-04-16
"Muscatine",2021-04-16,"Muscatine",53600,4907,4259,96,87,9,21601,4575,220,2021-04-16
"O'Brien",2021-04-16,"O'Brien",25267,2110,1823,60,55,5,6701,1959,76,2021-04-16
"Osceola",2021-04-16,"Osceola",8504,778,674,16,13,3,2502,750,60,2021-04-16
"Page",2021-04-16,"Page",20789,1965,1810,20,18,2,6396,1903,73,2021-04-16
"Palo Alto",2021-04-16,"Palo Alto",18139,1161,1012,21,20,1,4512,1101,68,2021-04-16
"Pending Investigation",2021-04-16,"Pending Investigation",10885,1027,931,0,0,0,5699,997,66,2021-04-16
"Plymouth",2021-04-16,"Plymouth",37299,4266,3689,79,71,8,13350,3966,198,2021-04-16
"Pocahontas",2021-04-16,"Pocahontas",12538,878,804,21,21,0,3444,832,7,2021-04-16
"Polk",2021-04-16,"Polk",669559,62914,52751,602,536,66,277279,55779,2426,2021-04-16
"Pottawattamie",2021-04-16,"Pottawattamie",115877,11762,9929,162,143,19,47664,10694,603,2021-04-16
"Poweshiek",2021-04-16,"Poweshiek",41932,1597,1479,33,30,3,8953,1524,12,2021-04-16
"Ringgold",2021-04-16,"Ringgold",9498,555,500,23,18,5,2397,535,12,2021-04-16
"Sac",2021-04-16,"Sac",19319,1346,1199,19,19,0,5383,1267,49,2021-04-16
"Scott",2021-04-16,"Scott",202182,20353,17312,234,214,20,86891,18920,1374,2021-04-16
"Shelby",2021-04-16,"Shelby",16610,1333,1170,37,33,4,5489,1271,64,2021-04-16
"Sioux",2021-04-16,"Sioux",43453,5227,4805,73,70,3,16115,5050,172,2021-04-16
"Story",2021-04-16,"Story",157998,11029,9759,47,41,6,56293,10286,480,2021-04-16
"Tama",2021-04-16,"Tama",31923,2192,1972,71,67,4,8482,2065,22,2021-04-16
"Taylor",2021-04-16,"Taylor",8354,675,632,12,10,2,2518,651,7,2021-04-16
"Union",2021-04-16,"Union",16693,1323,1180,32,26,6,6541,1240,28,2021-04-16
"Van Buren",2021-04-16,"Van Buren",8183,580,521,18,15,3,2758,556,17,2021-04-16
"Wapello",2021-04-16,"Wapello",45856,4604,4041,120,116,4,18544,4250,89,2021-04-16
"Warren",2021-04-16,"Warren",73989,6024,5191,86,76,10,28107,5527,250,2021-04-16
"Washington",2021-04-16,"Washington",39946,2656,2373,49,45,4,11929,2488,66,2021-04-16
"Wayne",2021-04-16,"Wayne",6643,560,476,23,18,5,2468,519,20,2021-04-16
"Webster",2021-04-16,"Webster",67012,5363,4916,91,77,14,21382,5078,71,2021-04-16
"Winnebago",2021-04-16,"Winnebago",16973,1461,1299,31,26,5,6284,1357,27,2021-04-16
"Winneshiek",2021-04-16,"Winneshiek",37905,2016,1834,33,28,5,10362,1938,71,2021-04-16
"Woodbury",2021-04-16,"Woodbury",141885,16151,14011,220,202,18,60285,14865,634,2021-04-16
"Worth",2021-04-16,"Worth",12730,747,670,8,7,1,3813,706,28,2021-04-16
"Wright",2021-04-16,"Wright",20274,1870,1725,35,28,7,7859,1797,37,2021-04-16
"Total",2021-04-16,"Totals",4643354,388233,339568,5870,5220,650,1675508,358677,13239,2021-04-16
