"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Adair","Adair","1405","56","40","1","15","0.0398576512455516",2020-09-13
"Adams","Adams","563","26","21","0","5","0.0461811722912966",2020-09-13
"Allamakee","Allamakee","2600","215","159","5","51","0.0826923076923077",2020-09-13
"Appanoose","Appanoose","2307","111","91","3","17","0.0481144343302991",2020-09-13
"Audubon","Audubon","952","43","29","1","13","0.0451680672268908",2020-09-13
"Benton","Benton","4482","240","172","1","67","0.0535475234270415",2020-09-13
"Black Hawk","Black Hawk","31733","4168","3249","81","838","0.131345917499133",2020-09-13
"Boone","Boone","5420","408","289","5","114","0.0752767527675277",2020-09-13
"Bremer","Bremer","4680","424","241","7","176","0.0905982905982906",2020-09-13
"Buchanan","Buchanan","3867","206","147","1","58","0.0532712697181277",2020-09-13
"Buena Vista","Buena Vista","8774","1897","1790","12","95","0.216206975153864",2020-09-13
"Butler","Butler","2956","239","213","2","24","0.0808525033829499",2020-09-13
"Calhoun","Calhoun","2180","148","101","2","45","0.0678899082568807",2020-09-13
"Carroll","Carroll","4986","543","239","5","299","0.108904933814681",2020-09-13
"Cass","Cass","2271","122","113","2","7","0.0537208278291502",2020-09-13
"Cedar","Cedar","3345","200","136","1","63","0.0597907324364723",2020-09-13
"Cerro Gordo","Cerro Gordo","10419","933","652","21","260","0.0895479412611575",2020-09-13
"Cherokee","Cherokee","2274","159","131","2","26","0.0699208443271768",2020-09-13
"Chickasaw","Chickasaw","2307","189","88","0","101","0.081924577373212",2020-09-13
"Clarke","Clarke","2032","249","209","3","37","0.12253937007874",2020-09-13
"Clay","Clay","3303","253","218","3","32","0.0765970330003028",2020-09-13
"Clayton","Clayton","2935","214","179","3","32","0.0729131175468484",2020-09-13
"Clinton","Clinton","8726","989","529","16","444","0.113339445335778",2020-09-13
"Crawford","Crawford","4541","908","752","4","152","0.199955956837701",2020-09-13
"Dallas","Dallas","23353","2586","1980","38","568","0.110735237442727",2020-09-13
"Davis","Davis","1128","106","67","4","35","0.0939716312056738",2020-09-13
"Decatur","Decatur","1317","54","29","0","25","0.041002277904328",2020-09-13
"Delaware","Delaware","3439","280","245","3","32","0.08141901715615",2020-09-13
"Des Moines","Des Moines","7839","684","278","6","400","0.087256027554535",2020-09-13
"Dickinson","Dickinson","4729","451","385","6","60","0.0953689997885388",2020-09-13
"Dubuque","Dubuque","26465","2374","1790","37","547","0.089703381825052",2020-09-13
