"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Adair","Adair","1941","148","68","1","79","0.0762493560020608",2020-10-22
"Adams","Adams","813","70","36","0","34","0.0861008610086101",2020-10-22
"Allamakee","Allamakee","3283","338","253","8","77","0.102954614681694",2020-10-22
"Appanoose","Appanoose","3072","210","136","3","71","0.068359375",2020-10-22
"Audubon","Audubon","1417","142","79","1","62","0.100211714890614",2020-10-22
"Benton","Benton","6609","537","311","1","225","0.0812528370403995",2020-10-22
"Black Hawk","Black Hawk","40021","5314","4366","98","850","0.132780290347568",2020-10-22
"Boone","Boone","7344","692","502","9","181","0.0942265795206972",2020-10-22
"Bremer","Bremer","6160","630","481","9","140","0.102272727272727",2020-10-22
"Buchanan","Buchanan","5167","408","272","4","132","0.0789626475711245",2020-10-22
"Buena Vista","Buena Vista","10147","2215","1966","12","237","0.218291120528235",2020-10-22
"Butler","Butler","3835","352","319","2","31","0.0917861799217731",2020-10-22
"Calhoun","Calhoun","3014","280","231","4","45","0.092899800928998",2020-10-22
"Carroll","Carroll","6805","1061","650","10","401","0.155914768552535",2020-10-22
"Cass","Cass","3477","349","242","2","105","0.100373885533506",2020-10-22
"Cedar","Cedar","4706","416","248","5","163","0.0883977900552486",2020-10-22
"Cerro Gordo","Cerro Gordo","13021","1283","1028","23","232","0.0985331387758237",2020-10-22
"Cherokee","Cherokee","3270","378","250","2","126","0.115596330275229",2020-10-22
"Chickasaw","Chickasaw","2918","332","311","1","20","0.113776559287183",2020-10-22
"Clarke","Clarke","2666","325","256","3","66","0.121905476369092",2020-10-22
"Clay","Clay","4492","502","315","4","183","0.111754229741763",2020-10-22
"Clayton","Clayton","3729","361","304","3","54","0.0968087959238402",2020-10-22
"Clinton","Clinton","11466","1389","1087","26","276","0.121140763997907",2020-10-22
"Crawford","Crawford","5927","1324","1058","12","254","0.22338451155728",2020-10-22
"Dallas","Dallas","29597","3348","2742","44","562","0.113119572929689",2020-10-22
"Davis","Davis","1553","162","120","4","38","0.104314230521571",2020-10-22
"Decatur","Decatur","1871","140","63","0","77","0.0748262960983431",2020-10-22
"Delaware","Delaware","4568","711","521","9","181","0.155647985989492",2020-10-22
"Des Moines","Des Moines","11125","1287","778","9","500","0.115685393258427",2020-10-22
"Dickinson","Dickinson","6055","706","509","7","190","0.116597853014038",2020-10-22
"Dubuque","Dubuque","34882","4826","3166","54","1606","0.138352158706496",2020-10-22
"Emmet","Emmet","2687","413","266","17","130","0.153703014514328",2020-10-22
"Fayette","Fayette","4806","348","217","3","128","0.0724094881398252",2020-10-22
"Floyd","Floyd","4361","421","379","11","31","0.0965374914010548",2020-10-22
"Franklin","Franklin","2799","375","338","18","19","0.133976420150054",2020-10-22
"Fremont","Fremont","1504","187","117","1","69","0.124335106382979",2020-10-22
"Greene","Greene","2451","181","102","0","79","0.0738474092207262",2020-10-22
"Grundy","Grundy","3186","285","220","5","60","0.0894538606403013",2020-10-22
"Guthrie","Guthrie","3142","374","233","15","126","0.119032463399109",2020-10-22
"Hamilton","Hamilton","4234","459","398","3","58","0.108408124704771",2020-10-22
"Hancock","Hancock","2983","295","232","4","59","0.0988937311431445",2020-10-22
"Hardin","Hardin","4453","446","295","5","146","0.100157197395015",2020-10-22
"Harrison","Harrison","3582","599","239","8","352","0.167225013958682",2020-10-22
"Henry","Henry","6029","1006","744","5","257","0.166860175816885",2020-10-22
"Howard","Howard","2392","259","179","9","71","0.108277591973244",2020-10-22
"Humboldt","Humboldt","2706","305","229","3","73","0.112712490761271",2020-10-22
"Ida","Ida","1752","182","122","2","58","0.103881278538813",2020-10-22
"Iowa","Iowa","4596","387","204","8","175","0.0842036553524804",2020-10-22
"Jackson","Jackson","4741","551","339","3","209","0.116220206707446",2020-10-22
"Jasper","Jasper","9378","1039","802","34","203","0.110791213478354",2020-10-22
"Jefferson","Jefferson","3346","211","136","1","74","0.0630603705917513",2020-10-22
"Johnson","Johnson","44968","5693","5056","30","607","0.12660113858744",2020-10-22
"Jones","Jones","4713","420","268","3","149","0.0891152132399745",2020-10-22
"Keokuk","Keokuk","1979","148","110","1","37","0.0747852450732693",2020-10-22
"Kossuth","Kossuth","4195","446","267","0","179","0.106317044100119",2020-10-22
"Lee","Lee","8186","903","622","10","271","0.110310285853897",2020-10-22
"Linn","Linn","60674","5202","3893","128","1181","0.0857368889474899",2020-10-22
"Louisa","Louisa","3032","499","412","15","72","0.16457783641161",2020-10-22
"Lucas","Lucas","1963","193","152","6","35","0.098318899643403",2020-10-22
"Lyon","Lyon","2437","528","312","7","209","0.216659827656955",2020-10-22
"Madison","Madison","4107","346","218","2","126","0.0842464085707329",2020-10-22
"Mahaska","Mahaska","5852","645","417","24","204","0.110218728639781",2020-10-22
"Marion","Marion","8080","952","862","10","80","0.117821782178218",2020-10-22
"Marshall","Marshall","12564","1950","1746","36","168","0.155205348615091",2020-10-22
"Mills","Mills","4413","352","180","1","171","0.0797643326535237",2020-10-22
"Mitchell","Mitchell","3122","236","190","0","46","0.0755925688661115",2020-10-22
"Monona","Monona","2196","233","164","1","68","0.106102003642987",2020-10-22
"Monroe","Monroe","1715","249","147","11","91","0.145189504373178",2020-10-22
"Montgomery","Montgomery","2239","160","139","5","16","0.0714604734256364",2020-10-22
