"","date","County","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Active","positivity"
"Clinton",2021-01-20,"Clinton",18906,4506,3973,61,55,6,472,0.238337035861631
"Crawford",2021-01-20,"Crawford",7758,2312,2042,22,19,3,248,0.298014952307296
"Dallas",2021-01-20,"Dallas",45996,8891,7597,71,60,11,1223,0.193299417340638
"Davis",2021-01-20,"Davis",2766,691,609,21,20,1,61,0.249819233550253
"Decatur",2021-01-20,"Decatur",2946,489,407,4,4,0,78,0.165987780040733
"Delaware",2021-01-20,"Delaware",6885,1743,1572,36,32,4,135,0.253159041394336
"Des Moines",2021-01-20,"Des Moines",18209,3819,3404,41,37,4,374,0.209731451480037
"Dickinson",2021-01-20,"Dickinson",9047,1861,1653,26,24,2,182,0.205703548137504
"Dubuque",2021-01-20,"Dubuque",50215,11397,10284,150,141,9,963,0.226964054565369
"Emmet",2021-01-20,"Emmet",4406,1108,954,31,30,1,123,0.251475261007717
"Fayette",2021-01-20,"Fayette",7852,1624,1296,22,20,2,306,0.206826286296485
"Floyd",2021-01-20,"Floyd",6680,1396,1230,36,28,8,130,0.208982035928144
"Franklin",2021-01-20,"Franklin",4456,1026,844,18,17,1,164,0.230251346499102
"Fremont",2021-01-20,"Fremont",2330,512,450,6,4,2,56,0.219742489270386
"Greene",2021-01-20,"Greene",3635,692,629,7,7,0,56,0.190371389270977
"Grundy",2021-01-20,"Grundy",4940,1212,1037,26,21,5,149,0.245344129554656
"Guthrie",2021-01-20,"Guthrie",4877,1030,902,24,19,5,104,0.211195407012508
"Hamilton",2021-01-20,"Hamilton",6487,1600,1414,29,28,1,157,0.246647140434716
"Hancock",2021-01-20,"Hancock",5115,1305,1121,24,19,5,160,0.255131964809384
"Hardin",2021-01-20,"Hardin",7176,1551,1408,29,26,3,114,0.216137123745819
"Harrison",2021-01-20,"Harrison",5690,1553,1351,62,58,4,140,0.272934973637961
"Henry",2021-01-20,"Henry",9587,2643,2412,30,30,0,201,0.275685824554084
"Howard",2021-01-20,"Howard",3775,843,659,19,15,4,165,0.223311258278146
"Humboldt",2021-01-20,"Humboldt",4160,1055,917,19,16,3,119,0.253605769230769
"Ida",2021-01-20,"Ida",2786,746,670,30,29,1,46,0.267767408470926
"Iowa",2021-01-20,"Iowa",7002,1255,1103,22,21,1,130,0.179234504427306
"Jackson",2021-01-20,"Jackson",7747,1925,1723,31,30,1,171,0.248483283851814
"Jasper",2021-01-20,"Jasper",15350,3228,2748,59,57,2,421,0.210293159609121
"Jefferson",2021-01-20,"Jefferson",6534,1209,948,24,21,3,237,0.185032139577594
"Johnson",2021-01-20,"Johnson",68733,12124,10656,49,45,4,1419,0.176392708015073
"Jones",2021-01-20,"Jones",8603,2714,2545,49,48,1,120,0.315471347204464
"Keokuk",2021-01-20,"Keokuk",3542,851,759,26,26,0,66,0.24025974025974
"Kossuth",2021-01-20,"Kossuth",6725,1745,1514,44,41,3,187,0.259479553903346
"Lee",2021-01-20,"Lee",13693,3171,2763,30,25,5,378,0.231578178631418
"Linn",2021-01-20,"Linn",100270,17799,16034,275,252,23,1490,0.177510721053156
"Louisa",2021-01-20,"Louisa",4734,1150,996,30,25,5,124,0.242923531896916
"Lucas",2021-01-20,"Lucas",3241,650,504,8,8,0,138,0.200555384140697
"Lyon",2021-01-20,"Lyon",4007,1354,1200,32,29,3,122,0.337908659845271
"Madison",2021-01-20,"Madison",6451,1202,904,9,8,1,289,0.186327701131608
"Mahaska",2021-01-20,"Mahaska",8996,1934,1599,36,33,3,299,0.21498443752779
"Marion",2021-01-20,"Marion",13266,3049,2562,52,45,7,435,0.229835670134178
"Marshall",2021-01-20,"Marshall",17884,4277,3938,61,56,5,278,0.239152314918363
"Mills",2021-01-20,"Mills",6860,1364,1241,16,15,1,107,0.198833819241983
"Mitchell",2021-01-20,"Mitchell",4880,1162,975,34,34,0,153,0.238114754098361
"Monona",2021-01-20,"Monona",3244,645,529,16,15,1,100,0.198828606658446
"Monroe",2021-01-20,"Monroe",2892,812,596,18,16,2,198,0.280774550484094
"Montgomery",2021-01-20,"Montgomery",3738,859,693,22,21,1,144,0.22980203317282
"Muscatine",2021-01-20,"Muscatine",18534,3909,3396,77,70,7,436,0.210909679507931
"O'Brien",2021-01-20,"O'Brien",5827,1698,1526,54,50,4,118,0.291402093701733
"Osceola",2021-01-20,"Osceola",2128,640,602,9,7,2,29,0.300751879699248
"Page",2021-01-20,"Page",5293,1447,1333,15,14,1,99,0.273379935764217
"Palo Alto",2021-01-20,"Palo Alto",3898,908,784,9,9,0,115,0.232939969214982
"Pending Investigation",2021-01-20,"Pending Investigation",8553,935,580,0,0,0,355,0.109318367824155
"Plymouth",2021-01-20,"Plymouth",11748,3504,3253,68,62,6,183,0.29826353421859
"Pocahontas",2021-01-20,"Pocahontas",3103,776,675,11,11,0,90,0.250080567193039
"Polk",2021-01-20,"Polk",233156,45795,39883,449,406,43,5463,0.196413560019901
"Pottawattamie",2021-01-20,"Pottawattamie",41503,8992,7953,112,99,13,927,0.216659036696142
"Poweshiek",2021-01-20,"Poweshiek",7284,1330,1145,24,22,2,161,0.182591982427238
"Ringgold",2021-01-20,"Ringgold",2049,438,344,9,8,1,85,0.213762811127379
"Sac",2021-01-20,"Sac",4665,1112,1011,15,15,0,86,0.238370846730975
"Scott",2021-01-20,"Scott",74121,15477,13642,163,153,10,1672,0.208807220625734
"Shelby",2021-01-20,"Shelby",4567,1033,901,26,26,0,106,0.226187869498577
"Sioux",2021-01-20,"Sioux",13897,4553,4212,57,55,2,284,0.327624667194359
"Story",2021-01-20,"Story",48332,8696,7827,34,30,4,835,0.179922204750476
"Tama",2021-01-20,"Tama",7303,1879,1674,57,55,2,148,0.25729152403122
"Taylor",2021-01-20,"Taylor",2219,594,528,9,7,2,57,0.267688147814331
"Union",2021-01-20,"Union",5801,1088,991,22,21,1,75,0.18755387002241
"Van Buren",2021-01-20,"Van Buren",2317,497,437,12,11,1,48,0.214501510574018
"Wapello",2021-01-20,"Wapello",14654,3446,2956,98,96,2,392,0.235157636140303
"Warren",2021-01-20,"Warren",23683,4449,3596,38,36,2,815,0.187856268209264
"Washington",2021-01-20,"Washington",10235,2179,1779,32,31,1,368,0.212896922325354
"Wayne",2021-01-20,"Wayne",1920,414,350,21,17,4,43,0.215625
"Webster",2021-01-20,"Webster",19263,4698,4287,71,63,8,340,0.243887244977418
"Winnebago",2021-01-20,"Winnebago",5260,1194,1065,29,24,5,100,0.226996197718631
"Winneshiek",2021-01-20,"Winneshiek",8494,1558,1317,19,17,2,222,0.183423593124558
"Woodbury",2021-01-20,"Woodbury",51949,13024,11874,175,162,13,975,0.250707424589501
"Worth",2021-01-20,"Worth",3185,611,491,3,2,1,117,0.191836734693878
"Wright",2021-01-20,"Wright",7073,1650,1488,24,22,2,138,0.233281493001555
"Total",2021-01-20,"Totals",1430371,307570,270556,4332,3959,373,32682,0.215028129065816
