"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Madison",2021-06-27,"Madison",22651,1787,1626,19,15,4,8447,1646,1,2021-06-27
"Mahaska",2021-06-27,"Mahaska",33667,2440,2263,51,46,5,11250,2329,15,2021-06-27
"Marion",2021-06-27,"Marion",45512,3864,3590,76,65,11,17305,3661,-5,2021-06-27
"Marshall",2021-06-27,"Marshall",87764,5257,4788,76,68,8,22982,4881,17,2021-06-27
"Mills",2021-06-27,"Mills",22418,1807,1609,24,21,3,8020,1640,7,2021-06-27
"Mitchell",2021-06-27,"Mitchell",19387,1379,1232,43,40,3,5776,1267,-8,2021-06-27
"Monona",2021-06-27,"Monona",19016,899,808,31,29,2,3993,836,-3,2021-06-27
"Monroe",2021-06-27,"Monroe",10452,1011,927,32,24,8,3789,964,5,2021-06-27
"Montgomery",2021-06-27,"Montgomery",15116,1117,999,38,36,2,4522,1036,-1,2021-06-27
"Muscatine",2021-06-27,"Muscatine",60793,5232,4764,106,97,9,23245,4886,16,2021-06-27
"O'Brien",2021-06-27,"O'Brien",27610,2156,1940,61,56,5,7017,1998,-3,2021-06-27
"Osceola",2021-06-27,"Osceola",9789,815,774,17,14,3,2697,789,-2,2021-06-27
"Page",2021-06-27,"Page",22930,2012,1921,22,20,2,6669,1945,2,2021-06-27
"Palo Alto",2021-06-27,"Palo Alto",20082,1196,1110,23,22,1,4763,1135,2,2021-06-27
"Pending Investigation",2021-06-27,"Pending Investigation",8112,984,947,0,0,0,4323,962,15,2021-06-27
"Plymouth",2021-06-27,"Plymouth",40737,4345,3944,81,73,8,14001,4031,6,2021-06-27
"Pocahontas",2021-06-27,"Pocahontas",14466,902,839,22,22,0,3643,857,-4,2021-06-27
"Polk",2021-06-27,"Polk",750271,65699,57423,642,563,79,297905,58297,232,2021-06-27
"Pottawattamie",2021-06-27,"Pottawattamie",127294,12372,11029,175,152,23,50452,11235,31,2021-06-27
"Poweshiek",2021-06-27,"Poweshiek",48116,1650,1539,36,33,3,9469,1571,-4,2021-06-27
"Ringgold",2021-06-27,"Ringgold",10703,583,540,24,18,6,2539,564,0,2021-06-27
"Sac",2021-06-27,"Sac",21991,1399,1292,20,19,1,5683,1309,-3,2021-06-27
"Scott",2021-06-27,"Scott",234180,21764,20024,248,224,24,94709,20318,46,2021-06-27
"Shelby",2021-06-27,"Shelby",18320,1379,1279,37,33,4,5845,1319,3,2021-06-27
"Sioux",2021-06-27,"Sioux",48561,5365,5090,74,71,3,17063,5178,14,2021-06-27
"Story",2021-06-27,"Story",171079,11491,10635,48,42,6,59399,10724,41,2021-06-27
"Tama",2021-06-27,"Tama",34827,2253,2036,71,67,4,8977,2124,17,2021-06-27
"Taylor",2021-06-27,"Taylor",9512,690,654,12,10,2,2689,668,2,2021-06-27
"Union",2021-06-27,"Union",18553,1383,1260,35,27,8,7017,1301,6,2021-06-27
"Van Buren",2021-06-27,"Van Buren",9226,591,545,18,15,3,2963,564,1,2021-06-27
"Wapello",2021-06-27,"Wapello",50829,4711,4203,122,118,4,19839,4341,16,2021-06-27
"Warren",2021-06-27,"Warren",83822,6356,5721,92,82,10,30138,5840,27,2021-06-27
"Washington",2021-06-27,"Washington",44724,2743,2508,51,47,4,12760,2572,13,2021-06-27
"Wayne",2021-06-27,"Wayne",7821,585,520,23,18,5,2703,544,1,2021-06-27
"Webster",2021-06-27,"Webster",73433,5472,5044,94,79,15,22374,5179,41,2021-06-27
"Winnebago",2021-06-27,"Winnebago",19203,1562,1406,31,26,5,6807,1446,9,2021-06-27
"Winneshiek",2021-06-27,"Winneshiek",42526,2075,1938,35,30,5,11045,1992,19,2021-06-27
"Woodbury",2021-06-27,"Woodbury",156587,16568,14995,230,211,19,63872,15243,18,2021-06-27
"Worth",2021-06-27,"Worth",14620,807,750,8,7,1,4165,762,4,2021-06-27
"Wright",2021-06-27,"Wright",21889,1936,1822,40,33,7,8260,1861,-1,2021-06-27
"Total",2021-06-27,"Totals",5177763,404413,365780,6131,5413,718,1791933,373519,1608,2021-06-27
