"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Adair","Adair","2300","306","120","4","182","0.13304347826087",2020-11-12
"Adams","Adams","985","121","65","1","55","0.122842639593909",2020-11-12
"Allamakee","Allamakee","3764","557","310","9","238","0.14798087141339",2020-11-12
"Appanoose","Appanoose","3707","528","195","3","330","0.142433234421365",2020-11-12
"Audubon","Audubon","1624","244","127","1","116","0.150246305418719",2020-11-12
"Benton","Benton","8159","1199","462","7","730","0.146954283613188",2020-11-12
"Black Hawk","Black Hawk","46248","8384","4996","112","3276","0.181283514962809",2020-11-12
"Boone","Boone","8340","1005","649","10","346","0.120503597122302",2020-11-12
"Bremer","Bremer","7407","1285","598","12","675","0.173484541649791",2020-11-12
"Buchanan","Buchanan","6077","805","373","6","426","0.132466677636992",2020-11-12
"Buena Vista","Buena Vista","10927","2607","2173","13","421","0.238583325706964",2020-11-12
"Butler","Butler","4500","679","432","3","244","0.150888888888889",2020-11-12
"Calhoun","Calhoun","3795","749","334","6","409","0.197364953886693",2020-11-12
"Carroll","Carroll","7867","1613","981","14","618","0.205033685013347",2020-11-12
"Cass","Cass","4016","607","399","13","195","0.151145418326693",2020-11-12
"Cedar","Cedar","5730","768","327","11","430","0.134031413612565",2020-11-12
"Cerro Gordo","Cerro Gordo","15352","2355","1185","31","1139","0.153400208441897",2020-11-12
"Cherokee","Cherokee","3758","583","350","3","230","0.1551357104843",2020-11-12
"Chickasaw","Chickasaw","3412","553","426","1","126","0.162075029308324",2020-11-12
"Clarke","Clarke","3004","408","296","4","108","0.135818908122503",2020-11-12
"Clay","Clay","5251","809","460","4","345","0.154065892211007",2020-11-12
"Clayton","Clayton","4436","761","384","4","373","0.171550946798918",2020-11-12
"Clinton","Clinton","13554","2294","1307","33","954","0.169248930205106",2020-11-12
"Crawford","Crawford","6407","1556","1268","15","273","0.242859372561261",2020-11-12
"Dallas","Dallas","33981","4838","3177","53","1608","0.142373679409082",2020-11-12
"Davis","Davis","1838","281","148","4","129","0.152883569096844",2020-11-12
"Decatur","Decatur","2181","250","118","0","132","0.114626318202659",2020-11-12
"Delaware","Delaware","5316","1120","636","18","466","0.210684725357412",2020-11-12
"Des Moines","Des Moines","13616","2154","1129","13","1012","0.158196239717979",2020-11-12
"Dickinson","Dickinson","6877","1024","659","9","356","0.148902137559983",2020-11-12
"Dubuque","Dubuque","39735","7276","4484","76","2716","0.183113124449478",2020-11-12
"Emmet","Emmet","3123","569","369","21","179","0.18219660582773",2020-11-12
"Fayette","Fayette","5667","718","322","7","389","0.126698429504147",2020-11-12
"Floyd","Floyd","4961","661","475","12","174","0.13323926627696",2020-11-12
"Franklin","Franklin","3262","530","390","19","121","0.16247700797057",2020-11-12
"Fremont","Fremont","1705","268","174","2","92","0.157184750733138",2020-11-12
"Greene","Greene","2771","348","165","0","183","0.125586430891375",2020-11-12
"Grundy","Grundy","3680","560","267","6","287","0.152173913043478",2020-11-12
"Guthrie","Guthrie","3631","557","345","15","197","0.153401266868631",2020-11-12
"Hamilton","Hamilton","4720","674","491","6","177","0.142796610169492",2020-11-12
"Hancock","Hancock","3692","609","315","6","288","0.164951245937161",2020-11-12
"Hardin","Hardin","5264","786","411","8","367","0.149316109422492",2020-11-12
"Harrison","Harrison","4136","863","546","24","293","0.208655705996132",2020-11-12
