"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Chickasaw",2021-06-13,"Chickasaw",18670,1314,1229,17,14,3,5801,1245,-1,2021-06-13
"Clarke",2021-06-13,"Clarke",14293,1070,979,24,22,2,5206,1009,6,2021-06-13
"Clay",2021-06-13,"Clay",32589,2274,2132,27,22,5,8923,2165,6,2021-06-13
"Clayton",2021-06-13,"Clayton",27034,1797,1649,57,48,9,7642,1710,4,2021-06-13
"Clinton",2021-06-13,"Clinton",68858,6092,5476,93,79,14,24854,5613,44,2021-06-13
"Crawford",2021-06-13,"Crawford",29761,2923,2626,40,35,5,9248,2678,12,2021-06-13
"Dallas",2021-06-13,"Dallas",135756,12631,11096,99,85,14,57762,11283,88,2021-06-13
"Davis",2021-06-13,"Davis",11947,925,809,25,23,2,3753,852,18,2021-06-13
"Decatur",2021-06-13,"Decatur",10958,631,605,9,9,0,3763,615,1,2021-06-13
"Delaware",2021-06-13,"Delaware",31016,2154,2052,42,38,4,8566,2109,15,2021-06-13
"Des Moines",2021-06-13,"Des Moines",60910,5038,4535,70,58,12,22662,4667,62,2021-06-13
"Dickinson",2021-06-13,"Dickinson",29029,2686,2445,44,38,6,11048,2493,4,2021-06-13
"Dubuque",2021-06-13,"Dubuque",204509,14806,13171,211,195,16,60521,13494,112,2021-06-13
"Emmet",2021-06-13,"Emmet",18073,1437,1297,41,39,2,5498,1358,20,2021-06-13
"Fayette",2021-06-13,"Fayette",38298,1949,1815,43,38,5,9855,1863,5,2021-06-13
"Floyd",2021-06-13,"Floyd",27325,1812,1573,42,32,10,8249,1628,13,2021-06-13
"Franklin",2021-06-13,"Franklin",21501,1341,1179,23,21,2,5810,1233,31,2021-06-13
"Fremont",2021-06-13,"Fremont",8006,661,617,9,7,2,2837,626,0,2021-06-13
"Greene",2021-06-13,"Greene",15691,829,766,11,10,1,4372,780,3,2021-06-13
"Grundy",2021-06-13,"Grundy",20223,1451,1334,33,27,6,6097,1371,4,2021-06-13
"Guthrie",2021-06-13,"Guthrie",19887,1315,1194,32,26,6,6125,1229,3,2021-06-13
"Hamilton",2021-06-13,"Hamilton",24488,2005,1758,51,46,5,8027,1817,8,2021-06-13
"Hancock",2021-06-13,"Hancock",23114,1601,1452,34,27,7,6497,1499,13,2021-06-13
"Hardin",2021-06-13,"Hardin",37513,2006,1817,44,34,10,9056,1873,12,2021-06-13
"Harrison",2021-06-13,"Harrison",22422,1934,1723,73,69,4,6783,1800,4,2021-06-13
"Henry",2021-06-13,"Henry",38613,3093,2888,37,36,1,11658,2940,15,2021-06-13
"Howard",2021-06-13,"Howard",17757,1100,1023,22,18,4,4868,1050,5,2021-06-13
"Humboldt",2021-06-13,"Humboldt",16131,1244,1166,26,23,3,4956,1195,3,2021-06-13
"Ida",2021-06-13,"Ida",13167,1028,867,35,32,3,3534,915,13,2021-06-13
"Iowa",2021-06-13,"Iowa",31364,1560,1470,24,22,2,8655,1498,4,2021-06-13
"Jackson",2021-06-13,"Jackson",27509,2389,2183,42,39,3,9793,2252,27,2021-06-13
"Jasper",2021-06-13,"Jasper",55141,4558,4122,72,67,5,19524,4207,13,2021-06-13
"Jefferson",2021-06-13,"Jefferson",22240,1457,1299,35,29,6,8344,1335,1,2021-06-13
"Johnson",2021-06-13,"Johnson",224983,15485,14413,85,77,8,86257,14607,109,2021-06-13
"Jones",2021-06-13,"Jones",28377,3135,2936,57,51,6,10702,3008,15,2021-06-13
"Keokuk",2021-06-13,"Keokuk",16534,1032,932,32,31,1,4527,963,-1,2021-06-13
"Kossuth",2021-06-13,"Kossuth",27786,2282,2100,66,57,9,8387,2162,-4,2021-06-13
"Lee",2021-06-13,"Lee",57769,4058,3718,56,43,13,16956,3813,39,2021-06-13
"Linn",2021-06-13,"Linn",312109,22582,20588,339,303,36,125806,21173,246,2021-06-13
"Louisa",2021-06-13,"Louisa",18453,1363,1235,49,42,7,5759,1297,13,2021-06-13
"Lucas",2021-06-13,"Lucas",10089,807,753,23,18,5,4123,779,3,2021-06-13
"Lyon",2021-06-13,"Lyon",17435,1594,1544,41,37,4,5018,1588,3,2021-06-13
"Madison",2021-06-13,"Madison",22344,1789,1611,19,15,4,8368,1645,15,2021-06-13
"Mahaska",2021-06-13,"Mahaska",33347,2432,2251,51,46,5,11168,2322,20,2021-06-13
"Marion",2021-06-13,"Marion",45113,3863,3574,76,65,11,17168,3659,9,2021-06-13
"Marshall",2021-06-13,"Marshall",86587,5234,4764,76,68,8,22813,4862,22,2021-06-13
"Mills",2021-06-13,"Mills",22254,1801,1605,24,21,3,7976,1632,3,2021-06-13
"Mitchell",2021-06-13,"Mitchell",19066,1376,1232,43,40,3,5727,1266,-9,2021-06-13
"Monona",2021-06-13,"Monona",18868,889,800,31,29,2,3972,829,-2,2021-06-13
"Monroe",2021-06-13,"Monroe",10323,1007,923,30,22,8,3753,962,9,2021-06-13
"Montgomery",2021-06-13,"Montgomery",15025,1116,997,38,36,2,4510,1036,1,2021-06-13
"Muscatine",2021-06-13,"Muscatine",59912,5218,4718,106,97,9,23031,4875,51,2021-06-13
"O'Brien",2021-06-13,"O'Brien",27488,2152,1935,61,56,5,6990,1997,1,2021-06-13
"Osceola",2021-06-13,"Osceola",9726,816,775,16,13,3,2685,790,-1,2021-06-13
"Page",2021-06-13,"Page",22724,2012,1911,22,20,2,6653,1945,12,2021-06-13
"Palo Alto",2021-06-13,"Palo Alto",19925,1195,1104,23,22,1,4740,1135,8,2021-06-13
"Pending Investigation",2021-06-13,"Pending Investigation",8067,978,939,0,0,0,4307,956,17,2021-06-13
"Plymouth",2021-06-13,"Plymouth",40409,4335,3933,81,73,8,13904,4028,14,2021-06-13
"Pocahontas",2021-06-13,"Pocahontas",14341,903,837,22,22,0,3620,858,-1,2021-06-13
"Polk",2021-06-13,"Polk",741980,65569,57121,638,560,78,295504,58183,424,2021-06-13
"Pottawattamie",2021-06-13,"Pottawattamie",126472,12342,10985,173,150,23,50177,11212,54,2021-06-13
"Poweshiek",2021-06-13,"Poweshiek",47842,1648,1522,36,33,3,9401,1569,11,2021-06-13
"Ringgold",2021-06-13,"Ringgold",10584,583,539,24,18,6,2525,563,0,2021-06-13
"Sac",2021-06-13,"Sac",21817,1392,1288,20,19,1,5652,1307,-1,2021-06-13
"Scott",2021-06-13,"Scott",230276,21725,19867,245,221,24,93815,20285,173,2021-06-13
"Shelby",2021-06-13,"Shelby",18215,1377,1280,37,33,4,5804,1313,-4,2021-06-13
"Sioux",2021-06-13,"Sioux",48270,5348,5078,74,71,3,16973,5168,16,2021-06-13
"Story",2021-06-13,"Story",169854,11469,10578,48,42,6,59048,10707,81,2021-06-13
"Tama",2021-06-13,"Tama",34451,2245,2026,71,67,4,8922,2116,19,2021-06-13
"Taylor",2021-06-13,"Taylor",9415,689,651,12,10,2,2673,667,4,2021-06-13
"Union",2021-06-13,"Union",18361,1381,1253,35,27,8,6945,1299,11,2021-06-13
"Van Buren",2021-06-13,"Van Buren",9064,588,544,18,15,3,2933,563,1,2021-06-13
"Wapello",2021-06-13,"Wapello",50206,4704,4184,122,118,4,19686,4334,28,2021-06-13
"Warren",2021-06-13,"Warren",82987,6339,5695,91,81,10,29965,5831,45,2021-06-13
"Washington",2021-06-13,"Washington",44235,2741,2498,51,47,4,12642,2568,19,2021-06-13
"Wayne",2021-06-13,"Wayne",7744,584,516,23,18,5,2675,544,5,2021-06-13
"Webster",2021-06-13,"Webster",72468,5436,5034,94,79,15,22236,5146,18,2021-06-13
"Winnebago",2021-06-13,"Winnebago",18945,1556,1395,31,26,5,6729,1442,16,2021-06-13
"Winneshiek",2021-06-13,"Winneshiek",42086,2056,1934,35,30,5,10942,1977,8,2021-06-13
"Woodbury",2021-06-13,"Woodbury",154891,16534,14939,230,211,19,63431,15227,58,2021-06-13
"Worth",2021-06-13,"Worth",14234,802,745,8,7,1,4113,759,6,2021-06-13
"Wright",2021-06-13,"Wright",21729,1930,1813,40,33,7,8228,1857,4,2021-06-13
"Total",2021-06-13,"Totals",5118583,403125,363766,6099,5389,710,1777672,372516,2651,2021-06-13
