"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Poweshiek","Poweshiek","3413","265","193","8","64","0.0776443012012892",2020-09-23
"Ringgold","Ringgold","1082","46","37","2","7","0.0425138632162662",2020-09-23
"Sac","Sac","2510","222","104","0","118","0.0884462151394422",2020-09-23
"Scott","Scott","35600","2838","2102","28","708","0.0797191011235955",2020-09-23
"Shelby","Shelby","2280","250","232","1","17","0.109649122807018",2020-09-23
"Sioux","Sioux","7044","1424","857","3","564","0.202157864849517",2020-09-23
"Story","Story","29203","3342","1891","17","1434","0.114440297229737",2020-09-23
"Tama","Tama","4260","697","605","31","61","0.163615023474178",2020-09-23
"Taylor","Taylor","1192","126","111","1","14","0.105704697986577",2020-09-23
"Union","Union","2973","123","86","3","34","0.041372351160444",2020-09-23
"Van Buren","Van Buren","1166","111","51","1","59","0.0951972555746141",2020-09-23
"Wapello","Wapello","7956","1281","1147","57","77","0.161010558069382",2020-09-23
"Warren","Warren","12108","940","694","6","240","0.0776346217376941",2020-09-23
"Washington","Washington","4703","440","330","11","99","0.0935573038486073",2020-09-23
"Wayne","Wayne","1055","84","61","2","21","0.0796208530805687",2020-09-23
"Webster","Webster","11550","1210","729","14","467","0.104761904761905",2020-09-23
"Winnebago","Winnebago","2894","279","144","13","122","0.0964063579820318",2020-09-23
"Winneshiek","Winneshiek","3947","304","227","5","72","0.0770205219153788",2020-09-23
"Woodbury","Woodbury","29255","5097","3984","63","1050","0.17422662792685",2020-09-23
"Worth","Worth","1590","103","77","0","26","0.0647798742138365",2020-09-23
"Wright","Wright","4234","567","495","1","71","0.133915918752952",2020-09-23
"Total","Totals","750122","81794","60285","1293","20216","0.10904092934216",2020-09-23
