"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Adair",2021-05-24,"Adair",12642,991,827,32,22,10,3778,871,12,2021-05-24
"Adams",2021-05-24,"Adams",5941,353,334,4,4,0,1667,341,3,2021-05-24
"Allamakee",2021-05-24,"Allamakee",22298,1577,1446,51,41,10,6470,1521,24,2021-05-24
"Appanoose",2021-05-24,"Appanoose",18684,1460,1225,49,44,5,6325,1284,10,2021-05-24
"Audubon",2021-05-24,"Audubon",12928,536,487,10,9,1,2802,515,18,2021-05-24
"Benton",2021-05-24,"Benton",38980,2728,2468,55,44,11,13443,2571,48,2021-05-24
"Black Hawk",2021-05-24,"Black Hawk",222773,17347,15359,309,286,23,73452,15873,205,2021-05-24
"Boone",2021-05-24,"Boone",45822,2853,2576,34,31,3,14564,2668,58,2021-05-24
"Bremer",2021-05-24,"Bremer",41086,2998,2746,60,51,9,12837,2862,56,2021-05-24
"Buchanan",2021-05-24,"Buchanan",32679,2025,1860,33,27,6,9919,1916,23,2021-05-24
"Buena Vista",2021-05-24,"Buena Vista",46182,4902,4193,40,36,4,15274,4252,19,2021-05-24
"Butler",2021-05-24,"Butler",30509,1747,1589,35,31,4,7385,1655,31,2021-05-24
"Calhoun",2021-05-24,"Calhoun",19212,1438,1323,13,12,1,5549,1388,52,2021-05-24
"Carroll",2021-05-24,"Carroll",38096,3077,2774,52,43,9,11816,2867,41,2021-05-24
"Cass",2021-05-24,"Cass",21418,1473,1315,54,48,6,6644,1388,19,2021-05-24
"Cedar",2021-05-24,"Cedar",32575,2000,1842,23,21,2,9625,1910,45,2021-05-24
"Cerro Gordo",2021-05-24,"Cerro Gordo",80090,5891,5213,89,74,15,26305,5466,164,2021-05-24
"Cherokee",2021-05-24,"Cherokee",21501,1691,1539,38,30,8,6230,1591,14,2021-05-24
"Chickasaw",2021-05-24,"Chickasaw",18324,1314,1217,16,14,2,5719,1244,11,2021-05-24
"Clarke",2021-05-24,"Clarke",13982,1063,965,24,22,2,5127,1003,14,2021-05-24
"Clay",2021-05-24,"Clay",31912,2266,2112,26,21,5,8838,2159,21,2021-05-24
"Clayton",2021-05-24,"Clayton",26349,1792,1631,56,47,9,7504,1702,15,2021-05-24
"Clinton",2021-05-24,"Clinton",66694,6064,5351,93,79,14,24287,5587,143,2021-05-24
"Crawford",2021-05-24,"Crawford",29180,2917,2590,40,35,5,9157,2674,44,2021-05-24
"Dallas",2021-05-24,"Dallas",133142,12562,10918,98,85,13,57021,11232,216,2021-05-24
"Davis",2021-05-24,"Davis",11711,913,779,24,23,1,3690,841,38,2021-05-24
"Decatur",2021-05-24,"Decatur",10754,626,591,9,9,0,3716,610,10,2021-05-24
"Delaware",2021-05-24,"Delaware",30427,2150,2017,41,37,4,8479,2104,46,2021-05-24
"Des Moines",2021-05-24,"Des Moines",58872,4991,4410,66,55,11,22272,4627,151,2021-05-24
"Dickinson",2021-05-24,"Dickinson",28063,2678,2413,44,38,6,10907,2488,31,2021-05-24
"Dubuque",2021-05-24,"Dubuque",200436,14716,13028,209,193,16,59686,13409,172,2021-05-24
"Emmet",2021-05-24,"Emmet",17713,1421,1270,40,38,2,5415,1344,34,2021-05-24
"Fayette",2021-05-24,"Fayette",37780,1936,1807,41,36,5,9724,1853,5,2021-05-24
"Floyd",2021-05-24,"Floyd",26735,1797,1541,42,32,10,8130,1617,34,2021-05-24
"Franklin",2021-05-24,"Franklin",20689,1327,1120,21,19,2,5674,1222,81,2021-05-24
"Fremont",2021-05-24,"Fremont",7579,660,611,9,7,2,2764,625,5,2021-05-24
"Greene",2021-05-24,"Greene",15487,825,759,10,10,0,4321,777,8,2021-05-24
"Grundy",2021-05-24,"Grundy",19904,1446,1325,33,27,6,6036,1366,8,2021-05-24
"Guthrie",2021-05-24,"Guthrie",19359,1305,1172,31,25,6,6032,1223,20,2021-05-24
"Hamilton",2021-05-24,"Hamilton",24106,1994,1746,50,45,5,7892,1804,8,2021-05-24
"Hancock",2021-05-24,"Hancock",22502,1594,1414,34,27,7,6410,1496,48,2021-05-24
"Hardin",2021-05-24,"Hardin",36789,1999,1788,44,34,10,8914,1865,33,2021-05-24
"Harrison",2021-05-24,"Harrison",22075,1932,1705,73,69,4,6710,1797,19,2021-05-24
"Henry",2021-05-24,"Henry",37679,3083,2850,37,36,1,11517,2935,48,2021-05-24
"Howard",2021-05-24,"Howard",17432,1094,1016,22,18,4,4806,1047,9,2021-05-24
"Humboldt",2021-05-24,"Humboldt",15912,1245,1158,26,23,3,4901,1194,10,2021-05-24
"Ida",2021-05-24,"Ida",12957,1019,863,35,32,3,3487,907,9,2021-05-24
"Iowa",2021-05-24,"Iowa",30778,1556,1451,24,22,2,8545,1492,17,2021-05-24
"Jackson",2021-05-24,"Jackson",26904,2369,2159,42,39,3,9651,2236,35,2021-05-24
"Jasper",2021-05-24,"Jasper",54143,4547,4068,72,66,6,19220,4202,62,2021-05-24
"Jefferson",2021-05-24,"Jefferson",21516,1448,1295,35,29,6,8167,1329,-1,2021-05-24
"Johnson",2021-05-24,"Johnson",219500,15392,14151,84,77,7,84724,14533,298,2021-05-24
"Jones",2021-05-24,"Jones",27814,3122,2891,57,51,6,10570,2996,48,2021-05-24
"Keokuk",2021-05-24,"Keokuk",16251,1029,924,31,31,0,4467,961,6,2021-05-24
"Kossuth",2021-05-24,"Kossuth",27190,2279,2085,65,56,9,8282,2157,7,2021-05-24
"Lee",2021-05-24,"Lee",56160,4027,3656,55,42,13,16677,3777,66,2021-05-24
"Linn",2021-05-24,"Linn",304691,22378,20169,336,300,36,123902,20994,489,2021-05-24
"Louisa",2021-05-24,"Louisa",18032,1353,1232,49,42,7,5676,1287,6,2021-05-24
"Lucas",2021-05-24,"Lucas",9814,803,742,23,18,5,4046,776,11,2021-05-24
"Lyon",2021-05-24,"Lyon",17156,1593,1526,41,37,4,4955,1585,18,2021-05-24
"Madison",2021-05-24,"Madison",21826,1778,1547,19,15,4,8217,1632,66,2021-05-24
"Mahaska",2021-05-24,"Mahaska",32662,2422,2209,51,46,5,11003,2312,52,2021-05-24
"Marion",2021-05-24,"Marion",44142,3844,3514,76,65,11,16895,3639,49,2021-05-24
"Marshall",2021-05-24,"Marshall",85354,5219,4716,76,68,8,22503,4850,58,2021-05-24
"Mills",2021-05-24,"Mills",21896,1795,1582,23,20,3,7904,1628,23,2021-05-24
"Mitchell",2021-05-24,"Mitchell",18605,1377,1225,42,39,3,5662,1264,-3,2021-05-24
"Monona",2021-05-24,"Monona",18665,886,794,31,29,2,3938,827,2,2021-05-24
"Monroe",2021-05-24,"Monroe",10103,1000,920,29,22,7,3688,956,7,2021-05-24
"Montgomery",2021-05-24,"Montgomery",14808,1113,983,38,36,2,4459,1034,13,2021-05-24
"Muscatine",2021-05-24,"Muscatine",58471,5187,4601,103,94,9,22702,4845,141,2021-05-24
"O'Brien",2021-05-24,"O'Brien",26942,2151,1926,60,55,5,6927,1998,12,2021-05-24
"Osceola",2021-05-24,"Osceola",9456,816,760,16,13,3,2657,788,12,2021-05-24
"Page",2021-05-24,"Page",22143,1997,1889,22,20,2,6598,1929,18,2021-05-24
"Palo Alto",2021-05-24,"Palo Alto",19519,1193,1093,23,22,1,4690,1135,19,2021-05-24
"Pending Investigation",2021-05-24,"Pending Investigation",8230,988,926,0,0,0,4330,960,34,2021-05-24
"Plymouth",2021-05-24,"Plymouth",39711,4321,3912,80,72,8,13784,4017,25,2021-05-24
"Pocahontas",2021-05-24,"Pocahontas",13900,903,832,22,22,0,3575,856,2,2021-05-24
"Polk",2021-05-24,"Polk",724900,65235,56092,631,554,77,291039,57908,1185,2021-05-24
"Pottawattamie",2021-05-24,"Pottawattamie",124406,12292,10757,170,148,22,49647,11169,242,2021-05-24
"Poweshiek",2021-05-24,"Poweshiek",47162,1633,1509,35,32,3,9274,1557,13,2021-05-24
"Ringgold",2021-05-24,"Ringgold",10399,578,533,24,18,6,2496,558,1,2021-05-24
"Sac",2021-05-24,"Sac",21242,1389,1273,19,19,0,5595,1306,14,2021-05-24
"Scott",2021-05-24,"Scott",222805,21591,19197,243,219,24,92089,20162,722,2021-05-24
"Shelby",2021-05-24,"Shelby",18009,1371,1259,37,33,4,5758,1310,14,2021-05-24
"Sioux",2021-05-24,"Sioux",47561,5335,5021,74,71,3,16814,5153,58,2021-05-24
"Story",2021-05-24,"Story",167472,11429,10361,48,42,6,58476,10668,259,2021-05-24
"Tama",2021-05-24,"Tama",33627,2231,2005,71,67,4,8809,2105,29,2021-05-24
