"","date","County","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Active","positivity"
"Montgomery",2020-12-13,"Montgomery",3219,602,356,13,12,1,233,0.187014600807704
"Muscatine",2020-12-13,"Muscatine",16367,3286,2295,63,57,6,928,0.20076984175475
"O'Brien",2020-12-13,"O'Brien",5203,1447,1088,43,39,4,316,0.278108783394196
"Osceola",2020-12-13,"Osceola",1937,589,444,5,5,0,140,0.304078471863707
"Page",2020-12-13,"Page",4816,1269,1049,10,10,0,210,0.263496677740864
"Palo Alto",2020-12-13,"Palo Alto",3560,735,509,2,2,0,224,0.206460674157303
"Pending Investigation",2020-12-13,"Pending Investigation",8811,605,312,0,0,0,293,0.0686641697877653
"Plymouth",2020-12-13,"Plymouth",10664,3094,2365,40,34,6,689,0.29013503375844
"Pocahontas",2020-12-13,"Pocahontas",2845,638,442,4,4,0,192,0.224253075571178
"Polk",2020-12-13,"Polk",207108,37334,27785,368,334,34,9181,0.18026343743361
"Pottawattamie",2020-12-13,"Pottawattamie",37257,7395,5018,73,67,6,2304,0.198486190514534
"Poweshiek",2020-12-13,"Poweshiek",6517,1098,827,21,20,1,250,0.168482430566211
"Ringgold",2020-12-13,"Ringgold",1818,306,143,5,5,0,158,0.168316831683168
"Sac",2020-12-13,"Sac",4247,965,655,9,9,0,301,0.227219213562515
"Scott",2020-12-13,"Scott",65885,12819,8731,116,110,6,3972,0.194566289747287
"Shelby",2020-12-13,"Shelby",4025,852,626,19,19,0,207,0.21167701863354
"Sioux",2020-12-13,"Sioux",12536,4051,3272,38,37,1,741,0.323149329929802
"Story",2020-12-13,"Story",43495,7379,5562,22,21,1,1795,0.169651684101621
"Tama",2020-12-13,"Tama",6605,1623,1320,55,53,2,248,0.245722937168811
"Taylor",2020-12-13,"Taylor",2016,496,384,8,7,1,104,0.246031746031746
"Union",2020-12-13,"Union",5277,938,558,10,10,0,370,0.177752510896343
"Van Buren",2020-12-13,"Van Buren",2077,419,303,11,10,1,105,0.20173326913818
"Wapello",2020-12-13,"Wapello",12727,2835,2118,87,85,2,630,0.222754773316571
"Warren",2020-12-13,"Warren",20850,3248,2197,24,22,2,1027,0.155779376498801
"Washington",2020-12-13,"Washington",8923,1617,1080,23,22,1,514,0.181217079457582
"Wayne",2020-12-13,"Wayne",1708,334,259,21,17,4,54,0.195550351288056
"Webster",2020-12-13,"Webster",17694,4033,2925,48,42,6,1060,0.227930371877473
"Winnebago",2020-12-13,"Winnebago",4753,1020,743,26,22,4,251,0.214601304439302
"Winneshiek",2020-12-13,"Winneshiek",7385,1194,757,15,13,2,422,0.161679079214624
"Woodbury",2020-12-13,"Woodbury",47186,11385,9242,145,136,9,1998,0.241279192980969
"Worth",2020-12-13,"Worth",2751,421,268,2,2,0,151,0.153035259905489
"Wright",2020-12-13,"Wright",6471,1399,1031,10,8,2,358,0.216195333024262
"Total",2020-12-13,"Totals",1278951,255009,187461,3208,2941,267,64340,0.199389186919593
